annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
DUF1151	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF1487	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF1713	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF1726	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF1777	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF2039	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF2151	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF2358	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF2369	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF2373	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF2451	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF2462	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF3128	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF3381	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF3512	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF3523	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF383	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF384	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF4071	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF4208	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF4477	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF4602	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF4615	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF4803	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF4820	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF5050	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF842	1	1	15144	1586	0.10472794506075	0.18843844660159
DUF902	1	1	15144	1586	0.10472794506075	0.18843844660159
DuoxA	1	1	15144	1586	0.10472794506075	0.18843844660159
Dus	4	2	15144	1586	0.0569565278087126	0.18843844660159
dUTPase	1	1	15144	1586	0.10472794506075	0.18843844660159
Dynein_IC2	1	1	15144	1586	0.10472794506075	0.18843844660159
E3_binding	1	1	15144	1586	0.10472794506075	0.18843844660159
Eaf7	1	1	15144	1586	0.10472794506075	0.18843844660159
Ebp2	1	1	15144	1586	0.10472794506075	0.18843844660159
ECH_1	8	3	15144	1586	0.0428978379643768	0.18843844660159
ECH_2	1	1	15144	1586	0.10472794506075	0.18843844660159
EF-1_beta_acid	3	2	15144	1586	0.0305918416893707	0.18843844660159
EF1_GNE	3	2	15144	1586	0.0305918416893707	0.18843844660159
EF1G	1	1	15144	1586	0.10472794506075	0.18843844660159
EFG_II	5	2	15144	1586	0.0884316211626358	0.18843844660159
EFG_IV	3	2	15144	1586	0.0305918416893707	0.18843844660159
EGF_CA	22	5	15144	1586	0.072890643713043	0.18843844660159
EIF_2_alpha	1	1	15144	1586	0.10472794506075	0.18843844660159
eIF_4EBP	1	1	15144	1586	0.10472794506075	0.18843844660159
eIF-3_zeta	1	1	15144	1586	0.10472794506075	0.18843844660159
eIF-5a	1	1	15144	1586	0.10472794506075	0.18843844660159
eIF-6	1	1	15144	1586	0.10472794506075	0.18843844660159
eIF2A	3	2	15144	1586	0.0305918416893707	0.18843844660159
eIF3_N	1	1	15144	1586	0.10472794506075	0.18843844660159
eIF3g	1	1	15144	1586	0.10472794506075	0.18843844660159
EphA2_TM	1	1	15144	1586	0.10472794506075	0.18843844660159
Ephrin_lbd	1	1	15144	1586	0.10472794506075	0.18843844660159
ERK-JNK_inhib	1	1	15144	1586	0.10472794506075	0.18843844660159
ESSS	1	1	15144	1586	0.10472794506075	0.18843844660159
FAA_hydrolase_N	1	1	15144	1586	0.10472794506075	0.18843844660159
FBPase	1	1	15144	1586	0.10472794506075	0.18843844660159
Fcf2	1	1	15144	1586	0.10472794506075	0.18843844660159
Fer4	1	1	15144	1586	0.10472794506075	0.18843844660159
Fibrillarin	1	1	15144	1586	0.10472794506075	0.18843844660159
Formyl_trans_N	3	2	15144	1586	0.0305918416893707	0.18843844660159
FSH1	1	1	15144	1586	0.10472794506075	0.18843844660159
FTHFS	1	1	15144	1586	0.10472794506075	0.18843844660159
FumaraseC_C	1	1	15144	1586	0.10472794506075	0.18843844660159
G-patch	14	4	15144	1586	0.0509469998613115	0.18843844660159
G2F	1	1	15144	1586	0.10472794506075	0.18843844660159
GABP-alpha	1	1	15144	1586	0.10472794506075	0.18843844660159
Gal_mutarotas_2	1	1	15144	1586	0.10472794506075	0.18843844660159
GARS_A	1	1	15144	1586	0.10472794506075	0.18843844660159
GARS_C	1	1	15144	1586	0.10472794506075	0.18843844660159
GARS_N	1	1	15144	1586	0.10472794506075	0.18843844660159
GATase	3	2	15144	1586	0.0305918416893707	0.18843844660159
GATase_5	1	1	15144	1586	0.10472794506075	0.18843844660159
GatB_N	1	1	15144	1586	0.10472794506075	0.18843844660159
GatB_Yqey	1	1	15144	1586	0.10472794506075	0.18843844660159
GCD14	1	1	15144	1586	0.10472794506075	0.18843844660159
GDC-P	1	1	15144	1586	0.10472794506075	0.18843844660159
Glycolytic	1	1	15144	1586	0.10472794506075	0.18843844660159
Glyoxalase_4	1	1	15144	1586	0.10472794506075	0.18843844660159
GN3L_Grn1	1	1	15144	1586	0.10472794506075	0.18843844660159
GNAT_acetyltr_2	1	1	15144	1586	0.10472794506075	0.18843844660159
GON	1	1	15144	1586	0.10472794506075	0.18843844660159
GTP_cyclohydroI	1	1	15144	1586	0.10472794506075	0.18843844660159
GTP_EFTU	17	5	15144	1586	0.0264648196501317	0.18843844660159
GTP_EFTU_D3	6	3	15144	1586	0.0179770187429864	0.18843844660159
HABP4_PAI-RBP1	1	1	15144	1586	0.10472794506075	0.18843844660159
HAGH_C	1	1	15144	1586	0.10472794506075	0.18843844660159
HAT_KAT11	1	1	15144	1586	0.10472794506075	0.18843844660159
Helicase_RecD	1	1	15144	1586	0.10472794506075	0.18843844660159
HgmA	1	1	15144	1586	0.10472794506075	0.18843844660159
HHH_7	1	1	15144	1586	0.10472794506075	0.18843844660159
Hira	1	1	15144	1586	0.10472794506075	0.18843844660159
HIRA_B	1	1	15144	1586	0.10472794506075	0.18843844660159
Hist_deacetyl	5	2	15144	1586	0.0884316211626358	0.18843844660159
HlyIII	4	2	15144	1586	0.0569565278087126	0.18843844660159
HSNSD	1	1	15144	1586	0.10472794506075	0.18843844660159
HSP70	11	3	15144	1586	0.0998269978651028	0.18843844660159
HTH_44	1	1	15144	1586	0.10472794506075	0.18843844660159
IHABP4_N	1	1	15144	1586	0.10472794506075	0.18843844660159
Ima1_N	1	1	15144	1586	0.10472794506075	0.18843844660159
Img2	1	1	15144	1586	0.10472794506075	0.18843844660159
IMPDH	1	1	15144	1586	0.10472794506075	0.18843844660159
Ipi1_N	1	1	15144	1586	0.10472794506075	0.18843844660159
IPPT	1	1	15144	1586	0.10472794506075	0.18843844660159
Iwr1	1	1	15144	1586	0.10472794506075	0.18843844660159
JAB	9	3	15144	1586	0.0594481454101742	0.18843844660159
Katanin_con80	1	1	15144	1586	0.10472794506075	0.18843844660159
Kelch_3	4	2	15144	1586	0.0569565278087126	0.18843844660159
KH_2	1	1	15144	1586	0.10472794506075	0.18843844660159
Kinetochor_Ybp2	1	1	15144	1586	0.10472794506075	0.18843844660159
KIX	1	1	15144	1586	0.10472794506075	0.18843844660159
KOW	4	2	15144	1586	0.0569565278087126	0.18843844660159
Kri1	1	1	15144	1586	0.10472794506075	0.18843844660159
Kri1_C	1	1	15144	1586	0.10472794506075	0.18843844660159
KTI12	1	1	15144	1586	0.10472794506075	0.18843844660159
La	5	2	15144	1586	0.0884316211626358	0.18843844660159
Laminin_G_3	1	1	15144	1586	0.10472794506075	0.18843844660159
Laps	1	1	15144	1586	0.10472794506075	0.18843844660159
Las1	1	1	15144	1586	0.10472794506075	0.18843844660159
Ldl_recept_b	8	3	15144	1586	0.0428978379643768	0.18843844660159
Ligase_CoA	4	2	15144	1586	0.0569565278087126	0.18843844660159
Lipase_GDSL_2	1	1	15144	1586	0.10472794506075	0.18843844660159
LMF1	1	1	15144	1586	0.10472794506075	0.18843844660159
LRRFIP	1	1	15144	1586	0.10472794506075	0.18843844660159
LSM14	1	1	15144	1586	0.10472794506075	0.18843844660159
Lyase_1	3	2	15144	1586	0.0305918416893707	0.18843844660159
MA3	3	2	15144	1586	0.0305918416893707	0.18843844660159
Mak16	1	1	15144	1586	0.10472794506075	0.18843844660159
MAM33	1	1	15144	1586	0.10472794506075	0.18843844660159
Med15	1	1	15144	1586	0.10472794506075	0.18843844660159
Methyltr_RsmB-F	4	2	15144	1586	0.0569565278087126	0.18843844660159
Methyltr_RsmF_N	1	1	15144	1586	0.10472794506075	0.18843844660159
Methyltransf_23	5	2	15144	1586	0.0884316211626358	0.18843844660159
Methyltransf_4	1	1	15144	1586	0.10472794506075	0.18843844660159
Methyltransf_8	1	1	15144	1586	0.10472794506075	0.18843844660159
Methyltrn_RNA_3	1	1	15144	1586	0.10472794506075	0.18843844660159
MIF4G	9	3	15144	1586	0.0594481454101742	0.18843844660159
Miga	1	1	15144	1586	0.10472794506075	0.18843844660159
Misat_Tub_SegII	1	1	15144	1586	0.10472794506075	0.18843844660159
mit_SMPDase	1	1	15144	1586	0.10472794506075	0.18843844660159
Mmp37	1	1	15144	1586	0.10472794506075	0.18843844660159
MNNL	1	1	15144	1586	0.10472794506075	0.18843844660159
Mpp10	1	1	15144	1586	0.10472794506075	0.18843844660159
mRNA_decap_C	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-L28	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-L46	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-L51	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-S22	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-S27	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-S28	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-S31	1	1	15144	1586	0.10472794506075	0.18843844660159
MRP-S32	1	1	15144	1586	0.10472794506075	0.18843844660159
MSL2-CXC	1	1	15144	1586	0.10472794506075	0.18843844660159
Muskelin_N	1	1	15144	1586	0.10472794506075	0.18843844660159
N-SET	1	1	15144	1586	0.10472794506075	0.18843844660159
NARP1	1	1	15144	1586	0.10472794506075	0.18843844660159
NatB_MDM20	1	1	15144	1586	0.10472794506075	0.18843844660159
NGP1NT	1	1	15144	1586	0.10472794506075	0.18843844660159
NIBRIN_BRCT_II	1	1	15144	1586	0.10472794506075	0.18843844660159
Nitroreductase	1	1	15144	1586	0.10472794506075	0.18843844660159
NMD3	1	1	15144	1586	0.10472794506075	0.18843844660159
NOA36	1	1	15144	1586	0.10472794506075	0.18843844660159
NOB1_Zn_bind	1	1	15144	1586	0.10472794506075	0.18843844660159
Noc2	1	1	15144	1586	0.10472794506075	0.18843844660159
NOC3p	1	1	15144	1586	0.10472794506075	0.18843844660159
NOG1	1	1	15144	1586	0.10472794506075	0.18843844660159
NOGCT	1	1	15144	1586	0.10472794506075	0.18843844660159
Nop	3	2	15144	1586	0.0305918416893707	0.18843844660159
Nop10p	1	1	15144	1586	0.10472794506075	0.18843844660159
Nop14	1	1	15144	1586	0.10472794506075	0.18843844660159
Nop16	1	1	15144	1586	0.10472794506075	0.18843844660159
Nop52	1	1	15144	1586	0.10472794506075	0.18843844660159
Nop53	1	1	15144	1586	0.10472794506075	0.18843844660159
NPR2	1	1	15144	1586	0.10472794506075	0.18843844660159
Nrap	1	1	15144	1586	0.10472794506075	0.18843844660159
Nrap_D2	1	1	15144	1586	0.10472794506075	0.18843844660159
Nrap_D3	1	1	15144	1586	0.10472794506075	0.18843844660159
Nrap_D4	1	1	15144	1586	0.10472794506075	0.18843844660159
Nrap_D5	1	1	15144	1586	0.10472794506075	0.18843844660159
Nrap_D6	1	1	15144	1586	0.10472794506075	0.18843844660159
NTF2	5	2	15144	1586	0.0884316211626358	0.18843844660159
NUC130_3NT	1	1	15144	1586	0.10472794506075	0.18843844660159
NUC173	1	1	15144	1586	0.10472794506075	0.18843844660159
Nucleoplasmin	1	1	15144	1586	0.10472794506075	0.18843844660159
Nucleoporin_N	3	2	15144	1586	0.0305918416893707	0.18843844660159
NUDE_C	1	1	15144	1586	0.10472794506075	0.18843844660159
NUDIX_2	1	1	15144	1586	0.10472794506075	0.18843844660159
NUFIP1	1	1	15144	1586	0.10472794506075	0.18843844660159
Nup160	1	1	15144	1586	0.10472794506075	0.18843844660159
Nup192	1	1	15144	1586	0.10472794506075	0.18843844660159
Nup35_RRM	1	1	15144	1586	0.10472794506075	0.18843844660159
Nup84_Nup100	1	1	15144	1586	0.10472794506075	0.18843844660159
ORC2	1	1	15144	1586	0.10472794506075	0.18843844660159
OSK	1	1	15144	1586	0.10472794506075	0.18843844660159
OTCace	1	1	15144	1586	0.10472794506075	0.18843844660159
OTCace_N	1	1	15144	1586	0.10472794506075	0.18843844660159
P66_CC	1	1	15144	1586	0.10472794506075	0.18843844660159
PA28_alpha	1	1	15144	1586	0.10472794506075	0.18843844660159
PA28_beta	1	1	15144	1586	0.10472794506075	0.18843844660159
Pacifastin_I	1	1	15144	1586	0.10472794506075	0.18843844660159
PAE	1	1	15144	1586	0.10472794506075	0.18843844660159
ParA	4	2	15144	1586	0.0569565278087126	0.18843844660159
PAZ	7	3	15144	1586	0.0290352916554641	0.18843844660159
Peptidase_M24	11	4	15144	1586	0.0216335142252513	0.18843844660159
Peptidase_M76	1	1	15144	1586	0.10472794506075	0.18843844660159
Peptidase_S51	1	1	15144	1586	0.10472794506075	0.18843844660159
Pescadillo_N	1	1	15144	1586	0.10472794506075	0.18843844660159
PHAT	1	1	15144	1586	0.10472794506075	0.18843844660159
Phos_pyr_kin	1	1	15144	1586	0.10472794506075	0.18843844660159
PIG-P	1	1	15144	1586	0.10472794506075	0.18843844660159
PIN_6	1	1	15144	1586	0.10472794506075	0.18843844660159
PMC2NT	1	1	15144	1586	0.10472794506075	0.18843844660159
PMI_typeI	1	1	15144	1586	0.10472794506075	0.18843844660159
PNPase	1	1	15144	1586	0.10472794506075	0.18843844660159
Polysacc_synt_4	1	1	15144	1586	0.10472794506075	0.18843844660159
POPLD	1	1	15144	1586	0.10472794506075	0.18843844660159
Porphobil_deam	1	1	15144	1586	0.10472794506075	0.18843844660159
Porphobil_deamC	1	1	15144	1586	0.10472794506075	0.18843844660159
PPR_long	1	1	15144	1586	0.10472794506075	0.18843844660159
PrmA	5	2	15144	1586	0.0884316211626358	0.18843844660159
PRMT5	1	1	15144	1586	0.10472794506075	0.18843844660159
PRMT5_C	1	1	15144	1586	0.10472794506075	0.18843844660159
PRMT5_TIM	1	1	15144	1586	0.10472794506075	0.18843844660159
Pro_CA	1	1	15144	1586	0.10472794506075	0.18843844660159
Promethin	1	1	15144	1586	0.10472794506075	0.18843844660159
ProRS-C_1	1	1	15144	1586	0.10472794506075	0.18843844660159
Pterin_4a	1	1	15144	1586	0.10472794506075	0.18843844660159
PTH2	3	2	15144	1586	0.0305918416893707	0.18843844660159
PTPS	1	1	15144	1586	0.10472794506075	0.18843844660159
PUA	3	2	15144	1586	0.0305918416893707	0.18843844660159
Put_Phosphatase	1	1	15144	1586	0.10472794506075	0.18843844660159
R3H	4	2	15144	1586	0.0569565278087126	0.18843844660159
Rab3-GTPase_cat	1	1	15144	1586	0.10472794506075	0.18843844660159
Rab5-bind	1	1	15144	1586	0.10472794506075	0.18843844660159
Rabaptin	1	1	15144	1586	0.10472794506075	0.18843844660159
RAC_head	1	1	15144	1586	0.10472794506075	0.18843844660159
RanGAP1_C	1	1	15144	1586	0.10472794506075	0.18843844660159
RAP	1	1	15144	1586	0.10472794506075	0.18843844660159
Rbsn	1	1	15144	1586	0.10472794506075	0.18843844660159
Reeler	5	2	15144	1586	0.0884316211626358	0.18843844660159
Rep_fac_C	3	2	15144	1586	0.0305918416893707	0.18843844660159
RhoGAP-FF1	1	1	15144	1586	0.10472794506075	0.18843844660159
Rib_5-P_isom_A	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribonuc_P_40	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribos_L4_asso_C	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L10	3	2	15144	1586	0.0305918416893707	0.18843844660159
Ribosomal_L13e	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L14	3	2	15144	1586	0.0305918416893707	0.18843844660159
Ribosomal_L14e	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L15e	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L17	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L18	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L18_c	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L19	1	1	15144	1586	0.10472794506075	0.18843844660159
Ribosomal_L19e	1	1	15144	1586	0.10472794506075	0.18843844660159
