"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"svalue_shrink"	"log2FC_shrink"	"comparison"	"samples_i"	"normcounts_i"	"samples_j"	"normcounts_j"	"gene_name"	"is_signif_pos"	"is_signif_neg"	"is_signif_any"
"Anogam_AGAP000019"	3.64452367038331	-1.26046305894926	2.78091486285521	-0.45325481760888	0.650365263578314	NA	0.172156775341281	-0.106810905351051	"Fem.Oecy-Bulk"	"Oecy"	1.85459647514668	"Bulk"	4.74043890066799	"chaoptin"	FALSE	FALSE	FALSE
"Anogam_AGAP000020"	101.076868755044	-0.0810137360537234	0.668945655037683	-0.121106603269827	0.903606599023571	0.941997220703941	0.182319887058732	-0.0491953248797826	"Fem.Oecy-Bulk"	"Oecy"	85.2526816168277	"Bulk"	96.5004228171148	""	FALSE	FALSE	FALSE
"Anogam_AGAP000021"	277.506557863441	-0.641882713536489	0.384872433948274	-1.66778043039257	0.095359322070643	0.197473504032953	0.0150305597990761	-0.550222926970588	"Fem.Oecy-Bulk"	"Oecy"	192.404761805229	"Bulk"	319.98100999851	""	FALSE	FALSE	FALSE
"Anogam_AGAP000022"	2198.47871503148	0.427587698437466	0.329876456476277	1.29620556436472	0.194904673021279	0.33296619112797	0.0267899034916672	0.378144564896248	"Fem.Oecy-Bulk"	"Oecy"	2194.47094961873	"Bulk"	1743.41358422892	"amino acid transporter protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000023"	160.827790495564	-1.64649203569627	1.16800924004613	-1.40965668698926	0.158641079883161	0.287600200100019	0.0619168747981602	-0.667606350475071	"Fem.Oecy-Bulk"	"Oecy"	68.4030991639399	"Bulk"	227.881885643987	""	FALSE	FALSE	FALSE
"Anogam_AGAP000025"	249.820574860844	-0.0984416578167396	0.473404708378564	-0.20794397705487	0.8352727108878	0.897271430740574	0.148418306549939	-0.0744342565819598	"Fem.Oecy-Bulk"	"Oecy"	209.642847194823	"Bulk"	239.565841352516	""	FALSE	FALSE	FALSE
"Anogam_AGAP000028"	321.655878592201	-1.36899281550297	0.313483483505966	-4.36703331286326	1.25945524318263e-05	0.000148464816224017	2.54872345026729e-06	-1.28777792127761	"Fem.Oecy-Bulk"	"Oecy"	156.517055415474	"Bulk"	432.171496354708	"calcium-calmodulin-dependent protein kinase (CaM kinase) II"	FALSE	TRUE	TRUE
"Anogam_AGAP000029"	1091.60578970036	0.0034315678037859	0.298786345058545	0.0114850221924081	0.990836479566125	0.994950623132547	0.199661668824152	0.00386963753464239	"Fem.Oecy-Bulk"	"Oecy"	947.501586653025	"Bulk"	1009.88460863741	"E1A-CREB-binding protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000032"	340.655533062714	1.57921518997163	0.63863588260198	2.47279433084384	0.0134061269906067	0.0448859592172406	0.00520468791391348	1.24859546957038	"Fem.Oecy-Bulk"	"Oecy"	443.413994869051	"Bulk"	158.494479199396	""	FALSE	FALSE	FALSE
"Anogam_AGAP000033"	254.891249949374	0.424186515769941	0.412780879140289	1.02763121357125	0.304123335720263	0.456274189309345	0.0449054579916436	0.351668533624291	"Fem.Oecy-Bulk"	"Oecy"	253.47892723105	"Bulk"	202.156333614552	"Protein retinal degeneration B"	FALSE	FALSE	FALSE
"Anogam_AGAP000035"	354.409552113769	0.629218528307127	0.364831364494698	1.72468320857943	0.0845845787308387	0.18113633519756	0.0129823875962359	0.549326387875733	"Fem.Oecy-Bulk"	"Oecy"	373.524969398218	"Bulk"	257.598144342387	""	FALSE	FALSE	FALSE
"Anogam_AGAP000037"	85.7354294983281	2.06803792694497	0.80314947937826	2.57491037477344	0.0100266064204892	0.035566228725527	0.00683258321130191	1.55482712226553	"Fem.Oecy-Bulk"	"Oecy"	120.310724985226	"Bulk"	30.5940249505099	""	FALSE	FALSE	FALSE
"Anogam_AGAP000038"	29.0101508900531	0.864979488132858	1.19249582470084	0.725352215258157	0.468235980186323	0.613446183753435	0.104704710638107	0.311454636870661	"Fem.Oecy-Bulk"	"Oecy"	32.6854753628149	"Bulk"	19.2094332363998	"gamma-aminobutyric acid receptor subunit beta"	FALSE	FALSE	FALSE
"Anogam_AGAP000039"	7.67539169822119	-1.79914126412313	1.97154542162345	-0.912553798857771	0.36147726255896	0.514620111356961	0.118393180435763	-0.286495370572921	"Fem.Oecy-Bulk"	"Oecy"	2.97003960593729	"Bulk"	10.922600976987	"gamma-aminobutyric acid receptor subunit alpha"	FALSE	FALSE	FALSE
"Anogam_AGAP000040"	1080.1052121008	2.31573919378864	0.664621673903813	3.48429683339484	0.000493431918159089	0.00317922043014644	0.00031293089718044	1.99999888541791	"Fem.Oecy-Bulk"	"Oecy"	1566.54102434681	"Bulk"	336.042125016083	""	FALSE	FALSE	FALSE
"Anogam_AGAP000041"	10.7411696209081	1.09489208517678	1.54944244378273	0.706636177142384	0.479792600952788	0.624080847664401	0.118169481789953	0.268542380580522	"Fem.Oecy-Bulk"	"Oecy"	12.8015339493003	"Bulk"	6.328638259312	""	FALSE	FALSE	FALSE
"Anogam_AGAP000042"	112.5880891503	-0.200014666410752	0.435732631384299	-0.459030726652984	0.64621210110208	0.758522681940631	0.10630452930235	-0.159084215224166	"Fem.Oecy-Bulk"	"Oecy"	90.9726248238293	"Bulk"	111.374084526741	"Histone-lysine N-methyltransferase"	FALSE	FALSE	FALSE
"Anogam_AGAP000043"	45.1370192547029	-0.758978447802836	0.556915069246413	-1.36282620046508	0.172937291705398	0.306618327625998	0.0316218951269415	-0.564854371620825	"Fem.Oecy-Bulk"	"Oecy"	29.1889291034161	"Bulk"	52.5307074928189	"tousled-like kinase"	FALSE	FALSE	FALSE
"Anogam_AGAP000044"	2477.17314112219	0.641438713406768	0.322432731793819	1.98937220125945	0.0466601356445031	0.116958968131934	0.00642875250911614	0.577176183927079	"Fem.Oecy-Bulk"	"Oecy"	2635.18871191666	"Bulk"	1804.85973125647	"thioredoxin domain-containing protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000045"	7.72442241063024	0.78208661446454	1.24924305783973	0.626048397512789	0.531283197321448	0.669907859584739	0.115964411077285	0.259633498427711	"Fem.Oecy-Bulk"	"Oecy"	8.41390117291142	"Bulk"	5.3867854564359	"GPROAR1 putative octopamine receptor 1"	FALSE	FALSE	FALSE
"Anogam_AGAP000046"	254.426440796397	-0.703239276853824	0.54934623924148	-1.28013851123261	0.200496426538472	0.340296170858824	0.0352922191031363	-0.523446489986209	"Fem.Oecy-Bulk"	"Oecy"	168.6569756758	"Bulk"	293.266574472295	""	FALSE	FALSE	FALSE
"Anogam_AGAP000047"	91.2282639742282	-1.00230642520856	0.783659859921499	-1.27900697288358	0.200894600435456	0.340718307915728	0.046649341916473	-0.600005942595791	"Fem.Oecy-Bulk"	"Oecy"	53.4836161938247	"Bulk"	114.600667350205	"CPR130 cuticular protein RR-2 family 130"	FALSE	FALSE	FALSE
"Anogam_AGAP000048"	115.854868878168	0.0618169742543992	0.37104594572114	0.166601939644579	0.867683267415271	0.919119756076811	0.161892426526657	0.0531010245930673	"Fem.Oecy-Bulk"	"Oecy"	102.681885917496	"Bulk"	105.078201198804	""	FALSE	FALSE	FALSE
"Anogam_AGAP000049"	96.5415152904735	0.655532923073178	0.594574810820663	1.10252387276275	0.270233985768634	0.419452994900586	0.0472885059326999	0.466088473234514	"Fem.Oecy-Bulk"	"Oecy"	102.890473400297	"Bulk"	69.424569085023	""	FALSE	FALSE	FALSE
"Anogam_AGAP000051"	2.90374895636787	0.766509015134063	3.68841250539257	0.207815425745739	0.835373087554721	NA	0.192390430176039	0.0408365813284065	"Fem.Oecy-Bulk"	"Oecy"	3.22046455132363	"Bulk"	1.9989673727578	"HPX5 heme peroxidase 5"	FALSE	FALSE	FALSE
"Anogam_AGAP000053"	353.962440117418	-0.523398693040964	0.293724932643047	-1.78193484744801	0.0747598570148131	0.165536216614492	0.0104590616088999	-0.475050290146107	"Fem.Oecy-Bulk"	"Oecy"	253.422581947595	"Bulk"	389.499243151086	"Mannose-6-phosphate isomerase"	FALSE	FALSE	FALSE
"Anogam_AGAP000054"	306.451779929291	0.547192356565013	0.330732066241766	1.65448836813124	0.0980283247848743	0.201775461516563	0.0140523156664092	0.486776213405732	"Fem.Oecy-Bulk"	"Oecy"	315.558315233437	"Bulk"	231.047794469752	"protein scribble"	FALSE	FALSE	FALSE
"Anogam_AGAP000055"	31.5187316118663	2.36692707072053	1.00861713695183	2.34670519070663	0.0189402342249907	0.058904704130731	0.0185048702015938	1.55015280391562	"Fem.Oecy-Bulk"	"Oecy"	45.9624078852573	"Bulk"	9.49251475508718	""	FALSE	FALSE	FALSE
"Anogam_AGAP000056"	5.58213797307718	1.2972514841647	2.06731806120882	0.62750454731971	0.530328556340748	NA	0.136447480416863	0.194057203770664	"Fem.Oecy-Bulk"	"Oecy"	6.95349611695851	"Bulk"	2.97902740143861	"neuronal PAS domain-containing protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000057"	161.463587333672	-0.279575227702823	0.401364777446342	-0.696561440895742	0.486077293887734	0.629482707386318	0.0743302735736074	-0.230407417444959	"Fem.Oecy-Bulk"	"Oecy"	127.091664978569	"Bulk"	164.619523584127	"paired box protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000058"	89.3228231893836	0.768991139559886	0.478825831705968	1.60599342942738	0.108275353638227	0.217443261712725	0.0189704446436487	0.619568226803797	"Fem.Oecy-Bulk"	"Oecy"	97.6673193750882	"Bulk"	61.1453438161284	""	FALSE	FALSE	FALSE
"Anogam_AGAP000061"	24.5127401055103	0.368034136322	0.677991170494744	0.542830279122128	0.58724666345904	0.712692190785542	0.102831033426097	0.232180234343671	"Fem.Oecy-Bulk"	"Oecy"	23.9072950525808	"Bulk"	20.0211085433286	"One cut domain family member"	FALSE	FALSE	FALSE
"Anogam_AGAP000062"	130.237623215954	-0.472231811520857	0.361481736177204	-1.30637806633019	0.191424021007136	0.328687797104383	0.0275304519476393	-0.407329815144764	"Fem.Oecy-Bulk"	"Oecy"	94.6472161695351	"Bulk"	140.768675887369	""	FALSE	FALSE	FALSE
"Anogam_AGAP000063"	9.27147936980928	1.3872457000805	1.05600083094892	1.31367860651579	0.188954383306155	0.326033937603469	0.0581504534954144	0.638879154463825	"Fem.Oecy-Bulk"	"Oecy"	11.7494098494797	"Bulk"	4.73000948684599	"paired box protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000064"	1955.45590197489	0.900282515644475	0.515792234837146	1.74543634982936	0.0809089429236308	0.17546848325447	0.0160730330922999	0.714610363831653	"Fem.Oecy-Bulk"	"Oecy"	2210.01622147707	"Bulk"	1263.35063210737	"plexA plexin A"	FALSE	FALSE	FALSE
"Anogam_AGAP000065"	227.861030968249	1.30362147512539	0.460064088100922	2.8335649507149	0.00460319524258244	0.0193428721651349	0.00124692881367563	1.13233980320419	"Fem.Oecy-Bulk"	"Oecy"	281.17703712763	"Bulk"	122.021832626718	""	FALSE	FALSE	FALSE
"Anogam_AGAP000066"	15.9857096133631	0.0678456530539984	0.951769251790128	0.0712837202151587	0.943171951652527	0.965632920683275	0.191826999502245	0.0325149454994043	"Fem.Oecy-Bulk"	"Oecy"	14.3075558338623	"Bulk"	14.4369978639498	""	FALSE	FALSE	FALSE
"Anogam_AGAP000067"	12.706909700429	0.988343079694961	1.94503705598239	0.508135861296367	0.611358067338915	0.732312777453966	0.14222578164901	0.166058169817518	"Fem.Oecy-Bulk"	"Oecy"	15.0502160261187	"Bulk"	8.0758409653895	""	FALSE	FALSE	FALSE
"Anogam_AGAP000068"	0.772193981964183	0.248158053784541	3.96258826372688	0.0626252432169534	0.95006492768754	NA	0.199783820935332	0.0111887241470732	"Fem.Oecy-Bulk"	"Oecy"	0.777957795377355	"Bulk"	0.673218546315855	"NFI nuclear factor I"	FALSE	FALSE	FALSE
"Anogam_AGAP000069"	0.193073687827653	-0.372648310932726	4.07732671764098	-0.0913952539835535	0.927178532740442	NA	0.178930399617824	-0.0925889509228443	"Fem.Oecy-Bulk"	"Oecy"	0	"Bulk"	0.357571744270112	""	FALSE	FALSE	FALSE
"Anogam_AGAP000070"	107.672746363727	-0.930957405607527	0.460319252852311	-2.02241683318472	0.0431333074950933	0.110585436315063	0.00846284722601748	-0.773633122479962	"Fem.Oecy-Bulk"	"Oecy"	64.4723987647597	"Bulk"	131.190741035849	"protein kinase"	FALSE	FALSE	FALSE
"Anogam_AGAP000071"	3.95558210223651	1.39801846235756	2.69098394793335	0.519519435792703	0.603398562991212	NA	0.163507372137848	0.129532276076011	"Fem.Oecy-Bulk"	"Oecy"	5.13308159012105	"Bulk"	2.04542704371595	""	FALSE	FALSE	FALSE
"Anogam_AGAP000072"	1.98296483315411	-2.96385601021298	3.08669231497334	-0.960204551595733	0.336952276538649	NA	0.140480166307316	-0.186055812246735	"Fem.Oecy-Bulk"	"Oecy"	0.400671709696183	"Bulk"	3.37923312389551	""	FALSE	FALSE	FALSE
"Anogam_AGAP000073"	1.80261672660202	-3.97613573027641	3.90342996839154	-1.01862612176307	0.308380498158238	NA	0.153122742661533	-0.148952428551068	"Fem.Oecy-Bulk"	"Oecy"	0	"Bulk"	3.3704082521232	"gamma-sarcoglycan"	FALSE	FALSE	FALSE
"Anogam_AGAP000074"	0	NA	NA	NA	NA	NA	NA	NA	"Fem.Oecy-Bulk"	"Oecy"	0	"Bulk"	0	""	FALSE	FALSE	FALSE
"Anogam_AGAP000075"	29.453644033066	-0.743465216820394	0.807335185408022	-0.920887916515928	0.357108947910797	0.51033234653286	0.0711302024758656	-0.415498977876522	"Fem.Oecy-Bulk"	"Oecy"	19.0864245851635	"Bulk"	34.2515419730896	"otopetrin"	FALSE	FALSE	FALSE
"Anogam_AGAP000076"	925.607749974663	1.11338184697458	0.482846485975217	2.30587128479533	0.0211178255728244	0.0641472340651876	0.0048376829414234	0.93122027825317	"Fem.Oecy-Bulk"	"Oecy"	1100.51800368922	"Bulk"	542.699166768224	"sterol regulatory element-binding transcription factor 1"	FALSE	FALSE	FALSE
"Anogam_AGAP000078"	25.3372703743523	-1.17242409884751	0.881567411653584	-1.32993130570509	0.183540905691688	0.319331839319393	0.0491524029533795	-0.643697567291602	"Fem.Oecy-Bulk"	"Oecy"	13.6427445278652	"Bulk"	32.6250653717138	""	FALSE	FALSE	FALSE
"Anogam_AGAP000079"	6.0836560741595	-5.74622170275667	2.71508195113994	-2.11640819914997	0.0343101053417301	NA	0.110427148465522	-0.375608880097274	"Fem.Oecy-Bulk"	"Oecy"	0	"Bulk"	11.2025854287446	""	FALSE	FALSE	FALSE
"Anogam_AGAP000080"	38.4569242689854	-1.73616424255889	0.795552661573093	-2.18233729383279	0.0290846485274608	0.0815997048897666	0.0147501342120702	-1.21241108301032	"Fem.Oecy-Bulk"	"Oecy"	15.4338663538545	"Bulk"	54.9571450421819	""	FALSE	FALSE	FALSE
"Anogam_AGAP000081"	101.219444340816	-0.104534383343177	0.382839705165508	-0.273050004826394	0.784814777178154	0.860965455139581	0.13396893642432	-0.0866568111822831	"Fem.Oecy-Bulk"	"Oecy"	84.7180505942642	"Bulk"	97.4572331437034	"glucuronyl-N-acetylglucosaminyl transferase"	FALSE	FALSE	FALSE
"Anogam_AGAP000082"	745.651599980425	-0.203437137319951	0.347564945577068	-0.585321218117037	0.558331750424435	0.690625056859625	0.0854525607082588	-0.175328166868659	"Fem.Oecy-Bulk"	"Oecy"	603.434969651835	"Bulk"	741.709175137867	"translation initiation factor eIF-2B subunit epsilon"	FALSE	FALSE	FALSE
"Anogam_AGAP000083"	69.2683716751703	-0.676579779523877	0.603534033996444	-1.12103003544596	0.262275077706327	0.41109655822588	0.0469798695759672	-0.473959150365675	"Fem.Oecy-Bulk"	"Oecy"	47.145541676434	"Bulk"	80.2764081682279	"potassium channel tetramerisation domain containing protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000084"	64.8814758428841	0.469911885468579	0.474854772238044	0.989590740035803	0.322374197918584	0.475224433525854	0.0502952611760729	0.36958988723035	"Fem.Oecy-Bulk"	"Oecy"	65.1471968078559	"Bulk"	50.1787671116248	""	FALSE	FALSE	FALSE
"Anogam_AGAP000085"	16.0492704575997	-0.838905912808874	0.796569655606799	-1.0531482173644	0.292273066954618	0.443568380462719	0.0604244508989631	-0.483107368005786	"Fem.Oecy-Bulk"	"Oecy"	10.0175374464435	"Bulk"	19.1182820827863	"CPR129 cuticular protein RR-2 family 129"	FALSE	FALSE	FALSE
"Anogam_AGAP000088"	6.43708258337338	-1.0184366931397	1.65763291934369	-0.614392174078527	0.53895620596887	NA	0.129018764470081	-0.218444066004228	"Fem.Oecy-Bulk"	"Oecy"	3.66747626404066	"Bulk"	8.00849956964321	"CYP4H19 cytochrome P450"	FALSE	FALSE	FALSE
"Anogam_AGAP000090"	56.0352562820148	1.644730036311	0.952192897234855	1.72730760866549	0.0841124334435507	0.180431377660103	0.0360511843371284	0.926936055916526	"Fem.Oecy-Bulk"	"Oecy"	73.8529728123688	"Bulk"	25.1753579167225	"adenylate cyclase"	FALSE	FALSE	FALSE
"Anogam_AGAP000091"	540.717721171512	1.02134185130499	0.721209257513389	1.41615188749297	0.156731038981473	0.285147935785638	0.0361291904004561	0.668462405958358	"Fem.Oecy-Bulk"	"Oecy"	631.875688051427	"Bulk"	333.574892260673	"methylsterol monooxygenase"	FALSE	FALSE	FALSE
"Anogam_AGAP000092"	5403.20691478077	1.93307490036839	0.288941904489031	6.6901853636871	2.22888088310608e-11	1.48090319454165e-09	8.6208404759497e-12	1.87258531363079	"Fem.Oecy-Bulk"	"Oecy"	7505.10111491499	"Bulk"	2101.80540408025	"methylsterol monooxygenase"	TRUE	FALSE	TRUE
"Anogam_AGAP000093"	266.967485954334	1.23913366473992	0.440604124760199	2.81235148539366	0.00491807290174277	0.0204227767575617	0.00123288324844986	1.0819124412584	"Fem.Oecy-Bulk"	"Oecy"	327.564090727771	"Bulk"	148.848442815812	""	FALSE	FALSE	FALSE
"Anogam_AGAP000094"	75.0509703194881	1.49231217530392	0.539898827501946	2.76405892972336	0.00570872283161832	0.0229425184654826	0.00193974421864304	1.25519719323658	"Fem.Oecy-Bulk"	"Oecy"	96.9449024798247	"Bulk"	36.9697342337082	"4-nitrophenylphosphatase"	FALSE	FALSE	FALSE
"Anogam_AGAP000095"	1197.33458612342	0.588625848785227	0.349718031778537	1.68314411982617	0.0923471952941509	0.192757344400194	0.0137510461764776	0.518052141734555	"Fem.Oecy-Bulk"	"Oecy"	1248.21134685033	"Bulk"	887.98727874027	"anoctamin 5"	FALSE	FALSE	FALSE
"Anogam_AGAP000096"	278.606893603185	0.200859283723319	0.31037887679892	0.647142246904408	0.517539885141992	0.656545011460246	0.07646312799147	0.179070147955318	"Fem.Oecy-Bulk"	"Oecy"	260.623139340333	"Bulk"	242.787332840294	""	FALSE	FALSE	FALSE
"Anogam_AGAP000097"	94.8810173500237	0.131990936276574	0.547408074362842	0.241119819853234	0.809462251870009	0.879144226847886	0.141662496186678	0.0959154651961955	"Fem.Oecy-Bulk"	"Oecy"	86.653042318444	"Bulk"	85.0235298542806	"solute carrier family 25"	FALSE	FALSE	FALSE
"Anogam_AGAP000098"	106.710355886689	-0.112250462427749	0.393807042678092	-0.285039245779831	0.775614074737144	0.855196660742278	0.132055477009706	-0.0921619026649906	"Fem.Oecy-Bulk"	"Oecy"	89.4911555484013	"Bulk"	103.096894269526	"APG1 autophagy related gene"	FALSE	FALSE	FALSE
"Anogam_AGAP000099"	846.918745641237	1.01011275622502	0.439404237595697	2.29882342908683	0.021514967838096	0.0650920020459486	0.00430472967543168	0.862084248880292	"Fem.Oecy-Bulk"	"Oecy"	984.227253223837	"Bulk"	522.148585430882	"STAT2 JAKSTAT pathway signalling transcription factor"	FALSE	FALSE	FALSE
"Anogam_AGAP000100"	60.0313875680365	-2.88131924227197	0.825710862382136	-3.48950143874758	0.000483922453274541	0.00312791821977581	0.000499053614396348	-2.42653064116439	"Fem.Oecy-Bulk"	"Oecy"	12.703239110865	"Bulk"	99.2769740519217	""	FALSE	FALSE	FALSE
"Anogam_AGAP000102"	512.46776949638	-0.502805369904008	0.311088402094012	-1.61627809497076	0.106034200646678	0.214288354931228	0.0148318886697166	-0.450566031859538	"Fem.Oecy-Bulk"	"Oecy"	368.395361132279	"Bulk"	558.422847084383	"alpha-12C6-mannosyltransferase"	FALSE	FALSE	FALSE
"Anogam_AGAP000104"	25.5019278197746	-0.147758191295865	1.2662668420571	-0.116688036350874	0.907107271114615	0.944299684407848	0.189572178059773	-0.0450207748286151	"Fem.Oecy-Bulk"	"Oecy"	21.5041271384269	"Bulk"	25.3487177907383	""	FALSE	FALSE	FALSE
"Anogam_AGAP000105"	109.027935061768	1.12564933905582	0.537668759343706	2.09357400721928	0.0362979450368435	0.0968449996393697	0.00890092746953267	0.901264643669515	"Fem.Oecy-Bulk"	"Oecy"	129.737177999663	"Bulk"	63.7384026397336	""	FALSE	FALSE	FALSE
"Anogam_AGAP000106"	250.269717260788	-0.789316267721377	0.385963454283072	-2.04505441891522	0.0408494933415342	0.105842495788954	0.00668894540918399	-0.68388129340294	"Fem.Oecy-Bulk"	"Oecy"	159.887776828222	"Bulk"	295.600053044409	"Ubiquinone biosynthesis monooxygenase COQ62C mitochondrial"	FALSE	FALSE	FALSE
"Anogam_AGAP000107"	15.1934784898298	-1.1467429476946	0.844124997314281	-1.35849897982307	0.174305406077943	0.308254032480523	0.0450352570077339	-0.658778674832509	"Fem.Oecy-Bulk"	"Oecy"	8.22110486072949	"Bulk"	19.3653427292289	""	FALSE	FALSE	FALSE
"Anogam_AGAP000108"	9.10587223146175	-0.983617621435309	1.60141524659902	-0.61421771993507	0.539071465373611	0.676119052917723	0.127214239560068	-0.223726034080216	"Fem.Oecy-Bulk"	"Oecy"	5.1501380898133	"Bulk"	11.1161276540076	"OEH ovary ecdysteroidogenic hormone"	FALSE	FALSE	FALSE
"Anogam_AGAP000109"	2092.61525936788	-0.626386447299437	0.326055042042537	-1.92110645912882	0.0547182874766918	0.131488378924732	0.00783019290032494	-0.560199741551544	"Fem.Oecy-Bulk"	"Oecy"	1448.07116353811	"Bulk"	2392.46104198471	"cytochrome c oxidase subunit VIIa"	FALSE	FALSE	FALSE
"Anogam_AGAP000110"	341.885586087913	-0.647062014584406	0.339982753177704	-1.90322011495153	0.0570118295153986	0.135908221233859	0.00838632018062714	-0.573489682244359	"Fem.Oecy-Bulk"	"Oecy"	234.893567426521	"Bulk"	394.156261138437	"mRpL40 39S ribosomal protein L402C mitochondrial"	FALSE	FALSE	FALSE
"Anogam_AGAP000111"	0.212484604701181	1.57372638946916	4.0804728567969	0.38567255430894	0.699739191681028	NA	0.173747711210674	0.105287216491522	"Fem.Oecy-Bulk"	"Oecy"	0.410702004611547	"Bulk"	0	""	FALSE	FALSE	FALSE
"Anogam_AGAP000112"	588.570540970816	-0.45146555111364	0.440246260187525	-1.02548412545591	0.305134811965309	0.457054515594941	0.0463194927012098	-0.364874249219055	"Fem.Oecy-Bulk"	"Oecy"	432.490036667241	"Bulk"	632.049018951532	"NAD+ synthase (glutamine-hydrolysing)"	FALSE	FALSE	FALSE
