annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
CAP_GLY	7	3	15144	1890	0.0460800045066568	0.331980129566359
CAP-ZIP_m	1	1	15144	1890	0.124801901743264	0.331980129566359
CBM_14	101	17	15144	1890	0.121759009608918	0.331980129566359
CCCAP	1	1	15144	1890	0.124801901743264	0.331980129566359
CCDC85	1	1	15144	1890	0.124801901743264	0.331980129566359
CDC37_C	1	1	15144	1890	0.124801901743264	0.331980129566359
CDC37_M	1	1	15144	1890	0.124801901743264	0.331980129566359
CDC37_N	1	1	15144	1890	0.124801901743264	0.331980129566359
Cecropin	4	2	15144	1890	0.0786063475350488	0.331980129566359
Ceramidase	1	1	15144	1890	0.124801901743264	0.331980129566359
CH	25	6	15144	1890	0.082442635732507	0.331980129566359
CH_2	1	1	15144	1890	0.124801901743264	0.331980129566359
Chromosome_seg	1	1	15144	1890	0.124801901743264	0.331980129566359
CK1gamma_C	1	1	15144	1890	0.124801901743264	0.331980129566359
CLIP	23	6	15144	1890	0.058172222358511	0.331980129566359
CLIP1_ZNF	1	1	15144	1890	0.124801901743264	0.331980129566359
Cnd3	1	1	15144	1890	0.124801901743264	0.331980129566359
Cnn_1N	1	1	15144	1890	0.124801901743264	0.331980129566359
CO_deh_flav_C	10	3	15144	1890	0.119001041123069	0.331980129566359
COE1_HLH	1	1	15144	1890	0.124801901743264	0.331980129566359
COG7	1	1	15144	1890	0.124801901743264	0.331980129566359
Comm	1	1	15144	1890	0.124801901743264	0.331980129566359
CRAL_TRIO	45	9	15144	1890	0.101020896971454	0.331980129566359
CTP_transf_1	1	1	15144	1890	0.124801901743264	0.331980129566359
CTP_transf_3	1	1	15144	1890	0.124801901743264	0.331980129566359
CTP_transf_like	5	2	15144	1890	0.120368237531961	0.331980129566359
Cul7	1	1	15144	1890	0.124801901743264	0.331980129566359
DBB	1	1	15144	1890	0.124801901743264	0.331980129566359
DLIC	3	2	15144	1890	0.0428225970887061	0.331980129566359
DM13	4	2	15144	1890	0.0786063475350488	0.331980129566359
DMAP1	1	1	15144	1890	0.124801901743264	0.331980129566359
Dna2	1	1	15144	1890	0.124801901743264	0.331980129566359
DNase_II	1	1	15144	1890	0.124801901743264	0.331980129566359
Dopey_N	1	1	15144	1890	0.124801901743264	0.331980129566359
DoxX_2	1	1	15144	1890	0.124801901743264	0.331980129566359
DPPIV_N	6	3	15144	1890	0.0289839313774791	0.331980129566359
Dpy-30	3	2	15144	1890	0.0428225970887061	0.331980129566359
DSPc	14	4	15144	1890	0.0868277003017487	0.331980129566359
DUF1074	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF1295	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF1358	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF1431	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF1619	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF1907	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF2052	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF2228	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF229	3	2	15144	1890	0.0428225970887061	0.331980129566359
DUF2371	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF2475	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF2870	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF2967	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF3657	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF3668	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF3695	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4042	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4200	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4207	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4210	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4414	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4464	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4470	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4471	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4485	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4490	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4497	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4612	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4736	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4746	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4770	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4771	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4773	4	2	15144	1890	0.0786063475350488	0.331980129566359
DUF4776	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4787	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4790	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4794	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4795	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4797	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF4818	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF676	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF745	1	1	15144	1890	0.124801901743264	0.331980129566359
DUF758	1	1	15144	1890	0.124801901743264	0.331980129566359
Dzip-like_N	1	1	15144	1890	0.124801901743264	0.331980129566359
E1_DerP2_DerF2	16	5	15144	1890	0.0403332887220514	0.331980129566359
E3_UbLigase_R4	1	1	15144	1890	0.124801901743264	0.331980129566359
EF-hand_3	1	1	15144	1890	0.124801901743264	0.331980129566359
EF-hand_5	5	2	15144	1890	0.120368237531961	0.331980129566359
EloA-BP1	1	1	15144	1890	0.124801901743264	0.331980129566359
Enkurin	1	1	15144	1890	0.124801901743264	0.331980129566359
Ets	8	3	15144	1890	0.0670307976985869	0.331980129566359
F-box-like	29	8	15144	1890	0.0222818792380487	0.331980129566359
FAD_binding_5	10	3	15144	1890	0.119001041123069	0.331980129566359
FAM110_C	1	1	15144	1890	0.124801901743264	0.331980129566359
FAM92	1	1	15144	1890	0.124801901743264	0.331980129566359
FAP206	1	1	15144	1890	0.124801901743264	0.331980129566359
FIBP	1	1	15144	1890	0.124801901743264	0.331980129566359
Focal_AT	1	1	15144	1890	0.124801901743264	0.331980129566359
Forkhead_N	1	1	15144	1890	0.124801901743264	0.331980129566359
FR47	11	4	15144	1890	0.0387101823463581	0.331980129566359
Fringe	4	2	15144	1890	0.0786063475350488	0.331980129566359
Fuseless	1	1	15144	1890	0.124801901743264	0.331980129566359
GAF	4	2	15144	1890	0.0786063475350488	0.331980129566359
GAS	1	1	15144	1890	0.124801901743264	0.331980129566359
Gelsolin	7	3	15144	1890	0.0460800045066568	0.331980129566359
GFO_IDH_MocA	3	2	15144	1890	0.0428225970887061	0.331980129566359
GFO_IDH_MocA_C	1	1	15144	1890	0.124801901743264	0.331980129566359
GILT	5	2	15144	1890	0.120368237531961	0.331980129566359
Globin	3	2	15144	1890	0.0428225970887061	0.331980129566359
Gly_rich	1	1	15144	1890	0.124801901743264	0.331980129566359
Glyco_hydro_31	5	2	15144	1890	0.120368237531961	0.331980129566359
Glyco_hydro_38	5	2	15144	1890	0.120368237531961	0.331980129566359
Glyco_hydro_38C	5	2	15144	1890	0.120368237531961	0.331980129566359
Glyco_hydro_56	1	1	15144	1890	0.124801901743264	0.331980129566359
GRAM	5	2	15144	1890	0.120368237531961	0.331980129566359
GST_N_4	1	1	15144	1890	0.124801901743264	0.331980129566359
HAUS-augmin3	1	1	15144	1890	0.124801901743264	0.331980129566359
HECT	14	4	15144	1890	0.0868277003017487	0.331980129566359
Heme_oxygenase	1	1	15144	1890	0.124801901743264	0.331980129566359
HNF_C	1	1	15144	1890	0.124801901743264	0.331980129566359
HRM	4	2	15144	1890	0.0786063475350488	0.331980129566359
IFT57	1	1	15144	1890	0.124801901743264	0.331980129566359
Ins_P5_2-kin	1	1	15144	1890	0.124801901743264	0.331980129566359
JAKMIP_CC3	1	1	15144	1890	0.124801901743264	0.331980129566359
JUPITER	1	1	15144	1890	0.124801901743264	0.331980129566359
Kazal_2	9	4	15144	1890	0.0181271579875436	0.331980129566359
Kelch_3	4	2	15144	1890	0.0786063475350488	0.331980129566359
KOG2701	1	1	15144	1890	0.124801901743264	0.331980129566359
Ku_PK_bind	1	1	15144	1890	0.124801901743264	0.331980129566359
Lebercilin	1	1	15144	1890	0.124801901743264	0.331980129566359
LEM	4	2	15144	1890	0.0786063475350488	0.331980129566359
LIM	32	7	15144	1890	0.0956237442570338	0.331980129566359
LIX1	1	1	15144	1890	0.124801901743264	0.331980129566359
LRR_6	27	6	15144	1890	0.111502782757378	0.331980129566359
Macoilin	1	1	15144	1890	0.124801901743264	0.331980129566359
MAGE	1	1	15144	1890	0.124801901743264	0.331980129566359
Mak10	1	1	15144	1890	0.124801901743264	0.331980129566359
MANEC	1	1	15144	1890	0.124801901743264	0.331980129566359
Mannosyl_trans	1	1	15144	1890	0.124801901743264	0.331980129566359
Mannosyl_trans2	1	1	15144	1890	0.124801901743264	0.331980129566359
Meckelin	1	1	15144	1890	0.124801901743264	0.331980129566359
Med12	1	1	15144	1890	0.124801901743264	0.331980129566359
Med12-LCEWAV	1	1	15144	1890	0.124801901743264	0.331980129566359
Med23	1	1	15144	1890	0.124801901743264	0.331980129566359
Mem_trans	1	1	15144	1890	0.124801901743264	0.331980129566359
Metallothio_5	1	1	15144	1890	0.124801901743264	0.331980129566359
Methyltransf_PK	1	1	15144	1890	0.124801901743264	0.331980129566359
MIP	7	3	15144	1890	0.0460800045066568	0.331980129566359
MIP-T3	1	1	15144	1890	0.124801901743264	0.331980129566359
Mito_morph_reg	1	1	15144	1890	0.124801901743264	0.331980129566359
MORN	4	2	15144	1890	0.0786063475350488	0.331980129566359
MRNIP	1	1	15144	1890	0.124801901743264	0.331980129566359
MSC	1	1	15144	1890	0.124801901743264	0.331980129566359
MutS_III	4	2	15144	1890	0.0786063475350488	0.331980129566359
MutS_V	4	2	15144	1890	0.0786063475350488	0.331980129566359
Myosin_TH1	3	2	15144	1890	0.0428225970887061	0.331980129566359
Na_Ca_ex	10	3	15144	1890	0.119001041123069	0.331980129566359
Nebulin	1	1	15144	1890	0.124801901743264	0.331980129566359
Neur_chan_memb	21	6	15144	1890	0.0387730092312453	0.331980129566359
NPDC1	1	1	15144	1890	0.124801901743264	0.331980129566359
Nrf1_activ_bdg	1	1	15144	1890	0.124801901743264	0.331980129566359
NTPase_1	1	1	15144	1890	0.124801901743264	0.331980129566359
NYD-SP28_assoc	1	1	15144	1890	0.124801901743264	0.331980129566359
OAF	1	1	15144	1890	0.124801901743264	0.331980129566359
OHCU_decarbox	1	1	15144	1890	0.124801901743264	0.331980129566359
ORC3_N	1	1	15144	1890	0.124801901743264	0.331980129566359
OS-D	7	3	15144	1890	0.0460800045066568	0.331980129566359
p25-alpha	1	1	15144	1890	0.124801901743264	0.331980129566359
PaaSYMP	1	1	15144	1890	0.124801901743264	0.331980129566359
Pacs-1	1	1	15144	1890	0.124801901743264	0.331980129566359
PDCD7	1	1	15144	1890	0.124801901743264	0.331980129566359
PDDEXK_1	1	1	15144	1890	0.124801901743264	0.331980129566359
PDEase_I	8	3	15144	1890	0.0670307976985869	0.331980129566359
Peptidase_C14	17	5	15144	1890	0.0514478528347355	0.331980129566359
Peptidase_C50	1	1	15144	1890	0.124801901743264	0.331980129566359
Peptidase_C97	1	1	15144	1890	0.124801901743264	0.331980129566359
Peptidase_M17	5	2	15144	1890	0.120368237531961	0.331980129566359
Peptidase_M17_N	3	2	15144	1890	0.0428225970887061	0.331980129566359
Peptidase_M49	1	1	15144	1890	0.124801901743264	0.331980129566359
Peptidase_S9	7	3	15144	1890	0.0460800045066568	0.331980129566359
PHD_3	1	1	15144	1890	0.124801901743264	0.331980129566359
PhoLip_ATPase_C	5	2	15144	1890	0.120368237531961	0.331980129566359
Phtf-FEM1B_bdg	1	1	15144	1890	0.124801901743264	0.331980129566359
PI31_Prot_N	1	1	15144	1890	0.124801901743264	0.331980129566359
PID	10	3	15144	1890	0.119001041123069	0.331980129566359
PIH1	4	2	15144	1890	0.0786063475350488	0.331980129566359
Pkinase	160	29	15144	1890	0.0241975774941674	0.331980129566359
Pkinase_Tyr	53	12	15144	1890	0.0277056506616028	0.331980129566359
PNP_UDP_1	4	2	15144	1890	0.0786063475350488	0.331980129566359
Pou	4	2	15144	1890	0.0786063475350488	0.331980129566359
PQ-loop	8	3	15144	1890	0.0670307976985869	0.331980129566359
Pr_beta_C	1	1	15144	1890	0.124801901743264	0.331980129566359
PSS	1	1	15144	1890	0.124801901743264	0.331980129566359
PTCB-BRCT	5	2	15144	1890	0.120368237531961	0.331980129566359
Rad1	1	1	15144	1890	0.124801901743264	0.331980129566359
Radial_spoke_3	1	1	15144	1890	0.124801901743264	0.331980129566359
RCC1	12	4	15144	1890	0.0524764328884532	0.331980129566359
Reprolysin_2	1	1	15144	1890	0.124801901743264	0.331980129566359
REV1_C	1	1	15144	1890	0.124801901743264	0.331980129566359
RIB43A	1	1	15144	1890	0.124801901743264	0.331980129566359
Ribonucleas_3_3	1	1	15144	1890	0.124801901743264	0.331980129566359
RIIa	1	1	15144	1890	0.124801901743264	0.331980129566359
RINGv	5	2	15144	1890	0.120368237531961	0.331980129566359
RNA_bind	1	1	15144	1890	0.124801901743264	0.331980129566359
RNA_GG_bind	1	1	15144	1890	0.124801901743264	0.331980129566359
RPAP1_C	1	1	15144	1890	0.124801901743264	0.331980129566359
RPAP1_N	1	1	15144	1890	0.124801901743264	0.331980129566359
RPAP3_C	1	1	15144	1890	0.124801901743264	0.331980129566359
SANT_DAMP1_like	1	1	15144	1890	0.124801901743264	0.331980129566359
Sarcoglycan_2	1	1	15144	1890	0.124801901743264	0.331980129566359
SCAPER_N	1	1	15144	1890	0.124801901743264	0.331980129566359
Secretogranin_V	1	1	15144	1890	0.124801901743264	0.331980129566359
SelR	1	1	15144	1890	0.124801901743264	0.331980129566359
Spaetzle	5	2	15144	1890	0.120368237531961	0.331980129566359
SPARC_Ca_bdg	3	2	15144	1890	0.0428225970887061	0.331980129566359
Spec3	1	1	15144	1890	0.124801901743264	0.331980129566359
STAS	10	3	15144	1890	0.119001041123069	0.331980129566359
Stathmin	1	1	15144	1890	0.124801901743264	0.331980129566359
Sugar_tr	50	10	15144	1890	0.0868212488751743	0.331980129566359
Sulfate_transp	11	4	15144	1890	0.0387101823463581	0.331980129566359
SVIP	1	1	15144	1890	0.124801901743264	0.331980129566359
SVWC	3	2	15144	1890	0.0428225970887061	0.331980129566359
TAN	1	1	15144	1890	0.124801901743264	0.331980129566359
TANGO2	1	1	15144	1890	0.124801901743264	0.331980129566359
TBCA	1	1	15144	1890	0.124801901743264	0.331980129566359
Tctex-1	5	2	15144	1890	0.120368237531961	0.331980129566359
THEG	1	1	15144	1890	0.124801901743264	0.331980129566359
Thyroglobulin_1	6	3	15144	1890	0.0289839313774791	0.331980129566359
TIP49	1	1	15144	1890	0.124801901743264	0.331980129566359
TM231	1	1	15144	1890	0.124801901743264	0.331980129566359
Tmem26	1	1	15144	1890	0.124801901743264	0.331980129566359
TMEM65	1	1	15144	1890	0.124801901743264	0.331980129566359
TORC_M	1	1	15144	1890	0.124801901743264	0.331980129566359
Tox-SGS	1	1	15144	1890	0.124801901743264	0.331980129566359
Toxin_9	1	1	15144	1890	0.124801901743264	0.331980129566359
TP6A_N	1	1	15144	1890	0.124801901743264	0.331980129566359
TPR_16	14	4	15144	1890	0.0868277003017487	0.331980129566359
TraB	1	1	15144	1890	0.124801901743264	0.331980129566359
Transglut_core	4	2	15144	1890	0.0786063475350488	0.331980129566359
Transglut_N	3	2	15144	1890	0.0428225970887061	0.331980129566359
TTL	9	4	15144	1890	0.0181271579875436	0.331980129566359
Tubulin-binding	1	1	15144	1890	0.124801901743264	0.331980129566359
UCH	21	5	15144	1890	0.111742732722564	0.331980129566359
UFD1	1	1	15144	1890	0.124801901743264	0.331980129566359
UPF0193	1	1	15144	1890	0.124801901743264	0.331980129566359
Use1	1	1	15144	1890	0.124801901743264	0.331980129566359
Uso1_p115_C	1	1	15144	1890	0.124801901743264	0.331980129566359
Uso1_p115_head	1	1	15144	1890	0.124801901743264	0.331980129566359
VASP_tetra	1	1	15144	1890	0.124801901743264	0.331980129566359
VCBS	1	1	15144	1890	0.124801901743264	0.331980129566359
Vg_Tdu	1	1	15144	1890	0.124801901743264	0.331980129566359
VGCC_alpha2	3	2	15144	1890	0.0428225970887061	0.331980129566359
VHL	1	1	15144	1890	0.124801901743264	0.331980129566359
VHL_C	1	1	15144	1890	0.124801901743264	0.331980129566359
VHS	4	2	15144	1890	0.0786063475350488	0.331980129566359
VPS11_C	1	1	15144	1890	0.124801901743264	0.331980129566359
VWA	5	2	15144	1890	0.120368237531961	0.331980129566359
VWA_N	3	2	15144	1890	0.0428225970887061	0.331980129566359
WD40_3	1	1	15144	1890	0.124801901743264	0.331980129566359
wnt	8	3	15144	1890	0.0670307976985869	0.331980129566359
Xan_ur_permease	1	1	15144	1890	0.124801901743264	0.331980129566359
XLF	1	1	15144	1890	0.124801901743264	0.331980129566359
Yippee-Mis18	3	2	15144	1890	0.0428225970887061	0.331980129566359
zf-A20	3	2	15144	1890	0.0428225970887061	0.331980129566359
zf-CHY	1	1	15144	1890	0.124801901743264	0.331980129566359
zf-CpG_bind_C	1	1	15144	1890	0.124801901743264	0.331980129566359
zf-SNAP50_C	1	1	15144	1890	0.124801901743264	0.331980129566359
zf-UBR	5	2	15144	1890	0.120368237531961	0.331980129566359
zinc_ribbon_6	1	1	15144	1890	0.124801901743264	0.331980129566359
ZU5	5	2	15144	1890	0.120368237531961	0.331980129566359
Neur_chan_LBD	28	6	15144	1890	0.127740520275215	0.338837142763917
7tm_1	81	14	15144	1890	0.128252011800266	0.339235603043521
Ank_4	16	4	15144	1890	0.129485529388375	0.341536269931698
Abhydrolase_1	22	5	15144	1890	0.130529333567752	0.342366045307596
EGF_CA	22	5	15144	1890	0.130529333567752	0.342366045307596
Ion_trans	41	8	15144	1890	0.131453444926434	0.343829484083348
Fer2_2	11	3	15144	1890	0.149110113164336	0.387851513189229
Ninjurin	11	3	15144	1890	0.149110113164336	0.387851513189229
SSF	17	4	15144	1890	0.15349712217411	0.39815966221406
2-Hacid_dh	6	2	15144	1890	0.166060390609202	0.414709326547979
2-Hacid_dh_C	6	2	15144	1890	0.166060390609202	0.414709326547979
adh_short_C2	6	2	15144	1890	0.166060390609202	0.414709326547979
Cullin	6	2	15144	1890	0.166060390609202	0.414709326547979
DUF3421	6	2	15144	1890	0.166060390609202	0.414709326547979
FH2	6	2	15144	1890	0.166060390609202	0.414709326547979
G-alpha	6	2	15144	1890	0.166060390609202	0.414709326547979
Glyco_hydro_16	6	2	15144	1890	0.166060390609202	0.414709326547979
GPHH	6	2	15144	1890	0.166060390609202	0.414709326547979
Kelch_4	6	2	15144	1890	0.166060390609202	0.414709326547979
PA	6	2	15144	1890	0.166060390609202	0.414709326547979
PH	43	8	15144	1890	0.160623965712749	0.414709326547979
Vps4_C	6	2	15144	1890	0.166060390609202	0.414709326547979
WH2	6	2	15144	1890	0.166060390609202	0.414709326547979
3HCDH_N	2	1	15144	1890	0.234035501803043	0.426717157656421
7tm_2	13	3	15144	1890	0.215154622906154	0.426717157656421
Acylphosphatase	2	1	15144	1890	0.234035501803043	0.426717157656421
Acyltransf_C	2	1	15144	1890	0.234035501803043	0.426717157656421
adh_short	46	8	15144	1890	0.209375983878658	0.426717157656421
Aldose_epim	2	1	15144	1890	0.234035501803043	0.426717157656421
ALIX_LYPXL_bnd	2	1	15144	1890	0.234035501803043	0.426717157656421
Alpha-amylase	18	4	15144	1890	0.179018835955951	0.426717157656421
Ammonium_transp	2	1	15144	1890	0.234035501803043	0.426717157656421
ANAPC10	2	1	15144	1890	0.234035501803043	0.426717157656421
Arf	13	3	15144	1890	0.215154622906154	0.426717157656421
ASD2	2	1	15144	1890	0.234035501803043	0.426717157656421
B12D	2	1	15144	1890	0.234035501803043	0.426717157656421
B56	2	1	15144	1890	0.234035501803043	0.426717157656421
BACK	24	5	15144	1890	0.171926059186272	0.426717157656421
BolA	2	1	15144	1890	0.234035501803043	0.426717157656421
Borealin	2	1	15144	1890	0.234035501803043	0.426717157656421
BPL_LplA_LipB	2	1	15144	1890	0.234035501803043	0.426717157656421
CAF1	2	1	15144	1890	0.234035501803043	0.426717157656421
Calreticulin	2	1	15144	1890	0.234035501803043	0.426717157656421
CAP	20	4	15144	1890	0.233690568855735	0.426717157656421
Casc1	2	1	15144	1890	0.234035501803043	0.426717157656421
Casc1_N	2	1	15144	1890	0.234035501803043	0.426717157656421
CDC50	2	1	15144	1890	0.234035501803043	0.426717157656421
CEBP_ZZ	2	1	15144	1890	0.234035501803043	0.426717157656421
ChaC	2	1	15144	1890	0.234035501803043	0.426717157656421
COesterase	51	9	15144	1890	0.179266704844871	0.426717157656421
Complex1_49kDa	2	1	15144	1890	0.234035501803043	0.426717157656421
COQ7	2	1	15144	1890	0.234035501803043	0.426717157656421
COX6A	2	1	15144	1890	0.234035501803043	0.426717157656421
DC_STAMP	2	1	15144	1890	0.234035501803043	0.426717157656421
dCache_1	2	1	15144	1890	0.234035501803043	0.426717157656421
DCX	2	1	15144	1890	0.234035501803043	0.426717157656421
Death	7	2	15144	1890	0.214052545050219	0.426717157656421
Defensin_2	2	1	15144	1890	0.234035501803043	0.426717157656421
Deltameth_res	2	1	15144	1890	0.234035501803043	0.426717157656421
DIRP	2	1	15144	1890	0.234035501803043	0.426717157656421
DMA	2	1	15144	1890	0.234035501803043	0.426717157656421
DSHCT	2	1	15144	1890	0.234035501803043	0.426717157656421
DUF2236	2	1	15144	1890	0.234035501803043	0.426717157656421
