annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Lipase	28	4	15144	624	0.0266456277799425	0.137915678904007
LPMO_10	4	2	15144	624	0.00962266908166446	0.137915678904007
Lys	8	2	15144	624	0.0402406250317404	0.137915678904007
MIOX	1	1	15144	624	0.0412044374009501	0.137915678904007
MRP-S31	1	1	15144	624	0.0412044374009501	0.137915678904007
NADH_B2	1	1	15144	624	0.0412044374009501	0.137915678904007
NAGLU	1	1	15144	624	0.0412044374009501	0.137915678904007
NAGLU_C	1	1	15144	624	0.0412044374009501	0.137915678904007
NAGLU_N	1	1	15144	624	0.0412044374009501	0.137915678904007
NGP1NT	1	1	15144	624	0.0412044374009501	0.137915678904007
Nop53	1	1	15144	624	0.0412044374009501	0.137915678904007
NUC173	1	1	15144	624	0.0412044374009501	0.137915678904007
OHCU_decarbox	1	1	15144	624	0.0412044374009501	0.137915678904007
OSCP	1	1	15144	624	0.0412044374009501	0.137915678904007
Peptidase_M16	8	2	15144	624	0.0402406250317404	0.137915678904007
PHAT	1	1	15144	624	0.0412044374009501	0.137915678904007
Phosphorylase	1	1	15144	624	0.0412044374009501	0.137915678904007
POLO_box	1	1	15144	624	0.0412044374009501	0.137915678904007
Propep_M14	16	3	15144	624	0.0261153242731759	0.137915678904007
PYC_OADA	1	1	15144	624	0.0412044374009501	0.137915678904007
RAC_head	1	1	15144	624	0.0412044374009501	0.137915678904007
Reprolysin_3	1	1	15144	624	0.0412044374009501	0.137915678904007
Ribosomal_L41	1	1	15144	624	0.0412044374009501	0.137915678904007
Rootletin	1	1	15144	624	0.0412044374009501	0.137915678904007
SAICAR_synt	1	1	15144	624	0.0412044374009501	0.137915678904007
SHMT	1	1	15144	624	0.0412044374009501	0.137915678904007
SQS_PSY	1	1	15144	624	0.0412044374009501	0.137915678904007
TCTP	1	1	15144	624	0.0412044374009501	0.137915678904007
Thyroglobulin_1	6	2	15144	624	0.02276829216366	0.137915678904007
TP_methylase	1	1	15144	624	0.0412044374009501	0.137915678904007
TRM	1	1	15144	624	0.0412044374009501	0.137915678904007
Trp_dioxygenase	1	1	15144	624	0.0412044374009501	0.137915678904007
UDPGT	26	4	15144	624	0.0207491901203332	0.137915678904007
V_ATPase_I	4	2	15144	624	0.00962266908166446	0.137915678904007
YLP	1	1	15144	624	0.0412044374009501	0.137915678904007
zf-RING_5	1	1	15144	624	0.0412044374009501	0.137915678904007
Cyclin_C	9	2	15144	624	0.0503510151289741	0.163137289017876
DAO	9	2	15144	624	0.0503510151289741	0.163137289017876
Myb_DNA-binding	9	2	15144	624	0.0503510151289741	0.163137289017876
Peptidase_M16_C	9	2	15144	624	0.0503510151289741	0.163137289017876
Sugar_tr	50	5	15144	624	0.0540404155075792	0.173701335560076
ACT	2	1	15144	624	0.0807136780442711	0.18573317959051
AdoHcyase	2	1	15144	624	0.0807136780442711	0.18573317959051
AdoHcyase_NAD	2	1	15144	624	0.0807136780442711	0.18573317959051
Ald_Xan_dh_C	10	2	15144	624	0.0612577612747486	0.18573317959051
Ald_Xan_dh_C2	10	2	15144	624	0.0612577612747486	0.18573317959051
Alk_phosphatase	11	2	15144	624	0.0728782992883075	0.18573317959051
Cdc6_C	2	1	15144	624	0.0807136780442711	0.18573317959051
Chitin_synth_2	2	1	15144	624	0.0807136780442711	0.18573317959051
CitMHS	2	1	15144	624	0.0807136780442711	0.18573317959051
CO_deh_flav_C	10	2	15144	624	0.0612577612747486	0.18573317959051
CoA_binding	2	1	15144	624	0.0807136780442711	0.18573317959051
Destabilase	2	1	15144	624	0.0807136780442711	0.18573317959051
DUF1298	2	1	15144	624	0.0807136780442711	0.18573317959051
F420_oxidored	2	1	15144	624	0.0807136780442711	0.18573317959051
FAD_binding_5	10	2	15144	624	0.0612577612747486	0.18573317959051
Fer2_2	11	2	15144	624	0.0728782992883075	0.18573317959051
FMN_dh	2	1	15144	624	0.0807136780442711	0.18573317959051
Gar1	2	1	15144	624	0.0807136780442711	0.18573317959051
GATase_6	2	1	15144	624	0.0807136780442711	0.18573317959051
GCV_H	2	1	15144	624	0.0807136780442711	0.18573317959051
Grp7_allergen	2	1	15144	624	0.0807136780442711	0.18573317959051
HMGL-like	2	1	15144	624	0.0807136780442711	0.18573317959051
Kringle	2	1	15144	624	0.0807136780442711	0.18573317959051
NPC1_N	2	1	15144	624	0.0807136780442711	0.18573317959051
P5CR_dimer	2	1	15144	624	0.0807136780442711	0.18573317959051
PDCD9	2	1	15144	624	0.0807136780442711	0.18573317959051
Peptidase_M24	11	2	15144	624	0.0728782992883075	0.18573317959051
Perilipin	2	1	15144	624	0.0807136780442711	0.18573317959051
PID_2	2	1	15144	624	0.0807136780442711	0.18573317959051
Pribosyl_synth	2	1	15144	624	0.0807136780442711	0.18573317959051
Pribosyltran_N	2	1	15144	624	0.0807136780442711	0.18573317959051
PTR2	2	1	15144	624	0.0807136780442711	0.18573317959051
Pyridoxal_deC	11	2	15144	624	0.0728782992883075	0.18573317959051
Ribosomal_L27A	2	1	15144	624	0.0807136780442711	0.18573317959051
Ribosomal_L3	2	1	15144	624	0.0807136780442711	0.18573317959051
RNA_pol_Rpb2_4	2	1	15144	624	0.0807136780442711	0.18573317959051
RNA_pol_Rpb2_5	2	1	15144	624	0.0807136780442711	0.18573317959051
S-AdoMet_synt_C	2	1	15144	624	0.0807136780442711	0.18573317959051
S-AdoMet_synt_M	2	1	15144	624	0.0807136780442711	0.18573317959051
S-AdoMet_synt_N	2	1	15144	624	0.0807136780442711	0.18573317959051
S-methyl_trans	2	1	15144	624	0.0807136780442711	0.18573317959051
SLC3A2_N	2	1	15144	624	0.0807136780442711	0.18573317959051
Spermine_synt_N	2	1	15144	624	0.0807136780442711	0.18573317959051
Spermine_synth	2	1	15144	624	0.0807136780442711	0.18573317959051
SUV3_C	2	1	15144	624	0.0807136780442711	0.18573317959051
TGT	2	1	15144	624	0.0807136780442711	0.18573317959051
THF_DHG_CYH	2	1	15144	624	0.0807136780442711	0.18573317959051
THF_DHG_CYH_C	2	1	15144	624	0.0807136780442711	0.18573317959051
UDPGP	2	1	15144	624	0.0807136780442711	0.18573317959051
zf-C2HC_2	2	1	15144	624	0.0807136780442711	0.18573317959051
DOMON	12	2	15144	624	0.0851354981138032	0.194801563480736
AMP-binding	26	3	15144	624	0.0897997543387516	0.204319665770755
Acyl_transf_1	3	1	15144	624	0.118597356878004	0.220329951998126
ArgoL1	3	1	15144	624	0.118597356878004	0.220329951998126
Arm_3	3	1	15144	624	0.118597356878004	0.220329951998126
Biotin_carb_C	3	1	15144	624	0.118597356878004	0.220329951998126
Biotin_carb_N	3	1	15144	624	0.118597356878004	0.220329951998126
CD36	14	2	15144	624	0.111276697164855	0.220329951998126
Citrate_synt	3	1	15144	624	0.118597356878004	0.220329951998126
Creatinase_N	3	1	15144	624	0.118597356878004	0.220329951998126
Creatinase_N_2	3	1	15144	624	0.118597356878004	0.220329951998126
EFG_IV	3	1	15144	624	0.118597356878004	0.220329951998126
ERCC4	3	1	15144	624	0.118597356878004	0.220329951998126
FAA_hydrolase	3	1	15144	624	0.118597356878004	0.220329951998126
FAD_binding_8	3	1	15144	624	0.118597356878004	0.220329951998126
FAO_M	3	1	15144	624	0.118597356878004	0.220329951998126
Ferric_reduct	3	1	15144	624	0.118597356878004	0.220329951998126
GalKase_gal_bdg	3	1	15144	624	0.118597356878004	0.220329951998126
GATase	3	1	15144	624	0.118597356878004	0.220329951998126
GST_N	3	1	15144	624	0.118597356878004	0.220329951998126
GTP_EFTU_D2	13	2	15144	624	0.0979573534204102	0.220329951998126
HATPase_c_3	3	1	15144	624	0.118597356878004	0.220329951998126
IBB	3	1	15144	624	0.118597356878004	0.220329951998126
IMS	3	1	15144	624	0.118597356878004	0.220329951998126
IMS_C	3	1	15144	624	0.118597356878004	0.220329951998126
IU_nuc_hydro	3	1	15144	624	0.118597356878004	0.220329951998126
Metallophos	28	3	15144	624	0.106648235246567	0.220329951998126
MRJP	13	2	15144	624	0.0979573534204102	0.220329951998126
mTERF	3	1	15144	624	0.118597356878004	0.220329951998126
Myb_DNA-bind_6	3	1	15144	624	0.118597356878004	0.220329951998126
Myosin_TH1	3	1	15144	624	0.118597356878004	0.220329951998126
NAD_binding_6	3	1	15144	624	0.118597356878004	0.220329951998126
Peptidase_M14	29	3	15144	624	0.115500071776596	0.220329951998126
Ribonuc_L-PSP	3	1	15144	624	0.118597356878004	0.220329951998126
RNA_pol_Rpb2_1	3	1	15144	624	0.118597356878004	0.220329951998126
RNA_pol_Rpb2_2	3	1	15144	624	0.118597356878004	0.220329951998126
RNA_pol_Rpb2_3	3	1	15144	624	0.118597356878004	0.220329951998126
RNA_pol_Rpb2_6	3	1	15144	624	0.118597356878004	0.220329951998126
RNA_pol_Rpb2_7	3	1	15144	624	0.118597356878004	0.220329951998126
RrnaAD	3	1	15144	624	0.118597356878004	0.220329951998126
Scramblase	3	1	15144	624	0.118597356878004	0.220329951998126
SEA	3	1	15144	624	0.118597356878004	0.220329951998126
AIRS	4	1	15144	624	0.154922252810117	0.252998033822974
AIRS_C	4	1	15144	624	0.154922252810117	0.252998033822974
Cation_ATPase_C	4	1	15144	624	0.154922252810117	0.252998033822974
Cation_ATPase_N	4	1	15144	624	0.154922252810117	0.252998033822974
CPSase_L_D2	4	1	15144	624	0.154922252810117	0.252998033822974
DAN	4	1	15144	624	0.154922252810117	0.252998033822974
DM13	4	1	15144	624	0.154922252810117	0.252998033822974
DUF4217	4	1	15144	624	0.154922252810117	0.252998033822974
DUF4789	4	1	15144	624	0.154922252810117	0.252998033822974
EF-hand_1	4	1	15144	624	0.154922252810117	0.252998033822974
GDP_Man_Dehyd	4	1	15144	624	0.154922252810117	0.252998033822974
Glyco_hydro_18	32	3	15144	624	0.143585077012563	0.252998033822974
Glyoxalase	4	1	15144	624	0.154922252810117	0.252998033822974
GTP_EFTU	17	2	15144	624	0.153614842494493	0.252998033822974
HlyIII	4	1	15144	624	0.154922252810117	0.252998033822974
KAsynt_C_assoc	4	1	15144	624	0.154922252810117	0.252998033822974
KR	4	1	15144	624	0.154922252810117	0.252998033822974
Methyltransf_25	4	1	15144	624	0.154922252810117	0.252998033822974
MtN3_slv	4	1	15144	624	0.154922252810117	0.252998033822974
NAD_binding_4	17	2	15144	624	0.153614842494493	0.252998033822974
Peptidase_M24_C	4	1	15144	624	0.154922252810117	0.252998033822974
Peptidase_S10	4	1	15144	624	0.154922252810117	0.252998033822974
PNP_UDP_1	4	1	15144	624	0.154922252810117	0.252998033822974
PS-DH	4	1	15144	624	0.154922252810117	0.252998033822974
SGL	4	1	15144	624	0.154922252810117	0.252998033822974
Sterile	17	2	15144	624	0.153614842494493	0.252998033822974
Sterol-sensing	4	1	15144	624	0.154922252810117	0.252998033822974
Thioesterase	4	1	15144	624	0.154922252810117	0.252998033822974
Transferrin	4	1	15144	624	0.154922252810117	0.252998033822974
VWA_2	4	1	15144	624	0.154922252810117	0.252998033822974
ABC2_membrane	19	2	15144	624	0.18328990286609	0.269648155420895
ADK	5	1	15144	624	0.189752405666556	0.269648155420895
Alpha-amylase_C	5	1	15144	624	0.189752405666556	0.269648155420895
Alpha-mann_mid	5	1	15144	624	0.189752405666556	0.269648155420895
Aminotran_3	5	1	15144	624	0.189752405666556	0.269648155420895
ATP-synt_ab	5	1	15144	624	0.189752405666556	0.269648155420895
ATP-synt_ab_N	5	1	15144	624	0.189752405666556	0.269648155420895
ATP-synt_C	5	1	15144	624	0.189752405666556	0.269648155420895
BRCT	5	1	15144	624	0.189752405666556	0.269648155420895
Cyclin_N	18	2	15144	624	0.168339848716003	0.269648155420895
EFG_II	5	1	15144	624	0.189752405666556	0.269648155420895
Epimerase	5	1	15144	624	0.189752405666556	0.269648155420895
GCV_T	5	1	15144	624	0.189752405666556	0.269648155420895
GCV_T_C	5	1	15144	624	0.189752405666556	0.269648155420895
GILT	5	1	15144	624	0.189752405666556	0.269648155420895
Glyco_hydro_31	5	1	15144	624	0.189752405666556	0.269648155420895
Glyco_hydro_38	5	1	15144	624	0.189752405666556	0.269648155420895
Glyco_hydro_38C	5	1	15144	624	0.189752405666556	0.269648155420895
GST_C_3	5	1	15144	624	0.189752405666556	0.269648155420895
HSP90	5	1	15144	624	0.189752405666556	0.269648155420895
Inhibitor_I29	5	1	15144	624	0.189752405666556	0.269648155420895
ketoacyl-synt	5	1	15144	624	0.189752405666556	0.269648155420895
Ketoacyl-synt_C	5	1	15144	624	0.189752405666556	0.269648155420895
MBF2	5	1	15144	624	0.189752405666556	0.269648155420895
Methyltransf_16	5	1	15144	624	0.189752405666556	0.269648155420895
Na_H_Exchanger	5	1	15144	624	0.189752405666556	0.269648155420895
Orn_Arg_deC_N	5	1	15144	624	0.189752405666556	0.269648155420895
Orn_DAP_Arg_deC	5	1	15144	624	0.189752405666556	0.269648155420895
OST-HTH	5	1	15144	624	0.189752405666556	0.269648155420895
PAP_assoc	5	1	15144	624	0.189752405666556	0.269648155420895
Piwi	5	1	15144	624	0.189752405666556	0.269648155420895
PrmA	5	1	15144	624	0.189752405666556	0.269648155420895
PTCB-BRCT	5	1	15144	624	0.189752405666556	0.269648155420895
Reeler	5	1	15144	624	0.189752405666556	0.269648155420895
SAM_1	18	2	15144	624	0.168339848716003	0.269648155420895
Sod_Cu	5	1	15144	624	0.189752405666556	0.269648155420895
Tetraspannin	18	2	15144	624	0.168339848716003	0.269648155420895
p450	114	7	15144	624	0.190547253624447	0.269830901111543
ELO	20	2	15144	624	0.198421554184495	0.280002541619235
Abhydro_lipase	6	1	15144	624	0.223149228367135	0.293426745093148
AMP-binding_C	21	2	15144	624	0.213694540126637	0.293426745093148
An_peroxidase	21	2	15144	624	0.213694540126637	0.293426745093148
Arm	6	1	15144	624	0.223149228367135	0.293426745093148
Biotin_lipoyl	6	1	15144	624	0.223149228367135	0.293426745093148
CNH	6	1	15144	624	0.223149228367135	0.293426745093148
CRAL_TRIO_N	6	1	15144	624	0.223149228367135	0.293426745093148
EFG_C	6	1	15144	624	0.223149228367135	0.293426745093148
G-alpha	6	1	15144	624	0.223149228367135	0.293426745093148
GHMP_kinases_C	6	1	15144	624	0.223149228367135	0.293426745093148
GHMP_kinases_N	6	1	15144	624	0.223149228367135	0.293426745093148
Glyco_hydro_16	6	1	15144	624	0.223149228367135	0.293426745093148
GST_C_2	6	1	15144	624	0.223149228367135	0.293426745093148
GTP_EFTU_D3	6	1	15144	624	0.223149228367135	0.293426745093148
Hydrolase	6	1	15144	624	0.223149228367135	0.293426745093148
Hydrolase_6	6	1	15144	624	0.223149228367135	0.293426745093148
Hydrolase_like	6	1	15144	624	0.223149228367135	0.293426745093148
Innexin	6	1	15144	624	0.223149228367135	0.293426745093148
Patched	6	1	15144	624	0.223149228367135	0.293426745093148
Phospholip_A2_2	6	1	15144	624	0.223149228367135	0.293426745093148
PP-binding	6	1	15144	624	0.223149228367135	0.293426745093148
Amidase_2	7	1	15144	624	0.255171614514507	0.330174133796726
Gelsolin	7	1	15144	624	0.255171614514507	0.330174133796726
His_Phos_2	7	1	15144	624	0.255171614514507	0.330174133796726
PAZ	7	1	15144	624	0.255171614514507	0.330174133796726
TPR_12	7	1	15144	624	0.255171614514507	0.330174133796726
MFS_1	63	4	15144	624	0.260991285819849	0.33662888776127
FA_hydroxylase	8	1	15144	624	0.285876041583474	0.365235952180779
Fer2	8	1	15144	624	0.285876041583474	0.365235952180779
HSP20	8	1	15144	624	0.285876041583474	0.365235952180779
FXa_inhibition	9	1	15144	624	0.315316669890286	0.399072660329893
Fz	9	1	15144	624	0.315316669890286	0.399072660329893
Vitellogenin_N	9	1	15144	624	0.315316669890286	0.399072660329893
5_nucleotid_C	10	1	15144	624	0.343545437514234	0.422905477791079
Aldedh	10	1	15144	624	0.343545437514234	0.422905477791079
Aminotran_1_2	10	1	15144	624	0.343545437514234	0.422905477791079
FA_desaturase	10	1	15144	624	0.343545437514234	0.422905477791079
GST_N_3	29	2	15144	624	0.337046876666514	0.422905477791079
LRR_5	10	1	15144	624	0.343545437514234	0.422905477791079
Peptidase_S28	10	1	15144	624	0.343545437514234	0.422905477791079
Pkinase_C	10	1	15144	624	0.343545437514234	0.422905477791079
STAS	10	1	15144	624	0.343545437514234	0.422905477791079
Fibrinogen_C	51	3	15144	624	0.351325831373405	0.431172611230997
ABC2_membrane_3	11	1	15144	624	0.370612151336827	0.446720003843496
CN_hydrolase	11	1	15144	624	0.370612151336827	0.446720003843496
E1-E2_ATPase	11	1	15144	624	0.370612151336827	0.446720003843496
FR47	11	1	15144	624	0.370612151336827	0.446720003843496
Peptidase_C1	11	1	15144	624	0.370612151336827	0.446720003843496
Sulfate_transp	11	1	15144	624	0.370612151336827	0.446720003843496
Pkinase_Tyr	53	3	15144	624	0.374029988565302	0.449501915041387
Cyt-b5	12	1	15144	624	0.396564574357102	0.472378390043019
Ion_trans_2	12	1	15144	624	0.396564574357102	0.472378390043019
TIR	12	1	15144	624	0.396564574357102	0.472378390043019
ABC_tran	56	3	15144	624	0.407765411968994	0.484296163775492
7tm_2	13	1	15144	624	0.421448509435159	0.491892352510777
Astacin	13	1	15144	624	0.421448509435159	0.491892352510777
Carb_anhydrase	13	1	15144	624	0.421448509435159	0.491892352510777
Helicase_C	80	4	15144	624	0.420370860431937	0.491892352510777
Pro_isomerase	13	1	15144	624	0.421448509435159	0.491892352510777
TPR_1	13	1	15144	624	0.421448509435159	0.491892352510777
Actin	14	1	15144	624	0.445307879609799	0.512357077391956
ADH_zinc_N	14	1	15144	624	0.445307879609799	0.512357077391956
HECT	14	1	15144	624	0.445307879609799	0.512357077391956
MMR_HSR1	14	1	15144	624	0.445307879609799	0.512357077391956
TSP_1	14	1	15144	624	0.445307879609799	0.512357077391956
Myosin_head	15	1	15144	624	0.468184805130187	0.537152538463813
Hemocyanin_M	16	1	15144	624	0.490119677335803	0.560730139324859
AAA	41	2	15144	624	0.508255012688384	0.579840225743086
LRR_1	17	1	15144	624	0.511151229513385	0.581506314474497
Hemocyanin_N	18	1	15144	624	0.531316604854408	0.597731180461209
PX	18	1	15144	624	0.531316604854408	0.597731180461209
SNF2_N	18	1	15144	624	0.531316604854408	0.597731180461209
Sulfotransfer_1	18	1	15144	624	0.531316604854408	0.597731180461209
Forkhead	19	1	15144	624	0.550651421631537	0.614363156365764
Hemocyanin_C	19	1	15144	624	0.550651421631537	0.614363156365764
SNF	19	1	15144	624	0.550651421631537	0.614363156365764
CRAL_TRIO	45	2	15144	624	0.558673132058235	0.621600600229629
adh_short	46	2	15144	624	0.570688485012464	0.631499553087562
KH_1	20	1	15144	624	0.569189835707697	0.631499553087562
Abhydrolase_1	22	1	15144	624	0.604007124410327	0.662934648743042
EGF_CA	22	1	15144	624	0.604007124410327	0.662934648743042
Thioredoxin	22	1	15144	624	0.604007124410327	0.662934648743042
C1_1	23	1	15144	624	0.620347526101106	0.67537835502943
TPR_8	23	1	15144	624	0.620347526101106	0.67537835502943
zf-RING_2	23	1	15144	624	0.620347526101106	0.67537835502943
COesterase	51	2	15144	624	0.627172414428258	0.680978090733095
GMC_oxred_N	24	1	15144	624	0.636014687248709	0.686895862228606
GST_C	24	1	15144	624	0.636014687248709	0.686895862228606
GMC_oxred_C	25	1	15144	624	0.651036303330509	0.701249209704405
Cuticle_4	26	1	15144	624	0.665438932255819	0.712970284559805
UQ_con	26	1	15144	624	0.665438932255819	0.712970284559805
DEAD	56	2	15144	624	0.677713733557102	0.723935412138008
LRR_6	27	1	15144	624	0.679248041018378	0.723935412138008
F-box-like	29	1	15144	624	0.705182378073251	0.749603315274716
PBP_GOBP	61	2	15144	624	0.722530698360634	0.766033855591772
C2-set_2	31	1	15144	624	0.729022887128092	0.768891326267909
Cadherin	31	1	15144	624	0.729022887128092	0.768891326267909
DnaJ	33	1	15144	624	0.750938365586821	0.789948150812111
Mito_carr	36	1	15144	624	0.780538227169531	0.818958502600155
Pkinase	160	5	15144	624	0.793846771892941	0.83076987756238
C2	38	1	15144	624	0.798293114040378	0.831127792252835
zf-MYND	38	1	15144	624	0.798293114040378	0.831127792252835
SET	40	1	15144	624	0.814613710853768	0.845945007425067
fn3	43	1	15144	624	0.836655826299146	0.866612812407044
EcKinase	45	1	15144	624	0.849876686241071	0.878061372264372
EF-hand_7	47	1	15144	624	0.862029042954886	0.888350540449692
7tm_7	55	1	15144	624	0.901577091737196	0.926748025770468
Ig_3	95	2	15144	624	0.907359244125135	0.927877966371818
Ras	57	1	15144	624	0.909549512715091	0.927877966371818
zf-C2H2_6	56	1	15144	624	0.905647334613198	0.927877966371818
PDZ	59	1	15144	624	0.916877104968851	0.933003084201972
7tm_1	81	1	15144	624	0.967205601737382	0.98175004687629
I-set	91	1	15144	624	0.978521696486369	0.985824097206417
WD40	131	2	15144	624	0.973675015870948	0.985824097206417
zf-AD	136	2	15144	624	0.97801273226806	0.985824097206417
Chitin_bind_4	167	2	15144	624	0.992952980537414	0.996045469492453
RRM_1	127	1	15144	624	0.995330322968953	0.996045469492453
zf-C2H2	268	4	15144	624	0.996045469492453	0.996045469492453
