"gene"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"svalue_shrink"	"log2FC_shrink"	"comparison"	"samples_i"	"normcounts_i"	"samples_j"	"normcounts_j"	"gene_name"	"is_signif_pos"	"is_signif_neg"	"is_signif_any"
"Anogam_AGAP000015"	43.7053457098003	-0.624350009382866	1.04589482894388	-0.596952955598147	0.550538790097081	0.648247703742741	0.0763249730945623	-0.308191330285938	"Mal.Oecy-Bulk"	"Oecy"	36.9277444626512	"Bulk"	60.7320446308832	"proto-oncogene tyrosine-protein kinase ROS"	FALSE	FALSE	FALSE
"Anogam_AGAP000016"	143.944736941641	-3.01291094814137	0.827238380093913	-3.64213148306698	0.000270389898227735	0.000986350641776027	0.000165680218946818	-2.60194263167615	"Mal.Oecy-Bulk"	"Oecy"	34.0696489273864	"Bulk"	294.502562785564	"SCRB10 Class B Scavenger Receptor (CD36 domain)."	FALSE	TRUE	TRUE
"Anogam_AGAP000017"	342.061154854486	0.764987898991701	0.245086620819535	3.12129603988047	0.00180056926732064	0.00521992628131603	0.000144155493976841	0.731988504844937	"Mal.Oecy-Bulk"	"Oecy"	463.338404479505	"Bulk"	293.716965885977	""	FALSE	FALSE	FALSE
"Anogam_AGAP000018"	22.8009375270109	-0.0751736095289948	0.798250622429111	-0.0941729419517874	0.924971778426508	0.947216436228828	0.137541628954001	-0.0448477500646302	"Mal.Oecy-Bulk"	"Oecy"	23.8361619839443	"Bulk"	26.8402643317289	"phosphatidylinositol-42C5-bisphosphate 3-kinase"	FALSE	FALSE	FALSE
"Anogam_AGAP000019"	0.463961908312548	2.61955145925823	4.02584507221825	0.650683623504382	0.51525073674878	NA	0.114024523411217	0.178956861160282	"Mal.Oecy-Bulk"	"Oecy"	1.00416847396629	"Bulk"	0	"chaoptin"	FALSE	FALSE	FALSE
"Anogam_AGAP000020"	62.3782259815429	1.462934629245	0.56757903868107	2.57749939575736	0.00995180555160618	0.0231210332189595	0.00169060021661267	1.24353648877695	"Mal.Oecy-Bulk"	"Oecy"	98.2948729601138	"Bulk"	38.4098794041476	""	FALSE	FALSE	FALSE
"Anogam_AGAP000021"	165.423971332735	-0.238526690035632	0.395236263503651	-0.603504060890478	0.546173414842073	0.644598595512317	0.059106404965959	-0.206823557001466	"Mal.Oecy-Bulk"	"Oecy"	159.852956487594	"Bulk"	202.109743927157	""	FALSE	FALSE	FALSE
"Anogam_AGAP000022"	567.200948320685	0.846632832702285	0.31595475706216	2.67960147387723	0.00737098583361949	0.0178057960204281	0.000658872124937248	0.789355906685508	"Mal.Oecy-Bulk"	"Oecy"	781.491073532768	"Bulk"	466.189432385161	"amino acid transporter protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000023"	115.074494633686	-2.03833957637177	0.923459091670062	-2.2072873555075	0.0272939901241228	0.0553340686821237	0.00942210194382805	-1.43260200643719	"Mal.Oecy-Bulk"	"Oecy"	48.2020308142368	"Bulk"	212.656244527699	""	FALSE	FALSE	FALSE
"Anogam_AGAP000025"	93.2086717633633	0.670651457678422	0.389371709371949	1.72239390160156	0.084998187664709	0.144511113353131	0.00801583744613082	0.597422103570441	"Mal.Oecy-Bulk"	"Oecy"	123.015667522936	"Bulk"	82.8660187848107	""	FALSE	FALSE	FALSE
"Anogam_AGAP000028"	90.1256003749949	0.354105435029001	0.387473168669553	0.913883756764049	0.360777929618612	0.467362872619877	0.0357623812267252	0.31205052072124	"Mal.Oecy-Bulk"	"Oecy"	108.272752068454	"Bulk"	91.183478137922	"calcium-calmodulin-dependent protein kinase (CaM kinase) II"	FALSE	FALSE	FALSE
"Anogam_AGAP000029"	605.210445374086	1.38776618417622	0.341317006841161	4.06591572163307	4.78442247449553e-05	0.000215443294297851	6.45578186635404e-06	1.30892452296775	"Mal.Oecy-Bulk"	"Oecy"	943.615777084075	"Bulk"	388.335965412837	"E1A-CREB-binding protein"	TRUE	FALSE	TRUE
"Anogam_AGAP000032"	287.10492194975	1.34143811805457	0.651531161942022	2.0589009343101	0.0395037295757792	0.07589676917467	0.00672578942828185	1.06298762377378	"Mal.Oecy-Bulk"	"Oecy"	442.216368676655	"Bulk"	186.24293966017	""	FALSE	FALSE	FALSE
"Anogam_AGAP000033"	175.909224657292	1.53995973287561	0.548884840212492	2.80561534962313	0.00502206027349799	0.0127822847733873	0.000876431772770363	1.33390872293197	"Mal.Oecy-Bulk"	"Oecy"	281.271289218124	"Bulk"	104.080637207953	"Protein retinal degeneration B"	FALSE	FALSE	FALSE
"Anogam_AGAP000035"	260.980497632835	1.37174855631607	0.444941711855853	3.08298484894685	0.00204935588515427	0.00584583203205366	0.000303352025184236	1.23702706490601	"Mal.Oecy-Bulk"	"Oecy"	405.132027093386	"Bulk"	167.524112147088	""	FALSE	FALSE	FALSE
"Anogam_AGAP000037"	59.9504950317124	1.07806432823763	0.967044561215971	1.11480315538103	0.264934784021558	0.366885698807645	0.0409092133162927	0.613502277912376	"Mal.Oecy-Bulk"	"Oecy"	87.4522515733984	"Bulk"	44.7842538207827	""	FALSE	FALSE	FALSE
"Anogam_AGAP000038"	15.3154384253218	0.269251750911004	0.687222381123952	0.391797121727384	0.695208121920515	0.772997990209278	0.0865398601614466	0.187310274057997	"Mal.Oecy-Bulk"	"Oecy"	17.9523373393774	"Bulk"	16.0257656340851	"gamma-aminobutyric acid receptor subunit beta"	FALSE	FALSE	FALSE
"Anogam_AGAP000039"	0.452815447725974	2.58875602700707	4.0283698673987	0.64263116650675	0.520463454932746	NA	0.114221790308287	0.178303480233943	"Mal.Oecy-Bulk"	"Oecy"	0.995476070710716	"Bulk"	0	"gamma-aminobutyric acid receptor subunit alpha"	FALSE	FALSE	FALSE
"Anogam_AGAP000040"	790.27345301001	1.23995822151091	0.513338479847359	2.41547881210778	0.0157145367356587	0.0344802305843734	0.0021970859315847	1.06786484450242	"Mal.Oecy-Bulk"	"Oecy"	1190.61815929674	"Bulk"	537.831824028768	""	FALSE	FALSE	FALSE
"Anogam_AGAP000041"	11.1563845497071	0.462202022290911	1.17117123584346	0.394649397240395	0.693101652688291	0.771421726143527	0.097090129642274	0.203292838535482	"Mal.Oecy-Bulk"	"Oecy"	13.8486526583353	"Bulk"	10.7234242910132	""	FALSE	FALSE	FALSE
"Anogam_AGAP000042"	61.5163087992783	1.165906941611	0.500597332612093	2.32903147031837	0.0198573985841588	0.0421499254632287	0.002606630009208	1.00473476437687	"Mal.Oecy-Bulk"	"Oecy"	91.5188115367538	"Bulk"	44.1896301107483	"Histone-lysine N-methyltransferase"	FALSE	FALSE	FALSE
"Anogam_AGAP000043"	40.2840865002174	-0.339039733482706	0.489685208239632	-0.692362619449991	0.488709634426502	0.5934785508504	0.05276709654175	-0.276376277327147	"Mal.Oecy-Bulk"	"Oecy"	38.1593371579159	"Bulk"	52.4067469618584	"tousled-like kinase"	FALSE	FALSE	FALSE
"Anogam_AGAP000044"	1029.67643018091	1.10936190964016	0.31541991557489	3.51709532233632	0.00043629706892918	0.00150202609128124	4.98239718798689e-05	1.04372962213964	"Mal.Oecy-Bulk"	"Oecy"	1504.2598235962	"Bulk"	753.631637236642	"thioredoxin domain-containing protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000045"	5.06598716806528	0.202166536816131	1.03941020628877	0.194501204233861	0.845783452891247	0.88921600534445	0.124702273206155	0.100680531662622	"Mal.Oecy-Bulk"	"Oecy"	5.81059617850956	"Bulk"	5.3973719520505	"GPROAR1 putative octopamine receptor 1"	FALSE	FALSE	FALSE
"Anogam_AGAP000046"	177.400437987405	-3.1406367307029	0.595685638806791	-5.27230560232048	1.34720503759219e-07	1.20409810183519e-06	7.52273241548374e-08	-2.94207231768051	"Mal.Oecy-Bulk"	"Oecy"	38.9442970915111	"Bulk"	365.245421586986	""	FALSE	TRUE	TRUE
"Anogam_AGAP000047"	1.81915699644609	0.800965620498439	1.81258393788926	0.44189160223452	0.658567647815549	NA	0.104750812429849	0.193619090444659	"Mal.Oecy-Bulk"	"Oecy"	2.46874994934346	"Bulk"	1.48553234396478	"CPR130 cuticular protein RR-2 family 130"	FALSE	FALSE	FALSE
"Anogam_AGAP000048"	33.3682068535626	1.28893469464342	0.635070459894938	2.02959321215579	0.0423979054521622	0.080654687134154	0.00683131007696128	1.02643185872551	"Mal.Oecy-Bulk"	"Oecy"	50.9607226321446	"Bulk"	22.4668592965347	""	FALSE	FALSE	FALSE
"Anogam_AGAP000049"	38.6603379398621	1.04150291425854	0.556252323203384	1.87235696969436	0.0611572339828216	0.109689279848434	0.00773800340290951	0.855002963530226	"Mal.Oecy-Bulk"	"Oecy"	55.8471447019195	"Bulk"	29.470655157446	""	FALSE	FALSE	FALSE
"Anogam_AGAP000051"	0.996504793628617	-0.901838857314742	2.89768185738189	-0.311227699140709	0.755627527089127	NA	0.132375448300096	-0.100749382394651	"Mal.Oecy-Bulk"	"Oecy"	0.724497516569617	"Bulk"	1.51758219617605	"HPX5 heme peroxidase 5"	FALSE	FALSE	FALSE
"Anogam_AGAP000053"	168.089438430589	-0.104757388694388	0.408052634548051	-0.25672518647114	0.797390927032614	0.852178737650371	0.10051481147598	-0.0892188031313792	"Mal.Oecy-Bulk"	"Oecy"	172.999140485313	"Bulk"	200.202963717809	"Mannose-6-phosphate isomerase"	FALSE	FALSE	FALSE
"Anogam_AGAP000054"	285.75902261567	0.675539713948183	0.366396290182698	1.84374059467506	0.0652209538850029	0.115901215893073	0.00601970075274069	0.61002622749254	"Mal.Oecy-Bulk"	"Oecy"	377.642619296551	"Bulk"	253.981211444719	"protein scribble"	FALSE	FALSE	FALSE
"Anogam_AGAP000055"	37.8829652184538	1.49197787136425	0.556137920233673	2.68274796068098	0.00730199979970907	0.0176696403969192	0.0012202977706911	1.28100646435743	"Mal.Oecy-Bulk"	"Oecy"	59.9162868385271	"Bulk"	23.0343770762274	""	FALSE	FALSE	FALSE
"Anogam_AGAP000056"	9.14818910565246	0.717490063293505	1.13380971843693	0.632813470925826	0.526855458813459	0.627486364272245	0.0750415974134361	0.330929562632728	"Mal.Oecy-Bulk"	"Oecy"	12.2302644962188	"Bulk"	7.93056920894102	"neuronal PAS domain-containing protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000057"	99.2291712726897	0.693474871755322	0.503811058464728	1.37645821802435	0.168679814425735	0.254966289884438	0.0178165165438191	0.574362013392117	"Mal.Oecy-Bulk"	"Oecy"	131.262989633778	"Bulk"	87.0240401390084	"paired box protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000058"	51.1038373092217	1.66201494897495	0.374238439851598	4.44105888650566	8.95172920351277e-06	4.8731434659394e-05	1.67576837300105e-06	1.56593393154461	"Mal.Oecy-Bulk"	"Oecy"	83.5273428727134	"Bulk"	28.4899479984152	""	TRUE	FALSE	TRUE
"Anogam_AGAP000061"	25.755528989313	0.133441160443468	0.688118722299086	0.193921711645375	0.846237182961312	0.889442535146291	0.116720484535704	0.0932540321387292	"Mal.Oecy-Bulk"	"Oecy"	28.9551104550046	"Bulk"	28.2261948727329	"One cut domain family member"	FALSE	FALSE	FALSE
"Anogam_AGAP000062"	57.8532809523281	0.286724478958239	0.547575470954834	0.523625498523999	0.600539042892329	0.694325025832326	0.0693918203047039	0.225141934368428	"Mal.Oecy-Bulk"	"Oecy"	68.2078706939128	"Bulk"	60.5105764151494	""	FALSE	FALSE	FALSE
"Anogam_AGAP000063"	3.98528754289389	-1.68087843885986	1.33474077598548	-1.25932950360254	0.207911340855226	0.301997290043797	0.0443385552938739	-0.715003630718073	"Mal.Oecy-Bulk"	"Oecy"	1.95129557457717	"Bulk"	7.07704544350922	"paired box protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000064"	815.821971927214	1.03653335263197	0.490447919270492	2.11344224718854	0.0345629332105182	0.0679309036547197	0.00427294016219559	0.887333071861435	"Mal.Oecy-Bulk"	"Oecy"	1178.6936961399	"Bulk"	616.642393798634	"plexA plexin A"	FALSE	FALSE	FALSE
"Anogam_AGAP000065"	104.399878990066	1.07039196481569	0.597514572916824	1.79140729503963	0.0732279591274979	0.127671452398243	0.00966549846388416	0.855150076707767	"Mal.Oecy-Bulk"	"Oecy"	152.091289343062	"Bulk"	78.3619519116795	""	FALSE	FALSE	FALSE
"Anogam_AGAP000066"	4.76433590819164	0.96944346361324	1.2269035339797	0.790154593873128	0.429437489850072	0.536789993753735	0.0661281793407192	0.415828386391687	"Mal.Oecy-Bulk"	"Oecy"	6.74907759127538	"Bulk"	3.75062990303015	""	FALSE	FALSE	FALSE
"Anogam_AGAP000067"	21.6561264485893	0.932489837068558	0.595536341635621	1.56579837681695	0.117395826367155	0.189058938666346	0.0143219485237285	0.734916866808897	"Mal.Oecy-Bulk"	"Oecy"	30.1500518754691	"Bulk"	16.9576413678904	""	FALSE	FALSE	FALSE
"Anogam_AGAP000068"	0.907508866949313	-1.49140054587425	2.41157501627501	-0.618434233150213	0.536289137707173	NA	0.104693893767813	-0.207073289046301	"Mal.Oecy-Bulk"	"Oecy"	0.541262364071457	"Bulk"	1.435759916331	"NFI nuclear factor I"	FALSE	FALSE	FALSE
"Anogam_AGAP000069"	0	NA	NA	NA	NA	NA	NA	NA	"Mal.Oecy-Bulk"	"Oecy"	0	"Bulk"	0	""	FALSE	FALSE	FALSE
"Anogam_AGAP000070"	18.8917883864363	-0.17244310565956	0.658110645724977	-0.262027528014832	0.793300219151865	0.848852190782647	0.103669090675217	-0.120823243248592	"Mal.Oecy-Bulk"	"Oecy"	18.9943555903913	"Bulk"	23.2279907599413	"protein kinase"	FALSE	FALSE	FALSE
"Anogam_AGAP000071"	24.7026479661544	-3.90840739104408	0.943437589009768	-4.14273019919245	3.43195603086631e-05	0.00016061210024936	1.67466463011888e-05	-3.48449127365888	"Mal.Oecy-Bulk"	"Oecy"	3.0543046121988	"Bulk"	53.096632917677	""	FALSE	TRUE	TRUE
"Anogam_AGAP000072"	16.6530101114326	-5.17458131480632	1.33512903674938	-3.8757162584111	0.000106311511103442	0.000437392583705896	5.96320763698657e-05	-4.47391448106737	"Mal.Oecy-Bulk"	"Oecy"	1.08496970360458	"Bulk"	36.7810369479601	""	FALSE	TRUE	TRUE
"Anogam_AGAP000073"	6.83430371968429	0.821832095726474	1.94955804020331	0.421547898948815	0.673355042223983	0.754769604430626	0.108320179218316	0.179017605383136	"Mal.Oecy-Bulk"	"Oecy"	9.37002755628568	"Bulk"	5.6609049201522	"gamma-sarcoglycan"	FALSE	FALSE	FALSE
"Anogam_AGAP000074"	0	NA	NA	NA	NA	NA	NA	NA	"Mal.Oecy-Bulk"	"Oecy"	0	"Bulk"	0	""	FALSE	FALSE	FALSE
"Anogam_AGAP000075"	71.2811532208483	-1.8174465035887	0.778034439339034	-2.33594608631037	0.0194940516014313	0.0415203278593438	0.00537713355034385	-1.39066768465922	"Mal.Oecy-Bulk"	"Oecy"	33.9490421025866	"Bulk"	127.96374931576	"otopetrin"	FALSE	FALSE	FALSE
"Anogam_AGAP000076"	414.378068025607	1.15860944371932	0.404311580386543	2.86563506939778	0.00416173691576342	0.01084394874817	0.000496613558237464	1.05232419140571	"Mal.Oecy-Bulk"	"Oecy"	615.27424653602	"Bulk"	297.214087949079	"sterol regulatory element-binding transcription factor 1"	FALSE	FALSE	FALSE
"Anogam_AGAP000078"	8.7819665649131	-1.38005168590652	1.12100163359741	-1.23108802391108	0.218289944213882	0.314058207252218	0.0407834879416445	-0.693536651600427	"Mal.Oecy-Bulk"	"Oecy"	5.20954147483875	"Bulk"	14.8618432280936	""	FALSE	FALSE	FALSE
"Anogam_AGAP000079"	6.22562337873349	-2.47578464203552	1.66734337738514	-1.48486788961147	0.137578823547647	0.216002417623734	0.0498556573621411	-0.768089636779666	"Mal.Oecy-Bulk"	"Oecy"	2.11369346742387	"Bulk"	12.0606153023984	""	FALSE	FALSE	FALSE
"Anogam_AGAP000080"	29.4669536465036	-0.526159847181545	0.557347916589174	-0.944042009525233	0.345148181269016	0.451449951183334	0.0380118881179328	-0.411509371374926	"Mal.Oecy-Bulk"	"Oecy"	25.8452981284047	"Bulk"	40.1921447704099	""	FALSE	FALSE	FALSE
"Anogam_AGAP000081"	60.6847771378544	1.91317863153389	0.479795829881539	3.98748491000068	6.67774502831344e-05	0.000289748417559404	1.50213036066969e-05	1.75832128237439	"Mal.Oecy-Bulk"	"Oecy"	102.951287808308	"Bulk"	29.4735395824536	"glucuronyl-N-acetylglucosaminyl transferase"	TRUE	FALSE	TRUE
"Anogam_AGAP000082"	244.81403685405	0.617723935275212	0.441981679642376	1.39762339419823	0.162226189415654	0.247045294433765	0.0159715113140981	0.531535757116987	"Mal.Oecy-Bulk"	"Oecy"	318.021917442221	"Bulk"	222.180017716246	"translation initiation factor eIF-2B subunit epsilon"	FALSE	FALSE	FALSE
"Anogam_AGAP000083"	48.0723301342087	0.73793152100262	0.501684021063114	1.4709089586686	0.141315739570401	0.220632227443039	0.0150161295574604	0.613744122483689	"Mal.Oecy-Bulk"	"Oecy"	63.6126245207588	"Bulk"	41.1524760287846	"potassium channel tetramerisation domain containing protein"	FALSE	FALSE	FALSE
"Anogam_AGAP000084"	63.5598561669497	1.1825310852813	0.513921994378447	2.30099333793155	0.0213920076484879	0.044930437669808	0.00288259429262435	1.01208165082968	"Mal.Oecy-Bulk"	"Oecy"	95.2594921476375	"Bulk"	44.9178223433084	""	FALSE	FALSE	FALSE
"Anogam_AGAP000085"	5.80264004612446	5.32017765942124	2.16839279069398	2.45351196621465	0.0141468832493101	0.0314846871043369	0.0677021312325581	1.44011051466898	"Mal.Oecy-Bulk"	"Oecy"	12.1708969549295	"Bulk"	0.277044788006439	"CPR129 cuticular protein RR-2 family 129"	FALSE	FALSE	FALSE
"Anogam_AGAP000088"	2.81244866294315	3.32185589493588	3.31197726760998	1.00298269780488	0.315869209451199	NA	0.101224990551717	0.241694384328557	"Mal.Oecy-Bulk"	"Oecy"	5.48309646985214	"Bulk"	0.574399526276749	"CYP4H19 cytochrome P450"	FALSE	FALSE	FALSE
"Anogam_AGAP000090"	31.6360377605411	1.07324791915357	0.411918027622312	2.60548907108681	0.00917432003611832	0.0215214097370107	0.00100785436629247	0.965405146512679	"Mal.Oecy-Bulk"	"Oecy"	46.0848575564045	"Bulk"	23.6163452845507	"adenylate cyclase"	FALSE	FALSE	FALSE
"Anogam_AGAP000091"	44.6290594658285	0.811070701716037	0.600133231809761	1.35148440167223	0.176540313257375	0.264562420469603	0.0209422076782124	0.629879865300622	"Mal.Oecy-Bulk"	"Oecy"	60.7378277408636	"Bulk"	37.1435717787158	"methylsterol monooxygenase"	FALSE	FALSE	FALSE
"Anogam_AGAP000092"	4864.88084326102	1.72620342214896	0.337869367666259	5.10908530735487	3.23722176132989e-07	2.57300542974688e-06	6.06208238643853e-08	1.64944562225474	"Mal.Oecy-Bulk"	"Oecy"	7949.18430158087	"Bulk"	2575.30896420912	"methylsterol monooxygenase"	TRUE	FALSE	TRUE
"Anogam_AGAP000093"	214.076266767846	2.51228861321914	0.429098588297829	5.85480512342169	4.77569667274559e-09	6.29953204217643e-08	1.83861663051728e-09	2.40099549905082	"Mal.Oecy-Bulk"	"Oecy"	388.164835579531	"Bulk"	73.0137837014585	""	TRUE	FALSE	TRUE
"Anogam_AGAP000094"	16.7876930150456	1.01659796203152	0.862670424395847	1.1784314534064	0.238624644486882	0.337461471601034	0.0349847440686279	0.636196920936876	"Mal.Oecy-Bulk"	"Oecy"	23.8804190556782	"Bulk"	12.6139945656388	"4-nitrophenylphosphatase"	FALSE	FALSE	FALSE
"Anogam_AGAP000095"	513.852520454711	0.548023447268755	0.482322751199208	1.13621728584479	0.255865637850147	0.357064084521345	0.0264607815321409	0.456802416131367	"Mal.Oecy-Bulk"	"Oecy"	655.136530615001	"Bulk"	479.502588897281	"anoctamin 5"	FALSE	FALSE	FALSE
"Anogam_AGAP000096"	165.850447590179	0.500447485729797	0.314098097302862	1.59328404096397	0.111096485197644	0.180759775930324	0.00943937336931205	0.461817407427122	"Mal.Oecy-Bulk"	"Oecy"	206.794208091442	"Bulk"	157.521999232119	""	FALSE	FALSE	FALSE
"Anogam_AGAP000097"	70.2926137900168	0.291445996575553	0.499133885935068	0.583903447127344	0.559285273851432	0.656682300467833	0.0625109738714723	0.237554826474979	"Mal.Oecy-Bulk"	"Oecy"	82.2771799915123	"Bulk"	72.0114959252864	"solute carrier family 25"	FALSE	FALSE	FALSE
"Anogam_AGAP000098"	45.7407230641307	0.0507492103458536	0.658982455479234	0.0770114741657987	0.938614417013381	0.956551356459446	0.13803881658919	0.0373978225990865	"Mal.Oecy-Bulk"	"Oecy"	49.7894790187673	"Bulk"	51.7999397729459	"APG1 autophagy related gene"	FALSE	FALSE	FALSE
"Anogam_AGAP000099"	442.873300781279	1.47426333504262	0.31177519317686	4.72861012455959	2.26062001323313e-06	1.4388017600134e-05	3.28877190628616e-07	1.40790016542278	"Mal.Oecy-Bulk"	"Oecy"	698.755483791488	"Bulk"	269.684106787591	"STAT2 JAKSTAT pathway signalling transcription factor"	TRUE	FALSE	TRUE
"Anogam_AGAP000100"	125.303765042738	-2.67703791197767	0.932779509240756	-2.86995788978756	0.00410526467043702	0.010711756534069	0.00236010563882033	-2.10008617065038	"Mal.Oecy-Bulk"	"Oecy"	36.0500432783443	"Bulk"	247.997339163846	""	FALSE	FALSE	FALSE
"Anogam_AGAP000102"	157.792210806113	0.566681074571489	0.379270086242913	1.49413596043149	0.135140086591454	0.213069664893382	0.0123941425460938	0.505729235182145	"Mal.Oecy-Bulk"	"Oecy"	202.115439127858	"Bulk"	146.429929019985	"alpha-12C6-mannosyltransferase"	FALSE	FALSE	FALSE
"Anogam_AGAP000104"	27.2195929751717	-1.41455683979676	0.570736392296562	-2.47847668186145	0.0131944735326441	0.0296346083808163	0.00222348964679779	-1.19063238525136	"Mal.Oecy-Bulk"	"Oecy"	15.8387017135311	"Bulk"	44.8543898232736	""	FALSE	FALSE	FALSE
"Anogam_AGAP000105"	88.7310074844138	0.997824822271219	0.336568803458775	2.96469789242792	0.00302980305574746	0.00823962224898393	0.000307503662426429	0.927157461816735	"Mal.Oecy-Bulk"	"Oecy"	126.799607477682	"Bulk"	68.2316806578955	""	FALSE	FALSE	FALSE
"Anogam_AGAP000106"	172.069159099392	-0.0635870961779272	0.444507576028723	-0.143050646618941	0.886250182251153	0.918396945593658	0.126710508859275	-0.0519538281989544	"Mal.Oecy-Bulk"	"Oecy"	180.010973291408	"Bulk"	202.227304852425	"Ubiquinone biosynthesis monooxygenase COQ62C mitochondrial"	FALSE	FALSE	FALSE
"Anogam_AGAP000107"	19.4099888294646	2.22995247628667	1.6338706450454	1.36482804379211	0.17230710238676	0.259678002910689	0.0537983687274653	0.688651661347984	"Mal.Oecy-Bulk"	"Oecy"	34.389920750438	"Bulk"	7.76134763800635	""	FALSE	FALSE	FALSE
"Anogam_AGAP000108"	2.02963540358418	4.76837204729421	2.28654294137163	2.08540673390276	0.0370323961143961	NA	0.0587347954056513	0.898792666036432	"Mal.Oecy-Bulk"	"Oecy"	4.48071939959026	"Bulk"	0	"OEH ovary ecdysteroidogenic hormone"	FALSE	FALSE	FALSE
"Anogam_AGAP000109"	1425.66224398782	0.240399331733085	0.323828209206961	0.742366862731975	0.457865091059767	0.564903729732107	0.0453778916647359	0.219915381628151	"Mal.Oecy-Bulk"	"Oecy"	1633.58098285819	"Bulk"	1483.989366197	"cytochrome c oxidase subunit VIIa"	FALSE	FALSE	FALSE
"Anogam_AGAP000110"	165.827746662705	-0.0321900712963739	0.289277040381698	-0.111277657065004	0.911396172434503	0.937256724985675	0.132211178438841	-0.0292100452876847	"Mal.Oecy-Bulk"	"Oecy"	172.903155118907	"Bulk"	190.971566753459	"mRpL40 39S ribosomal protein L402C mitochondrial"	FALSE	FALSE	FALSE
"Anogam_AGAP000111"	7.49274958987691	-6.04369481060924	1.78171684808637	-3.3920624464546	0.00069368628494733	0.00225046138618921	0.0043780227044362	-5.64824353230785	"Mal.Oecy-Bulk"	"Oecy"	0	"Bulk"	16.9724519324977	""	FALSE	FALSE	FALSE
"Anogam_AGAP000112"	129.844983812311	0.77780083789292	0.559927343138213	1.38911029694245	0.164799213100364	0.250215074228711	0.018805862621397	0.621336843017444	"Mal.Oecy-Bulk"	"Oecy"	176.14050900354	"Bulk"	111.204122473232	"NAD+ synthase (glutamine-hydrolysing)"	FALSE	FALSE	FALSE
