annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Myosin_tail_1	5	3	15144	2015	0.0190855529747464	0.233798023940643
NYD-SP28	2	2	15144	2015	0.0176962804918869	0.233798023940643
OST-HTH	5	3	15144	2015	0.0190855529747464	0.233798023940643
SHIPPO-rpt	2	2	15144	2015	0.0176962804918869	0.233798023940643
TPH	2	2	15144	2015	0.0176962804918869	0.233798023940643
Trehalose_PPase	2	2	15144	2015	0.0176962804918869	0.233798023940643
Troponin	2	2	15144	2015	0.0176962804918869	0.233798023940643
Tubulin	12	5	15144	2015	0.0146116125101037	0.233798023940643
Tubulin_C	12	5	15144	2015	0.0146116125101037	0.233798023940643
UDPGT	26	8	15144	2015	0.0164639162105918	0.233798023940643
zf-C2HC_2	2	2	15144	2015	0.0176962804918869	0.233798023940643
Kazal_2	9	4	15144	2015	0.022595920272803	0.273382739103049
Alpha-amylase	18	6	15144	2015	0.0246119504486516	0.290598933008175
Cyclin_N	18	6	15144	2015	0.0246119504486516	0.290598933008175
Acyl_transf_3	23	7	15144	2015	0.0258141172064222	0.301164700741592
AA_kinase	1	1	15144	2015	0.133055995773904	0.322117139350159
AAA_16	3	2	15144	2015	0.0483837017807499	0.322117139350159
AAA_23	1	1	15144	2015	0.133055995773904	0.322117139350159
AAA_34	1	1	15144	2015	0.133055995773904	0.322117139350159
ABC2_membrane_3	11	4	15144	2015	0.0475917907764414	0.322117139350159
Acetyltransf_1	18	5	15144	2015	0.0804058604440772	0.322117139350159
Actin	14	5	15144	2015	0.0294210055048174	0.322117139350159
ADP_PFK_GK	1	1	15144	2015	0.133055995773904	0.322117139350159
ADP_ribosyl_GH	1	1	15144	2015	0.133055995773904	0.322117139350159
AFG1_ATPase	1	1	15144	2015	0.133055995773904	0.322117139350159
AIF_C	1	1	15144	2015	0.133055995773904	0.322117139350159
ALMS_motif	1	1	15144	2015	0.133055995773904	0.322117139350159
Alpha_L_fucos	1	1	15144	2015	0.133055995773904	0.322117139350159
Alpha-mann_mid	5	2	15144	2015	0.134434602034913	0.322117139350159
Aminotran_3	5	2	15144	2015	0.134434602034913	0.322117139350159
ANAPC4	1	1	15144	2015	0.133055995773904	0.322117139350159
Anillin	1	1	15144	2015	0.133055995773904	0.322117139350159
Anophelin	1	1	15144	2015	0.133055995773904	0.322117139350159
AP_endonuc_2	1	1	15144	2015	0.133055995773904	0.322117139350159
ApoLp-III	1	1	15144	2015	0.133055995773904	0.322117139350159
ApoO	1	1	15144	2015	0.133055995773904	0.322117139350159
Arginosuc_synth	1	1	15144	2015	0.133055995773904	0.322117139350159
Arm	6	3	15144	2015	0.0344232658856465	0.322117139350159
Arm_3	3	2	15144	2015	0.0483837017807499	0.322117139350159
ASH	1	1	15144	2015	0.133055995773904	0.322117139350159
Asp_Arg_Hydrox	1	1	15144	2015	0.133055995773904	0.322117139350159
ATP-cone	1	1	15144	2015	0.133055995773904	0.322117139350159
ATP-synt_C	5	2	15144	2015	0.134434602034913	0.322117139350159
Attacin_C	1	1	15144	2015	0.133055995773904	0.322117139350159
Ax_dynein_light	1	1	15144	2015	0.133055995773904	0.322117139350159
BBL5	1	1	15144	2015	0.133055995773904	0.322117139350159
BEN	1	1	15144	2015	0.133055995773904	0.322117139350159
BESS	5	2	15144	2015	0.134434602034913	0.322117139350159
BHD_1	5	2	15144	2015	0.134434602034913	0.322117139350159
BHD_3	5	2	15144	2015	0.134434602034913	0.322117139350159
BORA_N	1	1	15144	2015	0.133055995773904	0.322117139350159
BPL_C	1	1	15144	2015	0.133055995773904	0.322117139350159
BRCT_2	4	2	15144	2015	0.0882949824108466	0.322117139350159
BTB_3	1	1	15144	2015	0.133055995773904	0.322117139350159
CAAP1	1	1	15144	2015	0.133055995773904	0.322117139350159
Cadherin_3	1	1	15144	2015	0.133055995773904	0.322117139350159
CAF1A	1	1	15144	2015	0.133055995773904	0.322117139350159
CALM_bind	1	1	15144	2015	0.133055995773904	0.322117139350159
CAP	20	5	15144	2015	0.116661963946938	0.322117139350159
Carb_anhydrase	13	4	15144	2015	0.0831466838144749	0.322117139350159
CBM_48	1	1	15144	2015	0.133055995773904	0.322117139350159
CCDC85	1	1	15144	2015	0.133055995773904	0.322117139350159
CD36	14	5	15144	2015	0.0294210055048174	0.322117139350159
CDT1	1	1	15144	2015	0.133055995773904	0.322117139350159
CDT1_C	1	1	15144	2015	0.133055995773904	0.322117139350159
Ceramidase	1	1	15144	2015	0.133055995773904	0.322117139350159
CH	25	6	15144	2015	0.10512263883851	0.322117139350159
CH_2	1	1	15144	2015	0.133055995773904	0.322117139350159
Claudin_2	6	3	15144	2015	0.0344232658856465	0.322117139350159
CLIP1_ZNF	1	1	15144	2015	0.133055995773904	0.322117139350159
CLTH	5	2	15144	2015	0.134434602034913	0.322117139350159
Cmyb_C	1	1	15144	2015	0.133055995773904	0.322117139350159
Cnd3	1	1	15144	2015	0.133055995773904	0.322117139350159
Codanin-1_C	1	1	15144	2015	0.133055995773904	0.322117139350159
COE1_HLH	1	1	15144	2015	0.133055995773904	0.322117139350159
COesterase	51	11	15144	2015	0.0689804803052636	0.322117139350159
COG7	1	1	15144	2015	0.133055995773904	0.322117139350159
Comm	1	1	15144	2015	0.133055995773904	0.322117139350159
COMP	1	1	15144	2015	0.133055995773904	0.322117139350159
Crust_neurohorm	1	1	15144	2015	0.133055995773904	0.322117139350159
Cu-oxidase	6	3	15144	2015	0.0344232658856465	0.322117139350159
Cu-oxidase_2	6	3	15144	2015	0.0344232658856465	0.322117139350159
Cu-oxidase_3	6	3	15144	2015	0.0344232658856465	0.322117139350159
Cul7	1	1	15144	2015	0.133055995773904	0.322117139350159
CytochromB561_N	1	1	15144	2015	0.133055995773904	0.322117139350159
DAG_kinase_N	1	1	15144	2015	0.133055995773904	0.322117139350159
DB	1	1	15144	2015	0.133055995773904	0.322117139350159
Dcc1	1	1	15144	2015	0.133055995773904	0.322117139350159
DHC_N1	8	3	15144	2015	0.0785880690250974	0.322117139350159
DHDPS	1	1	15144	2015	0.133055995773904	0.322117139350159
DNA_photolyase	4	2	15144	2015	0.0882949824108466	0.322117139350159
DNase_II	1	1	15144	2015	0.133055995773904	0.322117139350159
DoxX_2	1	1	15144	2015	0.133055995773904	0.322117139350159
DPPIV_N	6	3	15144	2015	0.0344232658856465	0.322117139350159
Dpy-30	3	2	15144	2015	0.0483837017807499	0.322117139350159
dsrm	9	3	15144	2015	0.106584143401244	0.322117139350159
DUF1074	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF1136	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF1358	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF1431	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF155	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF1744	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF1989	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF2371	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF2475	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF2870	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF2967	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF3342	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF3657	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF3668	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF3695	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4042	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4062	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4200	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4207	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4414	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4464	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4470	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4471	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4485	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4490	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4497	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4736	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4746	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4770	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4771	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4776	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4790	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4794	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4795	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4807	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4818	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF4820	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF5050	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF676	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF745	1	1	15144	2015	0.133055995773904	0.322117139350159
DUF753	4	2	15144	2015	0.0882949824108466	0.322117139350159
DUF758	1	1	15144	2015	0.133055995773904	0.322117139350159
DuoxA	1	1	15144	2015	0.133055995773904	0.322117139350159
Dzip-like_N	1	1	15144	2015	0.133055995773904	0.322117139350159
EF-hand_3	1	1	15144	2015	0.133055995773904	0.322117139350159
EF-hand_7	47	10	15144	2015	0.0868451339798243	0.322117139350159
ELM2	7	3	15144	2015	0.0543720193208896	0.322117139350159
EloA-BP1	1	1	15144	2015	0.133055995773904	0.322117139350159
Enkurin	1	1	15144	2015	0.133055995773904	0.322117139350159
ENT	1	1	15144	2015	0.133055995773904	0.322117139350159
ERG4_ERG24	1	1	15144	2015	0.133055995773904	0.322117139350159
FancD2	1	1	15144	2015	0.133055995773904	0.322117139350159
FAP206	1	1	15144	2015	0.133055995773904	0.322117139350159
FH2	6	3	15144	2015	0.0344232658856465	0.322117139350159
FHA	18	5	15144	2015	0.0804058604440772	0.322117139350159
FIBP	1	1	15144	2015	0.133055995773904	0.322117139350159
Filamin	4	2	15144	2015	0.0882949824108466	0.322117139350159
FimP	1	1	15144	2015	0.133055995773904	0.322117139350159
Fringe	4	2	15144	2015	0.0882949824108466	0.322117139350159
Fucosidase_C	1	1	15144	2015	0.133055995773904	0.322117139350159
Fuseless	1	1	15144	2015	0.133055995773904	0.322117139350159
FXa_inhibition	9	3	15144	2015	0.106584143401244	0.322117139350159
G_glu_transpept	4	2	15144	2015	0.0882949824108466	0.322117139350159
G2F	1	1	15144	2015	0.133055995773904	0.322117139350159
GalP_UDP_tr_C	1	1	15144	2015	0.133055995773904	0.322117139350159
GalP_UDP_transf	1	1	15144	2015	0.133055995773904	0.322117139350159
GARS_A	1	1	15144	2015	0.133055995773904	0.322117139350159
GARS_C	1	1	15144	2015	0.133055995773904	0.322117139350159
GARS_N	1	1	15144	2015	0.133055995773904	0.322117139350159
GAS	1	1	15144	2015	0.133055995773904	0.322117139350159
Gcd10p	1	1	15144	2015	0.133055995773904	0.322117139350159
GD_N	6	3	15144	2015	0.0344232658856465	0.322117139350159
GDE_C	1	1	15144	2015	0.133055995773904	0.322117139350159
GILT	5	2	15144	2015	0.134434602034913	0.322117139350159
GKAP	1	1	15144	2015	0.133055995773904	0.322117139350159
GLE1	1	1	15144	2015	0.133055995773904	0.322117139350159
Globin	3	2	15144	2015	0.0483837017807499	0.322117139350159
Gly_rich	1	1	15144	2015	0.133055995773904	0.322117139350159
Glyco_hydro_31	5	2	15144	2015	0.134434602034913	0.322117139350159
Glyco_hydro_38	5	2	15144	2015	0.134434602034913	0.322117139350159
Glyco_hydro_38C	5	2	15144	2015	0.134434602034913	0.322117139350159
Glyco_transf_20	1	1	15144	2015	0.133055995773904	0.322117139350159
Glycogen_syn	1	1	15144	2015	0.133055995773904	0.322117139350159
Glyoxalase_4	1	1	15144	2015	0.133055995773904	0.322117139350159
GTP_cyclohydroI	1	1	15144	2015	0.133055995773904	0.322117139350159
HARP	1	1	15144	2015	0.133055995773904	0.322117139350159
HAUS-augmin3	1	1	15144	2015	0.133055995773904	0.322117139350159
HAUS5	1	1	15144	2015	0.133055995773904	0.322117139350159
HAUS6_N	1	1	15144	2015	0.133055995773904	0.322117139350159
hDGE_amylase	1	1	15144	2015	0.133055995773904	0.322117139350159
Headcase	1	1	15144	2015	0.133055995773904	0.322117139350159
HECA	1	1	15144	2015	0.133055995773904	0.322117139350159
Helicase_C_4	1	1	15144	2015	0.133055995773904	0.322117139350159
hGDE_central	1	1	15144	2015	0.133055995773904	0.322117139350159
hGDE_N	1	1	15144	2015	0.133055995773904	0.322117139350159
HgmA	1	1	15144	2015	0.133055995773904	0.322117139350159
Homeobox	87	17	15144	2015	0.0648329442959927	0.322117139350159
Hus1	1	1	15144	2015	0.133055995773904	0.322117139350159
Hyccin	1	1	15144	2015	0.133055995773904	0.322117139350159
IBB	3	2	15144	2015	0.0483837017807499	0.322117139350159
IFT46_B_C	1	1	15144	2015	0.133055995773904	0.322117139350159
IFT57	1	1	15144	2015	0.133055995773904	0.322117139350159
Indigoidine_A	1	1	15144	2015	0.133055995773904	0.322117139350159
Inos-1-P_synth	1	1	15144	2015	0.133055995773904	0.322117139350159
Ins_P5_2-kin	1	1	15144	2015	0.133055995773904	0.322117139350159
IQ	19	6	15144	2015	0.0320260559022286	0.322117139350159
KOG2701	1	1	15144	2015	0.133055995773904	0.322117139350159
Lactamase_B_4	1	1	15144	2015	0.133055995773904	0.322117139350159
Laminin_G_2	25	6	15144	2015	0.10512263883851	0.322117139350159
Ldl_recept_a	30	7	15144	2015	0.0944080498526478	0.322117139350159
Lebercilin	1	1	15144	2015	0.133055995773904	0.322117139350159
Lectin_C	29	8	15144	2015	0.0315185694882042	0.322117139350159
LIM	32	7	15144	2015	0.123947041594773	0.322117139350159
Lipase	28	7	15144	2015	0.0692657531743041	0.322117139350159
LIX1	1	1	15144	2015	0.133055995773904	0.322117139350159
LRR_9	9	3	15144	2015	0.106584143401244	0.322117139350159
Lys	8	3	15144	2015	0.0785880690250974	0.322117139350159
Lysyl_oxidase	1	1	15144	2015	0.133055995773904	0.322117139350159
Macoilin	1	1	15144	2015	0.133055995773904	0.322117139350159
Mak10	1	1	15144	2015	0.133055995773904	0.322117139350159
Mannosyl_trans	1	1	15144	2015	0.133055995773904	0.322117139350159
Mannosyl_trans2	1	1	15144	2015	0.133055995773904	0.322117139350159
Mcm10	1	1	15144	2015	0.133055995773904	0.322117139350159
Meckelin	1	1	15144	2015	0.133055995773904	0.322117139350159
Med23	1	1	15144	2015	0.133055995773904	0.322117139350159
Med24_N	1	1	15144	2015	0.133055995773904	0.322117139350159
Metallothio_5	1	1	15144	2015	0.133055995773904	0.322117139350159
Methyltransf_PK	1	1	15144	2015	0.133055995773904	0.322117139350159
Microtub_bind	1	1	15144	2015	0.133055995773904	0.322117139350159
MKLP1_Arf_bdg	1	1	15144	2015	0.133055995773904	0.322117139350159
MMPL	1	1	15144	2015	0.133055995773904	0.322117139350159
MRNIP	1	1	15144	2015	0.133055995773904	0.322117139350159
MSC	1	1	15144	2015	0.133055995773904	0.322117139350159
MutL_C	1	1	15144	2015	0.133055995773904	0.322117139350159
Myb_DNA-bind_6	3	2	15144	2015	0.0483837017807499	0.322117139350159
Myb_DNA-binding	9	3	15144	2015	0.106584143401244	0.322117139350159
Na_Ca_ex	10	4	15144	2015	0.0337610543946679	0.322117139350159
Na_H_Exchanger	5	2	15144	2015	0.134434602034913	0.322117139350159
NAD_binding_5	1	1	15144	2015	0.133055995773904	0.322117139350159
Ndc80_HEC	1	1	15144	2015	0.133055995773904	0.322117139350159
NDUF_B4	1	1	15144	2015	0.133055995773904	0.322117139350159
Neurochondrin	1	1	15144	2015	0.133055995773904	0.322117139350159
NosD	1	1	15144	2015	0.133055995773904	0.322117139350159
NRDE-2	1	1	15144	2015	0.133055995773904	0.322117139350159
NTPase_1	1	1	15144	2015	0.133055995773904	0.322117139350159
Nuf2	1	1	15144	2015	0.133055995773904	0.322117139350159
Nup88	1	1	15144	2015	0.133055995773904	0.322117139350159
NYD-SP28_assoc	1	1	15144	2015	0.133055995773904	0.322117139350159
OAF	1	1	15144	2015	0.133055995773904	0.322117139350159
OATP	7	3	15144	2015	0.0543720193208896	0.322117139350159
OHCU_decarbox	1	1	15144	2015	0.133055995773904	0.322117139350159
ORC3_N	1	1	15144	2015	0.133055995773904	0.322117139350159
ORC4_C	1	1	15144	2015	0.133055995773904	0.322117139350159
ORC6	1	1	15144	2015	0.133055995773904	0.322117139350159
PADR1	1	1	15144	2015	0.133055995773904	0.322117139350159
PAP_assoc	5	2	15144	2015	0.134434602034913	0.322117139350159
PARP_reg	1	1	15144	2015	0.133055995773904	0.322117139350159
PDDEXK_1	1	1	15144	2015	0.133055995773904	0.322117139350159
Peptidase_C97	1	1	15144	2015	0.133055995773904	0.322117139350159
Peptidase_M14	29	7	15144	2015	0.0812762207107903	0.322117139350159
Peptidase_M17	5	2	15144	2015	0.134434602034913	0.322117139350159
Peptidase_M17_N	3	2	15144	2015	0.0483837017807499	0.322117139350159
Peptidase_S9	7	3	15144	2015	0.0543720193208896	0.322117139350159
Phosphorylase	1	1	15144	2015	0.133055995773904	0.322117139350159
Phtf-FEM1B_bdg	1	1	15144	2015	0.133055995773904	0.322117139350159
PIF1	1	1	15144	2015	0.133055995773904	0.322117139350159
Pigment_DH	1	1	15144	2015	0.133055995773904	0.322117139350159
PINIT	1	1	15144	2015	0.133055995773904	0.322117139350159
PK	1	1	15144	2015	0.133055995773904	0.322117139350159
PK_C	1	1	15144	2015	0.133055995773904	0.322117139350159
Pkinase	160	29	15144	2015	0.0500894338729154	0.322117139350159
PLDc_2	3	2	15144	2015	0.0483837017807499	0.322117139350159
POLO_box	1	1	15144	2015	0.133055995773904	0.322117139350159
PrmA	5	2	15144	2015	0.134434602034913	0.322117139350159
Propep_M14	16	5	15144	2015	0.0512398024391228	0.322117139350159
PRT_C	1	1	15144	2015	0.133055995773904	0.322117139350159
PSS	1	1	15144	2015	0.133055995773904	0.322117139350159
PWWP	7	3	15144	2015	0.0543720193208896	0.322117139350159
Q_salvage	1	1	15144	2015	0.133055995773904	0.322117139350159
Rad1	1	1	15144	2015	0.133055995773904	0.322117139350159
Rad50_zn_hook	1	1	15144	2015	0.133055995773904	0.322117139350159
Rad51	5	2	15144	2015	0.134434602034913	0.322117139350159
Rad60-SLD_2	1	1	15144	2015	0.133055995773904	0.322117139350159
Radial_spoke_3	1	1	15144	2015	0.133055995773904	0.322117139350159
RCC1_2	1	1	15144	2015	0.133055995773904	0.322117139350159
Reprolysin_3	1	1	15144	2015	0.133055995773904	0.322117139350159
REV1_C	1	1	15144	2015	0.133055995773904	0.322117139350159
RIB43A	1	1	15144	2015	0.133055995773904	0.322117139350159
Ribonuc_red_lgC	1	1	15144	2015	0.133055995773904	0.322117139350159
Ribonuc_red_lgN	1	1	15144	2015	0.133055995773904	0.322117139350159
Ribonucleas_3_3	1	1	15144	2015	0.133055995773904	0.322117139350159
RIIa	1	1	15144	2015	0.133055995773904	0.322117139350159
RNase_H2_suC	1	1	15144	2015	0.133055995773904	0.322117139350159
RNase_HII	1	1	15144	2015	0.133055995773904	0.322117139350159
RNase_Zc3h12a	3	2	15144	2015	0.0483837017807499	0.322117139350159
Rod_C	1	1	15144	2015	0.133055995773904	0.322117139350159
Rootletin	1	1	15144	2015	0.133055995773904	0.322117139350159
RPAP1_C	1	1	15144	2015	0.133055995773904	0.322117139350159
RPAP1_N	1	1	15144	2015	0.133055995773904	0.322117139350159
RPAP3_C	1	1	15144	2015	0.133055995773904	0.322117139350159
SbcCD_C	1	1	15144	2015	0.133055995773904	0.322117139350159
SEA	3	2	15144	2015	0.0483837017807499	0.322117139350159
SelR	1	1	15144	2015	0.133055995773904	0.322117139350159
SGL	4	2	15144	2015	0.0882949824108466	0.322117139350159
SHMT	1	1	15144	2015	0.133055995773904	0.322117139350159
Smg8_Smg9	1	1	15144	2015	0.133055995773904	0.322117139350159
SNF2_N	18	5	15144	2015	0.0804058604440772	0.322117139350159
Spc97_Spc98	5	2	15144	2015	0.134434602034913	0.322117139350159
SprT-like	1	1	15144	2015	0.133055995773904	0.322117139350159
Stathmin	1	1	15144	2015	0.133055995773904	0.322117139350159
Stork_head	1	1	15144	2015	0.133055995773904	0.322117139350159
TAN	1	1	15144	2015	0.133055995773904	0.322117139350159
TANGO2	1	1	15144	2015	0.133055995773904	0.322117139350159
Tctex-1	5	2	15144	2015	0.134434602034913	0.322117139350159
THEG	1	1	15144	2015	0.133055995773904	0.322117139350159
Thioredoxin_7	1	1	15144	2015	0.133055995773904	0.322117139350159
TIP41	1	1	15144	2015	0.133055995773904	0.322117139350159
TIP49	1	1	15144	2015	0.133055995773904	0.322117139350159
Tmem26	1	1	15144	2015	0.133055995773904	0.322117139350159
TPR_16	14	4	15144	2015	0.104636955138338	0.322117139350159
TraB	1	1	15144	2015	0.133055995773904	0.322117139350159
tRNA_int_end_N2	1	1	15144	2015	0.133055995773904	0.322117139350159
TSP_3	1	1	15144	2015	0.133055995773904	0.322117139350159
TSP_C	1	1	15144	2015	0.133055995773904	0.322117139350159
UPF0086	1	1	15144	2015	0.133055995773904	0.322117139350159
UPF0193	1	1	15144	2015	0.133055995773904	0.322117139350159
Use1	1	1	15144	2015	0.133055995773904	0.322117139350159
USP7_C2	1	1	15144	2015	0.133055995773904	0.322117139350159
USP7_ICP0_bdg	1	1	15144	2015	0.133055995773904	0.322117139350159
VASP_tetra	1	1	15144	2015	0.133055995773904	0.322117139350159
WD40_3	1	1	15144	2015	0.133055995773904	0.322117139350159
WGR	1	1	15144	2015	0.133055995773904	0.322117139350159
XLF	1	1	15144	2015	0.133055995773904	0.322117139350159
XRCC1_N	1	1	15144	2015	0.133055995773904	0.322117139350159
YLP	1	1	15144	2015	0.133055995773904	0.322117139350159
YqaJ	1	1	15144	2015	0.133055995773904	0.322117139350159
zf-AD	136	24	15144	2015	0.0887245017085665	0.322117139350159
zf-CHY	1	1	15144	2015	0.133055995773904	0.322117139350159
zf-PARP	1	1	15144	2015	0.133055995773904	0.322117139350159
zf-primase	1	1	15144	2015	0.133055995773904	0.322117139350159
zf-RING_5	1	1	15144	2015	0.133055995773904	0.322117139350159
zf-RRN7	1	1	15144	2015	0.133055995773904	0.322117139350159
zf-TRAF	1	1	15144	2015	0.133055995773904	0.322117139350159
zinc_ribbon_6	1	1	15144	2015	0.133055995773904	0.322117139350159
CRAL_TRIO	45	9	15144	2015	0.135932909116491	0.324912807156492
Ald_Xan_dh_C	10	3	15144	2015	0.137794038689777	0.325393151604776
Ald_Xan_dh_C2	10	3	15144	2015	0.137794038689777	0.325393151604776
CO_deh_flav_C	10	3	15144	2015	0.137794038689777	0.325393151604776
FAD_binding_5	10	3	15144	2015	0.137794038689777	0.325393151604776
STAS	10	3	15144	2015	0.137794038689777	0.325393151604776
Lig_chan	27	6	15144	2015	0.14026953970978	0.329650237207636
