annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Hemocyanin_C	19	5	15144	975	0.00595873135713385	0.0895377790769324
7tm_2	13	4	15144	975	0.00763655437233817	0.108219745999969
Collagen	7	3	15144	975	0.00765294022401427	0.108219745999969
Neur_chan_LBD	28	6	15144	975	0.0077705947215389	0.108219745999969
BRO1	3	2	15144	975	0.0118909716268374	0.133132250959297
C_tripleX	3	2	15144	975	0.0118909716268374	0.133132250959297
Ctr	3	2	15144	975	0.0118909716268374	0.133132250959297
DUF229	3	2	15144	975	0.0118909716268374	0.133132250959297
DUF3694	3	2	15144	975	0.0118909716268374	0.133132250959297
Ets	8	3	15144	975	0.0116631165213059	0.133132250959297
FERM_M	22	5	15144	975	0.0114956773439959	0.133132250959297
Glyco_hydro_35	3	2	15144	975	0.0118909716268374	0.133132250959297
PQ-loop	8	3	15144	975	0.0116631165213059	0.133132250959297
Sacchrp_dh_NADP	3	2	15144	975	0.0118909716268374	0.133132250959297
4_1_CTD	1	1	15144	975	0.0643819334389858	0.16941052531641
ABC_tran	56	8	15144	975	0.0260787220517606	0.16941052531641
ABC2_membrane	19	4	15144	975	0.030445385858942	0.16941052531641
AC_N	6	2	15144	975	0.0522147069338243	0.16941052531641
Acyltransferase	17	4	15144	975	0.0206997073824002	0.16941052531641
ADH_zinc_N	14	3	15144	975	0.0568269197054673	0.16941052531641
Aha1_N	1	1	15144	975	0.0643819334389858	0.16941052531641
AHSA1	1	1	15144	975	0.0643819334389858	0.16941052531641
ALAD	1	1	15144	975	0.0643819334389858	0.16941052531641
Alpha_adaptin_C	1	1	15144	975	0.0643819334389858	0.16941052531641
Alpha_adaptinC2	5	2	15144	975	0.0363404623296801	0.16941052531641
Amidase	6	2	15144	975	0.0522147069338243	0.16941052531641
Amnionless	1	1	15144	975	0.0643819334389858	0.16941052531641
Aph-1	1	1	15144	975	0.0643819334389858	0.16941052531641
APS_kinase	1	1	15144	975	0.0643819334389858	0.16941052531641
Asp_protease_2	1	1	15144	975	0.0643819334389858	0.16941052531641
Asparaginase	1	1	15144	975	0.0643819334389858	0.16941052531641
ATG13	1	1	15144	975	0.0643819334389858	0.16941052531641
ATP-sulfurylase	1	1	15144	975	0.0643819334389858	0.16941052531641
B2-adapt-app_C	1	1	15144	975	0.0643819334389858	0.16941052531641
BAG	1	1	15144	975	0.0643819334389858	0.16941052531641
Bax1-I	4	2	15144	975	0.0227688012221191	0.16941052531641
BLM10_mid	1	1	15144	975	0.0643819334389858	0.16941052531641
Bravo_FIGEY	1	1	15144	975	0.0643819334389858	0.16941052531641
BRICHOS	1	1	15144	975	0.0643819334389858	0.16941052531641
CAP_C	1	1	15144	975	0.0643819334389858	0.16941052531641
CAP_N	1	1	15144	975	0.0643819334389858	0.16941052531641
CBF_beta	1	1	15144	975	0.0643819334389858	0.16941052531641
CG-1	1	1	15144	975	0.0643819334389858	0.16941052531641
Cg6151-P	1	1	15144	975	0.0643819334389858	0.16941052531641
Clathrin_H_link	1	1	15144	975	0.0643819334389858	0.16941052531641
Clathrin_lg_ch	1	1	15144	975	0.0643819334389858	0.16941052531641
Clathrin_propel	1	1	15144	975	0.0643819334389858	0.16941052531641
Clathrin-link	1	1	15144	975	0.0643819334389858	0.16941052531641
Cofilin_ADF	6	2	15144	975	0.0522147069338243	0.16941052531641
CTP_transf_3	1	1	15144	975	0.0643819334389858	0.16941052531641
DBB	1	1	15144	975	0.0643819334389858	0.16941052531641
Dopey_N	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF1431	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF1619	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF1681	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF1866	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF1907	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF2045	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF2615	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF3105	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF3350	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF3421	6	2	15144	975	0.0522147069338243	0.16941052531641
DUF3437	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF4339	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF4371	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF4803	1	1	15144	975	0.0643819334389858	0.16941052531641
DUF4976	1	1	15144	975	0.0643819334389858	0.16941052531641
Dynamin_N	5	2	15144	975	0.0363404623296801	0.16941052531641
EF-hand_4	4	2	15144	975	0.0227688012221191	0.16941052531641
EF-hand_6	6	2	15144	975	0.0522147069338243	0.16941052531641
ER_lumen_recept	4	2	15144	975	0.0227688012221191	0.16941052531641
ERO1	1	1	15144	975	0.0643819334389858	0.16941052531641
FA	5	2	15144	975	0.0363404623296801	0.16941052531641
Fascin	1	1	15144	975	0.0643819334389858	0.16941052531641
Fer4_21	1	1	15144	975	0.0643819334389858	0.16941052531641
FERM_f0	1	1	15144	975	0.0643819334389858	0.16941052531641
FERM_N	11	3	15144	975	0.0297282838220701	0.16941052531641
Ferritin	1	1	15144	975	0.0643819334389858	0.16941052531641
FGE-sulfatase	1	1	15144	975	0.0643819334389858	0.16941052531641
FMO-like	4	2	15144	975	0.0227688012221191	0.16941052531641
FYVE	14	3	15144	975	0.0568269197054673	0.16941052531641
GATA	6	2	15144	975	0.0522147069338243	0.16941052531641
Glyco_hydro_2	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_hydro_2_C	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_hydro_2_N	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_hydro_30	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_hydro_30C	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_hydro_56	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_hydro_85	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_tranf_2_4	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_trans_2_3	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_transf_17	1	1	15144	975	0.0643819334389858	0.16941052531641
Glyco_transf_21	1	1	15144	975	0.0643819334389858	0.16941052531641
GRAM	5	2	15144	975	0.0363404623296801	0.16941052531641
HECT	14	3	15144	975	0.0568269197054673	0.16941052531641
Hrs_helical	1	1	15144	975	0.0643819334389858	0.16941052531641
HS1_rep	1	1	15144	975	0.0643819334389858	0.16941052531641
hSac2	1	1	15144	975	0.0643819334389858	0.16941052531641
Integrin_B_tail	1	1	15144	975	0.0643819334389858	0.16941052531641
IQ_SEC7_PH	1	1	15144	975	0.0643819334389858	0.16941052531641
Ist1	1	1	15144	975	0.0643819334389858	0.16941052531641
Jun	1	1	15144	975	0.0643819334389858	0.16941052531641
JUPITER	1	1	15144	975	0.0643819334389858	0.16941052531641
Laminin_I	1	1	15144	975	0.0643819334389858	0.16941052531641
Laminin_II	1	1	15144	975	0.0643819334389858	0.16941052531641
MARVEL	4	2	15144	975	0.0227688012221191	0.16941052531641
Mem_trans	1	1	15144	975	0.0643819334389858	0.16941052531641
Metallophos_2	1	1	15144	975	0.0643819334389858	0.16941052531641
Metallophos_C	1	1	15144	975	0.0643819334389858	0.16941052531641
MGAT2	1	1	15144	975	0.0643819334389858	0.16941052531641
MGC-24	1	1	15144	975	0.0643819334389858	0.16941052531641
MIP-T3	1	1	15144	975	0.0643819334389858	0.16941052531641
MITF_TFEB_C_3_N	1	1	15144	975	0.0643819334389858	0.16941052531641
muHD	1	1	15144	975	0.0643819334389858	0.16941052531641
Myelin_PLP	1	1	15144	975	0.0643819334389858	0.16941052531641
Na_H_Exchanger	5	2	15144	975	0.0363404623296801	0.16941052531641
NACHT	1	1	15144	975	0.0643819334389858	0.16941052531641
NAD_Gly3P_dh_C	1	1	15144	975	0.0643819334389858	0.16941052531641
NAD_Gly3P_dh_N	1	1	15144	975	0.0643819334389858	0.16941052531641
NCU-G1	1	1	15144	975	0.0643819334389858	0.16941052531641
NHR2	1	1	15144	975	0.0643819334389858	0.16941052531641
Nramp	1	1	15144	975	0.0643819334389858	0.16941052531641
NTP_transf_7	1	1	15144	975	0.0643819334389858	0.16941052531641
OLF	1	1	15144	975	0.0643819334389858	0.16941052531641
P21-Arc	1	1	15144	975	0.0643819334389858	0.16941052531641
P34-Arc	1	1	15144	975	0.0643819334389858	0.16941052531641
p450	114	13	15144	975	0.0315364317063207	0.16941052531641
PA	6	2	15144	975	0.0522147069338243	0.16941052531641
PaaSYMP	1	1	15144	975	0.0643819334389858	0.16941052531641
Pacs-1	1	1	15144	975	0.0643819334389858	0.16941052531641
PDEase_I_N	1	1	15144	975	0.0643819334389858	0.16941052531641
PEN-2	1	1	15144	975	0.0643819334389858	0.16941052531641
Peptidase_M28	11	3	15144	975	0.0297282838220701	0.16941052531641
PI31_Prot_N	1	1	15144	975	0.0643819334389858	0.16941052531641
Preseq_ALAS	1	1	15144	975	0.0643819334389858	0.16941052531641
PRKCSH	1	1	15144	975	0.0643819334389858	0.16941052531641
PTN_MK_C	1	1	15144	975	0.0643819334389858	0.16941052531641
PUA_2	1	1	15144	975	0.0643819334389858	0.16941052531641
PUF	1	1	15144	975	0.0643819334389858	0.16941052531641
Pur_ac_phosph_N	1	1	15144	975	0.0643819334389858	0.16941052531641
RA	13	3	15144	975	0.0468255835436462	0.16941052531641
Ras	57	8	15144	975	0.0286879524452899	0.16941052531641
RhoGAP	21	4	15144	975	0.0424809522454992	0.16941052531641
RHS_repeat	1	1	15144	975	0.0643819334389858	0.16941052531641
Rogdi_lz	1	1	15144	975	0.0643819334389858	0.16941052531641
Sacchrp_dh_C	1	1	15144	975	0.0643819334389858	0.16941052531641
SAM_PNT	6	2	15144	975	0.0522147069338243	0.16941052531641
Sec15	1	1	15144	975	0.0643819334389858	0.16941052531641
Sec5	1	1	15144	975	0.0643819334389858	0.16941052531641
Sec7	5	2	15144	975	0.0363404623296801	0.16941052531641
Serinc	1	1	15144	975	0.0643819334389858	0.16941052531641
SH3_1	26	5	15144	975	0.0232226946484259	0.16941052531641
SH3BGR	1	1	15144	975	0.0643819334389858	0.16941052531641
Siah-Interact_N	1	1	15144	975	0.0643819334389858	0.16941052531641
SLC12	5	2	15144	975	0.0363404623296801	0.16941052531641
SNAP-25	1	1	15144	975	0.0643819334389858	0.16941052531641
SNARE	6	2	15144	975	0.0522147069338243	0.16941052531641
SPT_ssu-like	1	1	15144	975	0.0643819334389858	0.16941052531641
Sushi	9	3	15144	975	0.0166666522044312	0.16941052531641
Syja_N	4	2	15144	975	0.0227688012221191	0.16941052531641
Synaptobrevin	6	2	15144	975	0.0522147069338243	0.16941052531641
Talin_middle	1	1	15144	975	0.0643819334389858	0.16941052531641
Thiol-ester_cl	5	2	15144	975	0.0363404623296801	0.16941052531641
Thymosin	1	1	15144	975	0.0643819334389858	0.16941052531641
TIG	5	2	15144	975	0.0363404623296801	0.16941052531641
TMEM132	1	1	15144	975	0.0643819334389858	0.16941052531641
TMEM132D_C	1	1	15144	975	0.0643819334389858	0.16941052531641
Tmemb_55A	1	1	15144	975	0.0643819334389858	0.16941052531641
Tmemb_9	1	1	15144	975	0.0643819334389858	0.16941052531641
TNF	1	1	15144	975	0.0643819334389858	0.16941052531641
Trehalase	1	1	15144	975	0.0643819334389858	0.16941052531641
TSP_1	14	3	15144	975	0.0568269197054673	0.16941052531641
UPF0220	1	1	15144	975	0.0643819334389858	0.16941052531641
Vac14_Fab1_bd	1	1	15144	975	0.0643819334389858	0.16941052531641
Vac14_Fig4_bd	1	1	15144	975	0.0643819334389858	0.16941052531641
VBS	1	1	15144	975	0.0643819334389858	0.16941052531641
VHS	4	2	15144	975	0.0227688012221191	0.16941052531641
Vps39_1	1	1	15144	975	0.0643819334389858	0.16941052531641
Vps39_2	1	1	15144	975	0.0643819334389858	0.16941052531641
Vta1	1	1	15144	975	0.0643819334389858	0.16941052531641
Aldo_ket_red	15	3	15144	975	0.067745540785589	0.176633350632746
Ricin_B_lectin	15	3	15144	975	0.067745540785589	0.176633350632746
AA_permease	7	2	15144	975	0.0700394136177482	0.178537969534528
bZIP_1	7	2	15144	975	0.0700394136177482	0.178537969534528
CAP_GLY	7	2	15144	975	0.0700394136177482	0.178537969534528
Sulfatase	7	2	15144	975	0.0700394136177482	0.178537969534528
zf-LITAF-like	7	2	15144	975	0.0700394136177482	0.178537969534528
EF-hand_7	47	6	15144	975	0.0794563470740112	0.201642551907824
Clat_adaptor_s	8	2	15144	975	0.0894981793165623	0.224137984165601
FCH	8	2	15144	975	0.0894981793165623	0.224137984165601
PDEase_I	8	2	15144	975	0.0894981793165623	0.224137984165601
EGF	27	4	15144	975	0.0922333048313207	0.228979204602974
Glycos_transf_2	17	3	15144	975	0.0921419966060797	0.228979204602974
ACAS_N	2	1	15144	975	0.124622811395599	0.235627898367176
Adaptin_N	9	2	15144	975	0.110307187062885	0.235627898367176
AlaDh_PNT_N	2	1	15144	975	0.124622811395599	0.235627898367176
Aldose_epim	2	1	15144	975	0.124622811395599	0.235627898367176
AMP_N	2	1	15144	975	0.124622811395599	0.235627898367176
Ank_5	9	2	15144	975	0.110307187062885	0.235627898367176
ArfGap	9	2	15144	975	0.110307187062885	0.235627898367176
BetaGal_dom4_5	2	1	15144	975	0.124622811395599	0.235627898367176
CEBP_ZZ	2	1	15144	975	0.124622811395599	0.235627898367176
Choline_kinase	2	1	15144	975	0.124622811395599	0.235627898367176
CUT	2	1	15144	975	0.124622811395599	0.235627898367176
Destabilase	2	1	15144	975	0.124622811395599	0.235627898367176
DHO_dh	2	1	15144	975	0.124622811395599	0.235627898367176
DSL	2	1	15144	975	0.124622811395599	0.235627898367176
DUF1053	2	1	15144	975	0.124622811395599	0.235627898367176
DUF1394	2	1	15144	975	0.124622811395599	0.235627898367176
DUF2236	2	1	15144	975	0.124622811395599	0.235627898367176
DUF2367	2	1	15144	975	0.124622811395599	0.235627898367176
DUF4704	2	1	15144	975	0.124622811395599	0.235627898367176
DUF4800	2	1	15144	975	0.124622811395599	0.235627898367176
Dynamin_M	2	1	15144	975	0.124622811395599	0.235627898367176
EHD_N	2	1	15144	975	0.124622811395599	0.235627898367176
Ephrin_rec_like	2	1	15144	975	0.124622811395599	0.235627898367176
EST1	2	1	15144	975	0.124622811395599	0.235627898367176
EST1_DNA_bind	2	1	15144	975	0.124622811395599	0.235627898367176
Fer4_20	2	1	15144	975	0.124622811395599	0.235627898367176
GAS2	2	1	15144	975	0.124622811395599	0.235627898367176
GED	2	1	15144	975	0.124622811395599	0.235627898367176
Glyco_tran_10_N	2	1	15144	975	0.124622811395599	0.235627898367176
Glyco_transf_10	2	1	15144	975	0.124622811395599	0.235627898367176
Got1	2	1	15144	975	0.124622811395599	0.235627898367176
Integrin_b_cyt	2	1	15144	975	0.124622811395599	0.235627898367176
Integrin_beta	2	1	15144	975	0.124622811395599	0.235627898367176
Keratin_assoc	2	1	15144	975	0.124622811395599	0.235627898367176
KIF1B	2	1	15144	975	0.124622811395599	0.235627898367176
Lectin_leg-like	2	1	15144	975	0.124622811395599	0.235627898367176
LUC7	2	1	15144	975	0.124622811395599	0.235627898367176
MAM	2	1	15144	975	0.124622811395599	0.235627898367176
Melibiase_2	2	1	15144	975	0.124622811395599	0.235627898367176
Melibiase_2_C	2	1	15144	975	0.124622811395599	0.235627898367176
Methuselah_N	2	1	15144	975	0.124622811395599	0.235627898367176
MFS_1	63	7	15144	975	0.109146487761668	0.235627898367176
MFS_2	2	1	15144	975	0.124622811395599	0.235627898367176
MIG-14_Wnt-bd	2	1	15144	975	0.124622811395599	0.235627898367176
Mod_r	2	1	15144	975	0.124622811395599	0.235627898367176
O-FucT	2	1	15144	975	0.124622811395599	0.235627898367176
OSR1_C	2	1	15144	975	0.124622811395599	0.235627898367176
Pentaxin	2	1	15144	975	0.124622811395599	0.235627898367176
PET	2	1	15144	975	0.124622811395599	0.235627898367176
PH_BEACH	2	1	15144	975	0.124622811395599	0.235627898367176
PRKCSH-like	2	1	15144	975	0.124622811395599	0.235627898367176
PSI_integrin	2	1	15144	975	0.124622811395599	0.235627898367176
PTPLA	2	1	15144	975	0.124622811395599	0.235627898367176
PX	18	3	15144	975	0.105512335787162	0.235627898367176
RBD-FIP	2	1	15144	975	0.124622811395599	0.235627898367176
Ribosomal_L37e	2	1	15144	975	0.124622811395599	0.235627898367176
RRM_7	2	1	15144	975	0.124622811395599	0.235627898367176
SAM_2	9	2	15144	975	0.110307187062885	0.235627898367176
SecA_DEAD	2	1	15144	975	0.124622811395599	0.235627898367176
Serpin	18	3	15144	975	0.105512335787162	0.235627898367176
SNARE_assoc	2	1	15144	975	0.124622811395599	0.235627898367176
SNF	19	3	15144	975	0.119587388898704	0.235627898367176
Somatomedin_B	2	1	15144	975	0.124622811395599	0.235627898367176
Sulfotransfer_1	18	3	15144	975	0.105512335787162	0.235627898367176
Syntaxin	2	1	15144	975	0.124622811395599	0.235627898367176
Syntaxin_2	2	1	15144	975	0.124622811395599	0.235627898367176
Tox-GHH	2	1	15144	975	0.124622811395599	0.235627898367176
Tweety	2	1	15144	975	0.124622811395599	0.235627898367176
UIM	2	1	15144	975	0.124622811395599	0.235627898367176
vATP-synt_AC39	2	1	15144	975	0.124622811395599	0.235627898367176
VMA21	2	1	15144	975	0.124622811395599	0.235627898367176
Vps26	2	1	15144	975	0.124622811395599	0.235627898367176
Aminotran_1_2	10	2	15144	975	0.132212328368889	0.247518818028313
hEGF	10	2	15144	975	0.132212328368889	0.247518818028313
Pyr_redox_2	10	2	15144	975	0.132212328368889	0.247518818028313
AMP-binding_C	21	3	15144	975	0.149611796400834	0.279177567793713
A2M_N	11	2	15144	975	0.154986560490404	0.285475245290389
ABC2_membrane_3	11	2	15144	975	0.154986560490404	0.285475245290389
FERM_C	11	2	15144	975	0.154986560490404	0.285475245290389
Peptidase_C1	11	2	15144	975	0.154986560490404	0.285475245290389
4HBT_2	3	1	15144	975	0.18098873127998	0.292760808954302
A_deaminase_N	3	1	15144	975	0.18098873127998	0.292760808954302
A2M_recep	12	2	15144	975	0.178427480303046	0.292760808954302
Activin_recp	3	1	15144	975	0.18098873127998	0.292760808954302
Acyl_transf_1	3	1	15144	975	0.18098873127998	0.292760808954302
B9-C2	3	1	15144	975	0.18098873127998	0.292760808954302
Band_3_cyto	3	1	15144	975	0.18098873127998	0.292760808954302
bZIP_Maf	3	1	15144	975	0.18098873127998	0.292760808954302
Choline_transpo	3	1	15144	975	0.18098873127998	0.292760808954302
CRAL_TRIO	45	5	15144	975	0.161387673221111	0.292760808954302
dDENN	3	1	15144	975	0.18098873127998	0.292760808954302
DUF4779	3	1	15144	975	0.18098873127998	0.292760808954302
EGF_CA	22	3	15144	975	0.16543999021829	0.292760808954302
FG-GAP	3	1	15144	975	0.18098873127998	0.292760808954302
GDI	3	1	15144	975	0.18098873127998	0.292760808954302
Glyco_transf_43	3	1	15144	975	0.18098873127998	0.292760808954302
Glyco_transf_49	3	1	15144	975	0.18098873127998	0.292760808954302
Guanylate_cyc	22	3	15144	975	0.16543999021829	0.292760808954302
HCO3_cotransp	3	1	15144	975	0.18098873127998	0.292760808954302
HYR	3	1	15144	975	0.18098873127998	0.292760808954302
IPK	3	1	15144	975	0.18098873127998	0.292760808954302
Kinesin_assoc	3	1	15144	975	0.18098873127998	0.292760808954302
Lamp	3	1	15144	975	0.18098873127998	0.292760808954302
Longin	3	1	15144	975	0.18098873127998	0.292760808954302
LysM	3	1	15144	975	0.18098873127998	0.292760808954302
MAPEG	3	1	15144	975	0.18098873127998	0.292760808954302
PDZ	59	6	15144	975	0.17781338454755	0.292760808954302
PH_9	3	1	15144	975	0.18098873127998	0.292760808954302
PLAC	3	1	15144	975	0.18098873127998	0.292760808954302
PTEN_C2	3	1	15144	975	0.18098873127998	0.292760808954302
RBD	3	1	15144	975	0.18098873127998	0.292760808954302
Scramblase	3	1	15144	975	0.18098873127998	0.292760808954302
SHR-BD	3	1	15144	975	0.18098873127998	0.292760808954302
SPARC_Ca_bdg	3	1	15144	975	0.18098873127998	0.292760808954302
SPRY	12	2	15144	975	0.178427480303046	0.292760808954302
TIR_2	3	1	15144	975	0.18098873127998	0.292760808954302
UNC-93	3	1	15144	975	0.18098873127998	0.292760808954302
VHP	3	1	15144	975	0.18098873127998	0.292760808954302
Voltage_CLC	3	1	15144	975	0.18098873127998	0.292760808954302
VPS13	3	1	15144	975	0.18098873127998	0.292760808954302
XK-related	3	1	15144	975	0.18098873127998	0.292760808954302
Yippee-Mis18	3	1	15144	975	0.18098873127998	0.292760808954302
zf-A20	3	1	15144	975	0.18098873127998	0.292760808954302
zf-RING_2	23	3	15144	975	0.181731872030796	0.293132482851933
A2M_comp	13	2	15144	975	0.202355097895665	0.323654792432562
A2M_N_2	13	2	15144	975	0.202355097895665	0.323654792432562
Arf	13	2	15144	975	0.202355097895665	0.323654792432562
CH	25	3	15144	975	0.215471779937413	0.341762184289619
JHBP	25	3	15144	975	0.215471779937413	0.341762184289619
RhoGEF	25	3	15144	975	0.215471779937413	0.341762184289619
A2M	14	2	15144	975	0.226609794260697	0.343966732599349
Actin	14	2	15144	975	0.226609794260697	0.343966732599349
ADAM_CR	4	1	15144	975	0.233728707965933	0.343966732599349
ADAM_spacer1	4	1	15144	975	0.233728707965933	0.343966732599349
AMP-binding	26	3	15144	975	0.232806239468	0.343966732599349
C2	38	4	15144	975	0.22683585778179	0.343966732599349
Ca_chan_IQ	4	1	15144	975	0.233728707965933	0.343966732599349
Clathrin	4	1	15144	975	0.233728707965933	0.343966732599349
CUE	4	1	15144	975	0.233728707965933	0.343966732599349
Filamin	4	1	15144	975	0.233728707965933	0.343966732599349
Flavodoxin_1	4	1	15144	975	0.233728707965933	0.343966732599349
Fringe	4	1	15144	975	0.233728707965933	0.343966732599349
HRM	4	1	15144	975	0.233728707965933	0.343966732599349
Integrin_alpha2	4	1	15144	975	0.233728707965933	0.343966732599349
LRRCT	4	1	15144	975	0.233728707965933	0.343966732599349
MIB_HERC2	4	1	15144	975	0.233728707965933	0.343966732599349
Nucleoside_tran	4	1	15144	975	0.233728707965933	0.343966732599349
Oxysterol_BP	4	1	15144	975	0.233728707965933	0.343966732599349
PhoLip_ATPase_N	4	1	15144	975	0.233728707965933	0.343966732599349
PIN_4	4	1	15144	975	0.233728707965933	0.343966732599349
RasGAP	4	1	15144	975	0.233728707965933	0.343966732599349
Solute_trans_a	4	1	15144	975	0.233728707965933	0.343966732599349
Transferrin	4	1	15144	975	0.233728707965933	0.343966732599349
VPS13_C	4	1	15144	975	0.233728707965933	0.343966732599349
VPS9	4	1	15144	975	0.233728707965933	0.343966732599349
WAP	4	1	15144	975	0.233728707965933	0.343966732599349
WH1	4	1	15144	975	0.233728707965933	0.343966732599349
zf-AN1	4	1	15144	975	0.233728707965933	0.343966732599349
LRR_8	147	12	15144	975	0.237813031295818	0.349077740025481
zf-C3HC4_3	27	3	15144	975	0.250377856297585	0.366578861399798
1-cysPrx_C	5	1	15144	975	0.283075769374996	0.377654823161502
A_deaminase	5	1	15144	975	0.283075769374996	0.377654823161502
Adap_comp_sub	5	1	15144	975	0.283075769374996	0.377654823161502
AhpC-TSA	5	1	15144	975	0.283075769374996	0.377654823161502
Alpha-mann_mid	5	1	15144	975	0.283075769374996	0.377654823161502
Amidohydro_1	5	1	15144	975	0.283075769374996	0.377654823161502
ATP-synt_C	5	1	15144	975	0.283075769374996	0.377654823161502
CBS	5	1	15144	975	0.283075769374996	0.377654823161502
Chorein_N	5	1	15144	975	0.283075769374996	0.377654823161502
CTD_bind	5	1	15144	975	0.283075769374996	0.377654823161502
DAGK_acc	5	1	15144	975	0.283075769374996	0.377654823161502
DUF1943	5	1	15144	975	0.283075769374996	0.377654823161502
EB	5	1	15144	975	0.283075769374996	0.377654823161502
EGF_2	5	1	15144	975	0.283075769374996	0.377654823161502
Glyco_hydro_38	5	1	15144	975	0.283075769374996	0.377654823161502
Glyco_hydro_38C	5	1	15144	975	0.283075769374996	0.377654823161502
HSP90	5	1	15144	975	0.283075769374996	0.377654823161502
Hydrolase_4	5	1	15144	975	0.283075769374996	0.377654823161502
Ig_3	95	8	15144	975	0.267504383849433	0.377654823161502
Inhibitor_I29	5	1	15144	975	0.283075769374996	0.377654823161502
Inositol_P	5	1	15144	975	0.283075769374996	0.377654823161502
IRS	5	1	15144	975	0.283075769374996	0.377654823161502
Kunitz_BPTI	5	1	15144	975	0.283075769374996	0.377654823161502
Lipocalin	5	1	15144	975	0.283075769374996	0.377654823161502
Metallophos	28	3	15144	975	0.268134988113345	0.377654823161502
PBD	5	1	15144	975	0.283075769374996	0.377654823161502
Peptidase_M13	5	1	15144	975	0.283075769374996	0.377654823161502
Peptidase_M17	5	1	15144	975	0.283075769374996	0.377654823161502
PhoLip_ATPase_C	5	1	15144	975	0.283075769374996	0.377654823161502
Sec1	5	1	15144	975	0.283075769374996	0.377654823161502
uDENN	5	1	15144	975	0.283075769374996	0.377654823161502
