gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	svalue_shrink	log2FC_shrink	comparison	samples_i	samples_j	gene_name	is_signif_pos	is_signif_neg	is_signif_any
Anogam_AGAP002195	19.8120675995626	-0.548210379275179	1.79327355160831	-0.30570371083849	0.759830247654458	0.84359625585942	0.171700864095335	-0.101339875736774	Fem.Oecy-Bulk	Oecy	Bulk	CYP325F2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002196	1.09489203373078	-3.26879828516667	3.94075128219249	-0.829486067780464	0.406829417231036	NA	0.159473171072048	-0.140901034981728	Fem.Oecy-Bulk	Oecy	Bulk	CYP325G1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002197	13.1066541436041	-2.10749564856081	1.68446088348376	-1.25113955997728	0.210883564592222	0.352707474700509	0.0933071603501136	-0.456938150969624	Fem.Oecy-Bulk	Oecy	Bulk	CYP325F1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002202	1.23175353794712	-3.43858931118761	3.93700245419825	-0.873402887397454	0.382443517756832	NA	0.157985028846692	-0.14261470302497	Fem.Oecy-Bulk	Oecy	Bulk	CYP325E1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002204	1.72155443540279	-3.92208897043824	3.92841375456099	-0.998389990332509	0.318090285493942	NA	0.155082959690594	-0.146696099848592	Fem.Oecy-Bulk	Oecy	Bulk	CYP325D1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002205	68.3276474669039	-1.45013276283838	0.91763507624189	-1.58029351796064	0.114039663629708	0.226090648761707	0.0400689133953524	-0.805602466224296	Fem.Oecy-Bulk	Oecy	Bulk	CYP325C2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002206	0	NA	NA	NA	NA	NA	NA	NA	Fem.Oecy-Bulk	Oecy	Bulk	CYP325D2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002210	2.05292256324521	-4.17508775048138	3.92496112281585	-1.06372716056002	0.287452316692434	NA	0.153641941676725	-0.148431279882677	Fem.Oecy-Bulk	Oecy	Bulk	CYP325B1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002211	0	NA	NA	NA	NA	NA	NA	NA	Fem.Oecy-Bulk	Oecy	Bulk	CYP325A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002416	208.75000661252	0.350080765317026	0.392655663931016	0.891571922870646	0.372622425028912	0.525306234898846	0.0546157189310638	0.294142808884639	Fem.Oecy-Bulk	Oecy	Bulk	CYP4K2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002417	460.29482006144	-2.70476282046717	0.539432959465332	-5.01408520374439	5.32863716592401e-07	9.70153300386735e-06	3.13229574741292e-07	-2.51421944970233	Fem.Oecy-Bulk	Oecy	Bulk	CYP4AR1 cytochrome P450	FALSE	TRUE	TRUE
Anogam_AGAP002418	1145.52891886251	-0.391209571328184	0.374371276670775	-1.04497752820983	0.296033355625511	0.447355277110354	0.0421248538355923	-0.333958622363313	Fem.Oecy-Bulk	Oecy	Bulk	CYP4D15 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002419	1029.29496740275	0.526131912311268	0.428175685410934	1.22877578115236	0.219155884318464	0.363024608765828	0.033277335187742	0.433836188584765	Fem.Oecy-Bulk	Oecy	Bulk	CYP4D22 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002429	24.1072999688692	-0.58263987625142	0.858692226990313	-0.678520030737384	0.497442027804049	0.638623190525851	0.0962906744786168	-0.299645871046379	Fem.Oecy-Bulk	Oecy	Bulk	CYP314A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002555	1.54458950262122	-3.74947448840217	3.93117183082212	-0.953780361113863	0.340194832350526	NA	0.156190212832903	-0.145225470956243	Fem.Oecy-Bulk	Oecy	Bulk	CYP325K1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002862	1988.9043433555	2.65015497280886	0.252991555804442	10.475270466566	1.12216369729044e-25	1.91366315844597e-22	8.99381930357612e-26	2.60943365008683	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AA1 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP002864	1.46018498711361	4.29399803369638	3.94420634507049	1.08868493634038	0.276292846834917	NA	0.152656864248126	0.14930535682324	Fem.Oecy-Bulk	Oecy	Bulk	CYP6P15P cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002865	3.70482015937591	-2.99233469693254	3.5159368206095	-0.851077493597797	0.394726306734912	NA	0.157904970842744	-0.141065206793124	Fem.Oecy-Bulk	Oecy	Bulk	CYP6P3 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002866	3.36787000521883	0.279038147144802	2.89521554497509	0.0963790580736201	0.923219523922423	NA	0.19618753263902	0.0240879624212165	Fem.Oecy-Bulk	Oecy	Bulk	CYP6P5 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002867	37.7464058012533	2.33766718031237	0.560221513515993	4.17275510474597	3.00938353418983e-05	0.000305252175077502	1.77769871512829e-05	2.11735112992378	Fem.Oecy-Bulk	Oecy	Bulk	CYP6P4 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP002868	360.386256208286	1.38794517204452	0.336816172790907	4.12077947606792	3.775927186429e-05	0.000366906808846548	8.34360745367516e-06	1.29661465946363	Fem.Oecy-Bulk	Oecy	Bulk	CYP6P1 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP002869	185.078370044294	-3.42504726022841	0.552044919978569	-6.20429087611453	5.49440804941955e-10	2.34406222576151e-08	4.37939696074683e-10	-3.25717553888617	Fem.Oecy-Bulk	Oecy	Bulk	CYP6P2 cytochrome P450	FALSE	TRUE	TRUE
Anogam_AGAP002870	2.20754716423852	-0.227525219767152	3.16192864903618	-0.0719577337194205	0.942635544218208	NA	0.198708729178973	-0.0151990045948989	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AD1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP002894	1.82487887386782	4.61722584600393	3.78924878580306	1.21850691443196	0.223031398816261	NA	0.146743313121087	0.16481919927033	Fem.Oecy-Bulk	Oecy	Bulk	CYP6Z4 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP003065	9.09229278810192	1.0012687293239	1.50593382684628	0.664882288633329	0.506125784847673	0.646123397449955	0.119821653505986	0.256436493166376	Fem.Oecy-Bulk	Oecy	Bulk	CYP11179 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP003066	574.978958189858	1.41512420969638	0.4933495708942	2.86840060918965	0.0041255279623283	0.0177251382087225	0.00126107880803321	1.21885004422644	Fem.Oecy-Bulk	Oecy	Bulk	CYP304B1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP003067	138.55809223281	-0.164240944211096	0.44226090842373	-0.371366632417209	0.710364474898933	0.806530105100519	0.119261093647371	-0.129090185586336	Fem.Oecy-Bulk	Oecy	Bulk	CYP304C1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP003343	57.1693694812903	-0.377947315879802	0.917103243934396	-0.412109888804229	0.680258880891266	0.785566501803936	0.12777818314135	-0.177828822782345	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AG1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP003522	106.242280534944	-0.285258653514116	0.69478389348149	-0.410571770863476	0.681386566590651	0.786014357311786	0.120859982388865	-0.173399332595701	Fem.Oecy-Bulk	Oecy	Bulk	CYP329A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP003608	4.47998780970653	-4.2631269125581	3.31997910145839	-1.28408245421949	0.199113106547246	NA	0.138477069173552	-0.197759745930449	Fem.Oecy-Bulk	Oecy	Bulk	CYP4AA1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP004665	1537.72447090965	3.20281657405607	0.786605484282907	4.07169367370462	4.6672532535135e-05	0.000438524658309919	4.61510837348256e-05	2.84018482549695	Fem.Oecy-Bulk	Oecy	Bulk	CYP306A1 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP005656	804.597535205485	-0.023175682015375	0.819784567695074	-0.0282704541274012	0.977446445368174	0.98796409258112	0.199295240104786	-0.00922930613513897	Fem.Oecy-Bulk	Oecy	Bulk	CYP305A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP005657	5.56069882560213	1.2868982212549	1.35160470812807	0.952126175290717	0.341032995598528	NA	0.0938205899066385	0.399061897181463	Fem.Oecy-Bulk	Oecy	Bulk	CYP305A3 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP005658	31.4930296441057	0.885168911215122	0.758751716307421	1.16661207110401	0.243367066314995	0.390976891589737	0.0517219883976083	0.539047301260346	Fem.Oecy-Bulk	Oecy	Bulk	CYP15B1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP005660	4.62464254468705	0.496834440734344	1.34123044832668	0.370431823520107	0.71106076585797	NA	0.143238464817361	0.148243885848493	Fem.Oecy-Bulk	Oecy	Bulk	CYP305A4 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP005774	34.0382919052182	2.08730141767439	0.854861788179192	2.44168290890651	0.0146189806885659	0.0480495177411859	0.0111439896675126	1.49544134440284	Fem.Oecy-Bulk	Oecy	Bulk	CYP49A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP005992	138.902076436255	-2.64115494352303	0.689239921605481	-3.83198195683566	0.00012711506393026	0.00102574237707762	0.000101496267597532	-2.3164566427028	Fem.Oecy-Bulk	Oecy	Bulk	CYP302A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP006047	184.598596802782	-3.32513784688472	0.871292402767063	-3.81632829154105	0.00013545225959501	0.00108361807676008	0.000170277741184676	-2.86400829467371	Fem.Oecy-Bulk	Oecy	Bulk	CYP4J9 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP006048	484.325857640565	-1.28452986317091	0.571943465749474	-2.24590355532371	0.0247101861156012	0.0722384640956661	0.00716339054422398	-1.0182113518911	Fem.Oecy-Bulk	Oecy	Bulk	CYP4J5 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP006049	19.6587472511602	-2.27451266115	1.64953142685003	-1.37888410255599	0.167930490440704	0.299976392840307	0.0870611899904173	-0.514861688547758	Fem.Oecy-Bulk	Oecy	Bulk	CYP4J10 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP006082	124.872243515135	-1.87719789000404	0.640573804452859	-2.93049431143603	0.00338423189832948	0.0151013784490655	0.00176694170976912	-1.5468173445349	Fem.Oecy-Bulk	Oecy	Bulk	CYP301A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP007480	454.747869119022	0.504448445341971	0.395036660953031	1.27696615328051	0.201614196981256	0.341372904767866	0.0296770898472213	0.427024320933817	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AH1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008018	386.985980414724	1.33701156891315	0.354599712501587	3.77048125471101	0.000162933041285674	0.00126297793820835	3.62975189740988e-05	1.23539716554793	Fem.Oecy-Bulk	Oecy	Bulk	CYP12F4 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008019	25.046236149725	1.49665807800902	1.16179904816617	1.28822456893161	0.197667801875545	0.336416658148799	0.0654671973433277	0.607704265964906	Fem.Oecy-Bulk	Oecy	Bulk	CYP12F3 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008020	75.6821533542811	2.67236086806152	0.596844229695398	4.4774846351876	7.552766153022e-06	9.51722946769964e-05	4.74680941725356e-06	2.43904505807448	Fem.Oecy-Bulk	Oecy	Bulk	CYP12F2 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP008022	171.822169922146	2.21200456917801	0.439899107561404	5.02843613718686	4.94496145497616e-07	9.10015208764678e-06	2.08307702510478e-07	2.07568528472582	Fem.Oecy-Bulk	Oecy	Bulk	CYP12F1 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP008203	0	NA	NA	NA	NA	NA	NA	NA	Fem.Oecy-Bulk	Oecy	Bulk	CYP6S2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008204	95.8523930134955	-0.128191817432377	0.583665839629151	-0.219632208583301	0.826157605006151	0.890565172189521	0.148446201180725	-0.0868347749948367	Fem.Oecy-Bulk	Oecy	Bulk	CYP6S1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008205	19.2230627702127	0.187768126259539	1.05993450599637	0.17715068732764	0.859390028750573	0.913483078967107	0.177194794786849	0.0773943039217626	Fem.Oecy-Bulk	Oecy	Bulk	CYP6R1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008206	571.646085842042	1.6655289955065	0.376341656577688	4.42557704255277	9.61848202078248e-06	0.000117162271472198	2.99934423707502e-06	1.5476941764007	Fem.Oecy-Bulk	Oecy	Bulk	CYP6N2 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP008207	716.749953265252	-0.000340130874610191	0.616134529049717	-0.000552039950000505	0.99955953586932	0.999852690489284	0.202224674016606	0.00135353105745167	Fem.Oecy-Bulk	Oecy	Bulk	CYP6Y2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008208	1186.7715279796	-1.89424037586773	0.449382773102663	-4.21520469685424	2.49551736682975e-05	0.000261085211629877	9.93267487374452e-06	-1.73642926708867	Fem.Oecy-Bulk	Oecy	Bulk	CYP6Y1 cytochrome P450	FALSE	TRUE	TRUE
Anogam_AGAP008209	898.831744961336	-0.102804585374432	0.372663710941949	-0.275864223845626	0.782652353261677	0.859836952667881	0.133518769066163	-0.0855139419387088	Fem.Oecy-Bulk	Oecy	Bulk	CYP6M1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008210	3.60573911219613	-0.0243893876243295	1.73159427776682	-0.0140849319829028	0.988762221800462	NA	0.201639410769336	-0.0037368415972846	Fem.Oecy-Bulk	Oecy	Bulk	CYP6N1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008212	15.7695115389481	-2.23804848680181	0.965460017277377	-2.31811617959402	0.0204430078170305	0.0624583027721279	0.0172012436706014	-1.48040914278054	Fem.Oecy-Bulk	Oecy	Bulk	CYP6M2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008213	105.674061670827	1.71889629863014	1.28314109590563	1.33960037919053	0.18037530048292	0.315865150529049	0.0699774899149658	0.611272224249447	Fem.Oecy-Bulk	Oecy	Bulk	CYP6M3 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008214	185.563577924767	-4.08513206372073	1.00754897877578	-4.05452454399225	5.02363759554949e-05	0.000468140800343009	7.52940661952174e-05	-3.56362607677176	Fem.Oecy-Bulk	Oecy	Bulk	CYP6M4 cytochrome P450	FALSE	TRUE	TRUE
Anogam_AGAP008217	28.0506626949762	-1.93882837819572	0.920898114257132	-2.10536686760373	0.0352593855633032	0.0947410801165228	0.0223215769565686	-1.23434010223122	Fem.Oecy-Bulk	Oecy	Bulk	CYP6Z3 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008218	110.607725710089	-3.7992704938946	0.999838203621894	-3.79988530157361	0.000144763074153112	0.00114291340643105	0.000215875557807798	-3.24956966003281	Fem.Oecy-Bulk	Oecy	Bulk	CYP6Z2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008219	1808.77719818839	-3.95718699781484	0.590433325825259	-6.70217419093647	2.05341045174206e-11	1.39142355908773e-09	2.11239490924888e-11	-3.79257305707694	Fem.Oecy-Bulk	Oecy	Bulk	CYP6Z1 cytochrome P450	FALSE	TRUE	TRUE
Anogam_AGAP008356	1.48363091684135	-3.71927808153441	3.93168526946898	-0.945975536347226	0.344161064022247	NA	0.156136359776419	-0.145227666990508	Fem.Oecy-Bulk	Oecy	Bulk	CYP4H16 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008358	0.807872088858519	1.55200870258691	3.97095127461898	0.390840530455973	0.695915114103932	NA	0.184639192425775	0.0715010930952603	Fem.Oecy-Bulk	Oecy	Bulk	CYP4H17 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008552	13.2130508455279	3.38622420656003	1.56632528631488	2.1618907874027	0.0306265952770786	0.0848095596414258	0.0716184806355291	1.17146140609201	Fem.Oecy-Bulk	Oecy	Bulk	CYP4H27 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP008553	0.825572971634344	3.47193313791914	3.97270787579335	0.873946246859592	0.382147527625516	NA	0.159075838916851	0.141221536747333	Fem.Oecy-Bulk	Oecy	Bulk		FALSE	FALSE	FALSE
Anogam_AGAP008682	0.637453814103544	3.09504940148558	3.99218370656589	0.775277299087012	0.438175820405721	NA	0.162127854864734	0.136305956247589	Fem.Oecy-Bulk	Oecy	Bulk	CYP307B1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP009240	316.590070979504	0.517699608729247	0.495962420780658	1.04382829633417	0.296564837446908	0.447955626920101	0.0469578118852133	0.400680849350918	Fem.Oecy-Bulk	Oecy	Bulk	CYP4C35 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP009241	3.91459695514987	0.760816936812475	2.34996624501524	0.323756538387018	0.746122362706904	NA	0.178161935311268	0.0920488702811409	Fem.Oecy-Bulk	Oecy	Bulk	CYP4C36 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP009246	1582.0317746702	-3.67913691800831	0.543403076829729	-6.77054855756942	1.28295015064927e-11	9.24446897284745e-10	1.29943325828736e-11	-3.52507283208804	Fem.Oecy-Bulk	Oecy	Bulk	CYP4C27 cytochrome P450	FALSE	TRUE	TRUE
Anogam_AGAP009363	100.389306425893	1.32346302564598	0.624330149600241	2.11981277292694	0.0340218377027161	0.0921437650820003	0.0107404892485307	1.01267474333404	Fem.Oecy-Bulk	Oecy	Bulk	CYP9M1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP009374	9.5812119755518	3.00342259422993	1.30104935932865	2.30846168340586	0.0209734716170356	0.0637772352528351	0.0358756650217261	1.66296696263688	Fem.Oecy-Bulk	Oecy	Bulk	CYP9M1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP009375	16.8559134649601	1.95377310871505	1.09201757523538	1.78914071808224	0.0735921560197498	0.163658974221708	0.0420402093203281	0.98278934222135	Fem.Oecy-Bulk	Oecy	Bulk	CYP9M2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP009696	0.609502448951487	3.03619519693155	3.99569430591705	0.759866737661934	0.447334245780053	NA	0.163091988968105	0.135540429879499	Fem.Oecy-Bulk	Oecy	Bulk	CYP325C3 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP010077	7.20452471234223	-4.96394376598133	1.7313625210621	-2.8670735941172	0.00414286661951009	0.0177437468609574	0.0123350774555798	-3.3960967064835	Fem.Oecy-Bulk	Oecy	Bulk	CYP303A1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP010414	20.1487656972197	-0.646227122334698	0.785503967863341	-0.822691098674534	0.410683678516949	0.562306356026419	0.0784212220992619	-0.366927825651138	Fem.Oecy-Bulk	Oecy	Bulk	CYP4C28 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP010961	978.704903312317	-1.14657746244797	0.381245164659259	-3.00745443807197	0.00263445612461916	0.0123480325547885	0.000532244774168028	-1.03183587042908	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AK1 Cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP010966	43.6536776889792	2.47759279431807	0.71235784597362	3.47801713467731	0.000505137633646554	0.00324251459690812	0.000398670903573906	2.11583179052495	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AJ1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP011028	110.984446176327	3.43328068733871	1.11384333312772	3.08237306381132	0.00205357293224275	0.0100729425899846	0.00366710415947729	2.65844490820659	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AF1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP011029	144.30945713915	3.91708001990139	0.97399385925957	4.0216680861614	5.77874489396372e-05	0.00052558326893366	8.3383305405948e-05	3.42393777461947	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AF2 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP012291	1169.67299860953	1.61796547001326	0.251992824592914	6.42068071829836	1.3566630638781e-10	7.0463839947212e-09	3.75464404484801e-11	1.56873802382386	Fem.Oecy-Bulk	Oecy	Bulk	CYP9J3 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP012292	1183.65961457154	0.390571226345801	0.547182828524232	0.713785605076795	0.475359762198072	0.620313874099053	0.0767499679488947	0.288283641320934	Fem.Oecy-Bulk	Oecy	Bulk	CYP9J4 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP012293	11.7920932860387	-0.138889781733368	1.07074280329429	-0.129713486101475	0.896793112351656	0.938431900754975	0.185623474675913	-0.0535690873210292	Fem.Oecy-Bulk	Oecy	Bulk	CYP9L3 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP012294	432.50045249534	0.882797173753464	0.328840011085931	2.68457956450675	0.00726210957941267	0.0277054083581471	0.00115248758780775	0.802916547054878	Fem.Oecy-Bulk	Oecy	Bulk	CYP9L2 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP012295	672.87772769712	1.19167491894142	0.454168301387396	2.62386193686589	0.00869390186737878	0.0318553497295451	0.0020300273086472	1.02817883559907	Fem.Oecy-Bulk	Oecy	Bulk	CYP9L1 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP012296	530.98920166586	-4.35917443292946	1.56869708131583	-2.77885034966278	0.00545516505873092	0.0221561357368101	0.039925513199908	-2.63544940987938	Fem.Oecy-Bulk	Oecy	Bulk	CYP9J5 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP012667	6.83281463055625	-0.610473512379267	1.09750138857711	-0.556239398631407	0.578047209000901	0.705087567342614	0.117331395014932	-0.238871432149514	Fem.Oecy-Bulk	Oecy	Bulk		FALSE	FALSE	FALSE
Anogam_AGAP012800	725.430014277606	2.10662708049588	0.469734798960857	4.48471581231823	7.30111772081328e-06	9.24567283655463e-05	2.8942750022503e-06	1.94837288545183	Fem.Oecy-Bulk	Oecy	Bulk		TRUE	FALSE	TRUE
Anogam_AGAP012850	5.41744990650602	-1.43621271577437	1.95627347450654	-0.734157434781273	0.462852792216134	NA	0.127580786257436	-0.233159278492532	Fem.Oecy-Bulk	Oecy	Bulk		FALSE	FALSE	FALSE
Anogam_AGAP012855	0	NA	NA	NA	NA	NA	NA	NA	Fem.Oecy-Bulk	Oecy	Bulk		FALSE	FALSE	FALSE
Anogam_AGAP012937	4.11374695714459	-0.155563966275866	2.35131639325258	-0.0661603715783542	0.947250146515315	NA	0.197876983979901	-0.0171977663978005	Fem.Oecy-Bulk	Oecy	Bulk		FALSE	FALSE	FALSE
Anogam_AGAP012957	249.972669444757	-2.04728440554197	0.395059802133	-5.18221391923022	2.19267524530733e-07	4.39910845293816e-06	8.50641481373559e-08	-1.93063451791411	Fem.Oecy-Bulk	Oecy	Bulk	CYP4D17 cytochrome P450	FALSE	TRUE	TRUE
Anogam_AGAP013128	953.507202702275	2.83733277346993	0.361771791188715	7.8428800768213	4.4032847112254e-15	9.19477738066495e-13	2.6191557708576e-15	2.75927727045798	Fem.Oecy-Bulk	Oecy	Bulk	CYP6AA2 cytochrome P450	TRUE	FALSE	TRUE
Anogam_AGAP013224	14.6285200940868	-2.58088923406626	1.60022118282191	-1.61283281447068	0.106780834856589	0.215430557562342	0.0773750419495503	-0.650927674670135	Fem.Oecy-Bulk	Oecy	Bulk	CYP4H26 cytochrome P450	FALSE	FALSE	FALSE
Anogam_AGAP013241	6.21554041016616	-0.54390779760647	1.77265556979491	-0.306832193954858	0.758971102228075	NA	0.171194146617109	-0.103219116792047	Fem.Oecy-Bulk	Oecy	Bulk	CYP4D16 cytochrome P450	FALSE	FALSE	FALSE
