annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
Aph-1	1	1	15144	1602	0.105784469096672	0.237829251364883
ArgoMid	1	1	15144	1602	0.105784469096672	0.237829251364883
Armet	1	1	15144	1602	0.105784469096672	0.237829251364883
ARPC4	1	1	15144	1602	0.105784469096672	0.237829251364883
ARS2	1	1	15144	1602	0.105784469096672	0.237829251364883
ATG13	1	1	15144	1602	0.105784469096672	0.237829251364883
ATG27	1	1	15144	1602	0.105784469096672	0.237829251364883
ATP_Ca_trans_C	1	1	15144	1602	0.105784469096672	0.237829251364883
B2-adapt-app_C	1	1	15144	1602	0.105784469096672	0.237829251364883
BAG	1	1	15144	1602	0.105784469096672	0.237829251364883
BAR_3_WASP_bdg	1	1	15144	1602	0.105784469096672	0.237829251364883
BCIP	1	1	15144	1602	0.105784469096672	0.237829251364883
BCNT	1	1	15144	1602	0.105784469096672	0.237829251364883
BET	1	1	15144	1602	0.105784469096672	0.237829251364883
BLM10_mid	1	1	15144	1602	0.105784469096672	0.237829251364883
BRCT_2	4	2	15144	1602	0.0580247870346078	0.237829251364883
BRD4_CDT	1	1	15144	1602	0.105784469096672	0.237829251364883
BRICHOS	1	1	15144	1602	0.105784469096672	0.237829251364883
BrkDBD	1	1	15144	1602	0.105784469096672	0.237829251364883
BRO1	3	2	15144	1602	0.031188753782486	0.237829251364883
bZIP_1	7	3	15144	1602	0.0298226277549479	0.237829251364883
C_tripleX	3	2	15144	1602	0.031188753782486	0.237829251364883
Calx-beta	1	1	15144	1602	0.105784469096672	0.237829251364883
CAP_C	1	1	15144	1602	0.105784469096672	0.237829251364883
CAP_GLY	7	3	15144	1602	0.0298226277549479	0.237829251364883
CAP_N	1	1	15144	1602	0.105784469096672	0.237829251364883
Carn_acyltransf	5	2	15144	1602	0.0900247773678292	0.237829251364883
Cas1_AcylT	1	1	15144	1602	0.105784469096672	0.237829251364883
Cation_ATPase	8	3	15144	1602	0.0440251255452552	0.237829251364883
CBFB_NFYA	1	1	15144	1602	0.105784469096672	0.237829251364883
CBS	5	2	15144	1602	0.0900247773678292	0.237829251364883
CC2-LZ	1	1	15144	1602	0.105784469096672	0.237829251364883
CCDC32	1	1	15144	1602	0.105784469096672	0.237829251364883
CDK2AP	1	1	15144	1602	0.105784469096672	0.237829251364883
CG-1	1	1	15144	1602	0.105784469096672	0.237829251364883
Cg6151-P	1	1	15144	1602	0.105784469096672	0.237829251364883
Clathrin	4	2	15144	1602	0.0580247870346078	0.237829251364883
Clathrin_H_link	1	1	15144	1602	0.105784469096672	0.237829251364883
Clathrin_lg_ch	1	1	15144	1602	0.105784469096672	0.237829251364883
Clathrin_propel	1	1	15144	1602	0.105784469096672	0.237829251364883
Clathrin-link	1	1	15144	1602	0.105784469096672	0.237829251364883
Cpn10	1	1	15144	1602	0.105784469096672	0.237829251364883
CPSase_L_D3	1	1	15144	1602	0.105784469096672	0.237829251364883
CPSase_sm_chain	1	1	15144	1602	0.105784469096672	0.237829251364883
CRIC_ras_sig	1	1	15144	1602	0.105784469096672	0.237829251364883
CS	6	3	15144	1602	0.018479782797269	0.237829251364883
DAD	1	1	15144	1602	0.105784469096672	0.237829251364883
DAZAP2	1	1	15144	1602	0.105784469096672	0.237829251364883
DcpS	1	1	15144	1602	0.105784469096672	0.237829251364883
DIM1	1	1	15144	1602	0.105784469096672	0.237829251364883
DKCLD	1	1	15144	1602	0.105784469096672	0.237829251364883
DNA_ligase_IV	1	1	15144	1602	0.105784469096672	0.237829251364883
DnaJ	33	8	15144	1602	0.0191844032624464	0.237829251364883
DnaJ_C	9	3	15144	1602	0.0609612788739541	0.237829251364883
DnaJ_CXXCXGXG	3	2	15144	1602	0.031188753782486	0.237829251364883
DND1_DSRM	1	1	15144	1602	0.105784469096672	0.237829251364883
Dopey_N	1	1	15144	1602	0.105784469096672	0.237829251364883
Drf_FH3	4	2	15144	1602	0.0580247870346078	0.237829251364883
dsDNA_bind	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF1011	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF1241	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF1681	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF1908	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF2045	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF2451	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF2615	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3105	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3350	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3361	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3437	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3441	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3454	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3456	3	2	15144	1602	0.031188753782486	0.237829251364883
DUF3534	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3546	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF3694	3	2	15144	1602	0.031188753782486	0.237829251364883
DUF4061	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF4208	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF4339	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF4371	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF4803	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF563	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF719	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF778	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF846	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF866	1	1	15144	1602	0.105784469096672	0.237829251364883
DUF902	1	1	15144	1602	0.105784469096672	0.237829251364883
Dynactin	1	1	15144	1602	0.105784469096672	0.237829251364883
E1-E2_ATPase	11	3	15144	1602	0.102206984062833	0.237829251364883
E3_binding	1	1	15144	1602	0.105784469096672	0.237829251364883
Ebp2	1	1	15144	1602	0.105784469096672	0.237829251364883
EGF_2	5	2	15144	1602	0.0900247773678292	0.237829251364883
EphA2_TM	1	1	15144	1602	0.105784469096672	0.237829251364883
Ephrin_lbd	1	1	15144	1602	0.105784469096672	0.237829251364883
ERO1	1	1	15144	1602	0.105784469096672	0.237829251364883
Ets	8	3	15144	1602	0.0440251255452552	0.237829251364883
F_actin_cap_B	1	1	15144	1602	0.105784469096672	0.237829251364883
Fascin	1	1	15144	1602	0.105784469096672	0.237829251364883
FbpA	1	1	15144	1602	0.105784469096672	0.237829251364883
Fer4_21	1	1	15144	1602	0.105784469096672	0.237829251364883
FERM_f0	1	1	15144	1602	0.105784469096672	0.237829251364883
Ferritin	1	1	15144	1602	0.105784469096672	0.237829251364883
Fes1	1	1	15144	1602	0.105784469096672	0.237829251364883
FG-GAP	3	2	15144	1602	0.031188753782486	0.237829251364883
Fic	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_hydro_30	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_hydro_30C	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_hydro_56	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_hydro_85	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_tranf_2_4	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_trans_2_3	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_transf_17	1	1	15144	1602	0.105784469096672	0.237829251364883
Glyco_transf_21	1	1	15144	1602	0.105784469096672	0.237829251364883
GRAM	5	2	15144	1602	0.0900247773678292	0.237829251364883
GRASP55_65	1	1	15144	1602	0.105784469096672	0.237829251364883
GSAP-16	1	1	15144	1602	0.105784469096672	0.237829251364883
GST_N_3	29	6	15144	1602	0.0791719495585813	0.237829251364883
Guanylate_kin	9	3	15144	1602	0.0609612788739541	0.237829251364883
HAT_KAT11	1	1	15144	1602	0.105784469096672	0.237829251364883
HECT_2	1	1	15144	1602	0.105784469096672	0.237829251364883
hEGF	10	3	15144	1602	0.0804358170127565	0.237829251364883
Hemocyanin_C	19	5	15144	1602	0.0433336450348107	0.237829251364883
Hemocyanin_M	16	5	15144	1602	0.0212310083878735	0.237829251364883
Hemocyanin_N	18	5	15144	1602	0.0348751144026488	0.237829251364883
Hemopexin	3	2	15144	1602	0.031188753782486	0.237829251364883
HPD	1	1	15144	1602	0.105784469096672	0.237829251364883
Hrs_helical	1	1	15144	1602	0.105784469096672	0.237829251364883
HS1_rep	1	1	15144	1602	0.105784469096672	0.237829251364883
hSac2	1	1	15144	1602	0.105784469096672	0.237829251364883
HSF_DNA-bind	1	1	15144	1602	0.105784469096672	0.237829251364883
HSP20	8	3	15144	1602	0.0440251255452552	0.237829251364883
HSP70	11	3	15144	1602	0.102206984062833	0.237829251364883
Inositol_P	5	2	15144	1602	0.0900247773678292	0.237829251364883
INT_SG_DDX_CT_C	1	1	15144	1602	0.105784469096672	0.237829251364883
Integrin_alpha2	4	2	15144	1602	0.0580247870346078	0.237829251364883
Integrin_B_tail	1	1	15144	1602	0.105784469096672	0.237829251364883
IQ_SEC7_PH	1	1	15144	1602	0.105784469096672	0.237829251364883
Ist1	1	1	15144	1602	0.105784469096672	0.237829251364883
Jun	1	1	15144	1602	0.105784469096672	0.237829251364883
KAP	1	1	15144	1602	0.105784469096672	0.237829251364883
Katanin_con80	1	1	15144	1602	0.105784469096672	0.237829251364883
KIX	1	1	15144	1602	0.105784469096672	0.237829251364883
KLRAQ	1	1	15144	1602	0.105784469096672	0.237829251364883
L27	5	2	15144	1602	0.0900247773678292	0.237829251364883
Laminin_I	1	1	15144	1602	0.105784469096672	0.237829251364883
Laminin_II	1	1	15144	1602	0.105784469096672	0.237829251364883
LAMTOR	1	1	15144	1602	0.105784469096672	0.237829251364883
LMF1	1	1	15144	1602	0.105784469096672	0.237829251364883
Lon_C	1	1	15144	1602	0.105784469096672	0.237829251364883
Mad3_BUB1_I	1	1	15144	1602	0.105784469096672	0.237829251364883
MaoC_dehydrat_N	1	1	15144	1602	0.105784469096672	0.237829251364883
MARVEL	4	2	15144	1602	0.0580247870346078	0.237829251364883
MCRS_N	1	1	15144	1602	0.105784469096672	0.237829251364883
MEA1	1	1	15144	1602	0.105784469096672	0.237829251364883
Med10	1	1	15144	1602	0.105784469096672	0.237829251364883
Med15	1	1	15144	1602	0.105784469096672	0.237829251364883
Mem_trans	1	1	15144	1602	0.105784469096672	0.237829251364883
MENTAL	1	1	15144	1602	0.105784469096672	0.237829251364883
Metallophos_2	1	1	15144	1602	0.105784469096672	0.237829251364883
Methyltransf_8	1	1	15144	1602	0.105784469096672	0.237829251364883
MGAT2	1	1	15144	1602	0.105784469096672	0.237829251364883
MGC-24	1	1	15144	1602	0.105784469096672	0.237829251364883
MOR2-PAG1_C	1	1	15144	1602	0.105784469096672	0.237829251364883
MOR2-PAG1_mid	1	1	15144	1602	0.105784469096672	0.237829251364883
MOR2-PAG1_N	1	1	15144	1602	0.105784469096672	0.237829251364883
MSL2-CXC	1	1	15144	1602	0.105784469096672	0.237829251364883
Mss4	1	1	15144	1602	0.105784469096672	0.237829251364883
muHD	1	1	15144	1602	0.105784469096672	0.237829251364883
Myelin_PLP	1	1	15144	1602	0.105784469096672	0.237829251364883
Na_Ca_ex_C	1	1	15144	1602	0.105784469096672	0.237829251364883
NACHT	1	1	15144	1602	0.105784469096672	0.237829251364883
NAD_Gly3P_dh_C	1	1	15144	1602	0.105784469096672	0.237829251364883
NAD_Gly3P_dh_N	1	1	15144	1602	0.105784469096672	0.237829251364883
Nckap1	1	1	15144	1602	0.105784469096672	0.237829251364883
NCU-G1	1	1	15144	1602	0.105784469096672	0.237829251364883
Neur_chan_LBD	28	6	15144	1602	0.0686613254504106	0.237829251364883
NHR2	1	1	15144	1602	0.105784469096672	0.237829251364883
Nitroreductase	1	1	15144	1602	0.105784469096672	0.237829251364883
NMT	1	1	15144	1602	0.105784469096672	0.237829251364883
NMT_C	1	1	15144	1602	0.105784469096672	0.237829251364883
NOD	1	1	15144	1602	0.105784469096672	0.237829251364883
NODP	1	1	15144	1602	0.105784469096672	0.237829251364883
Nop14	1	1	15144	1602	0.105784469096672	0.237829251364883
Nramp	1	1	15144	1602	0.105784469096672	0.237829251364883
Nuc_deoxyri_tr2	1	1	15144	1602	0.105784469096672	0.237829251364883
Nudc_N	1	1	15144	1602	0.105784469096672	0.237829251364883
NumbF	1	1	15144	1602	0.105784469096672	0.237829251364883
OCIA	1	1	15144	1602	0.105784469096672	0.237829251364883
OLF	1	1	15144	1602	0.105784469096672	0.237829251364883
Ost5	1	1	15144	1602	0.105784469096672	0.237829251364883
OSTMP1	1	1	15144	1602	0.105784469096672	0.237829251364883
OTCace	1	1	15144	1602	0.105784469096672	0.237829251364883
OTCace_N	1	1	15144	1602	0.105784469096672	0.237829251364883
P21-Arc	1	1	15144	1602	0.105784469096672	0.237829251364883
P34-Arc	1	1	15144	1602	0.105784469096672	0.237829251364883
PA28_alpha	1	1	15144	1602	0.105784469096672	0.237829251364883
PA28_beta	1	1	15144	1602	0.105784469096672	0.237829251364883
PAC2	1	1	15144	1602	0.105784469096672	0.237829251364883
PDZ	59	12	15144	1602	0.0190739178829064	0.237829251364883
Pep3_Vps18	1	1	15144	1602	0.105784469096672	0.237829251364883
Peptidase_C69	1	1	15144	1602	0.105784469096672	0.237829251364883
Peptidase_M10	3	2	15144	1602	0.031188753782486	0.237829251364883
Pescadillo_N	1	1	15144	1602	0.105784469096672	0.237829251364883
Pex14_N	1	1	15144	1602	0.105784469096672	0.237829251364883
PG_binding_1	3	2	15144	1602	0.031188753782486	0.237829251364883
PGAP1	1	1	15144	1602	0.105784469096672	0.237829251364883
PH_12	1	1	15144	1602	0.105784469096672	0.237829251364883
PH_TFIIH	1	1	15144	1602	0.105784469096672	0.237829251364883
PHM7_cyt	1	1	15144	1602	0.105784469096672	0.237829251364883
PhoLip_ATPase_C	5	2	15144	1602	0.0900247773678292	0.237829251364883
PhoLip_ATPase_N	4	2	15144	1602	0.0580247870346078	0.237829251364883
Phospho_p8	1	1	15144	1602	0.105784469096672	0.237829251364883
PIEZO	1	1	15144	1602	0.105784469096672	0.237829251364883
Piezo_RRas_bdg	1	1	15144	1602	0.105784469096672	0.237829251364883
Polyketide_cyc	1	1	15144	1602	0.105784469096672	0.237829251364883
Polysacc_synt_4	1	1	15144	1602	0.105784469096672	0.237829251364883
Popeye	1	1	15144	1602	0.105784469096672	0.237829251364883
PP-binding	6	3	15144	1602	0.018479782797269	0.237829251364883
PP1_inhibitor	1	1	15144	1602	0.105784469096672	0.237829251364883
PP1c_bdg	1	1	15144	1602	0.105784469096672	0.237829251364883
Preseq_ALAS	1	1	15144	1602	0.105784469096672	0.237829251364883
PRKCSH	1	1	15144	1602	0.105784469096672	0.237829251364883
Pro_CA	1	1	15144	1602	0.105784469096672	0.237829251364883
PRO8NT	1	1	15144	1602	0.105784469096672	0.237829251364883
PROCN	1	1	15144	1602	0.105784469096672	0.237829251364883
PROCT	1	1	15144	1602	0.105784469096672	0.237829251364883
Proteasome	15	4	15144	1602	0.0658813002196135	0.237829251364883
PRP8_domainIV	1	1	15144	1602	0.105784469096672	0.237829251364883
PTN_MK_C	1	1	15144	1602	0.105784469096672	0.237829251364883
PUF	1	1	15144	1602	0.105784469096672	0.237829251364883
PX	18	5	15144	1602	0.0348751144026488	0.237829251364883
Pyr_redox_2	10	3	15144	1602	0.0804358170127565	0.237829251364883
Rab3-GTPase_cat	1	1	15144	1602	0.105784469096672	0.237829251364883
Rab5-bind	1	1	15144	1602	0.105784469096672	0.237829251364883
Rabaptin	1	1	15144	1602	0.105784469096672	0.237829251364883
RasGAP	4	2	15144	1602	0.0580247870346078	0.237829251364883
RAWUL	4	2	15144	1602	0.0580247870346078	0.237829251364883
Rer1	1	1	15144	1602	0.105784469096672	0.237829251364883
Rho_GDI	1	1	15144	1602	0.105784469096672	0.237829251364883
RhoGAP	21	5	15144	1602	0.0636302329931628	0.237829251364883
RhoGAP-FF1	1	1	15144	1602	0.105784469096672	0.237829251364883
RHS_repeat	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribophorin_I	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribophorin_II	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L13e	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L18	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L23eN	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L30_N	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L35Ae	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L38e	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L5	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_L5_C	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_S24e	1	1	15144	1602	0.105784469096672	0.237829251364883
Ribosomal_S30	1	1	15144	1602	0.105784469096672	0.237829251364883
RNA_POL_M_15KD	1	1	15144	1602	0.105784469096672	0.237829251364883
RNA_pol_Rpa2_4	1	1	15144	1602	0.105784469096672	0.237829251364883
RNA_pol_Rpb1_6	1	1	15144	1602	0.105784469096672	0.237829251364883
RNA_pol_Rpb1_7	1	1	15144	1602	0.105784469096672	0.237829251364883
RNA_pol_Rpb6	1	1	15144	1602	0.105784469096672	0.237829251364883
RPAP2_Rtr1	1	1	15144	1602	0.105784469096672	0.237829251364883
RPEL	1	1	15144	1602	0.105784469096672	0.237829251364883
RRM_4	1	1	15144	1602	0.105784469096672	0.237829251364883
RSN1_7TM	1	1	15144	1602	0.105784469096672	0.237829251364883
RSN1_TM	1	1	15144	1602	0.105784469096672	0.237829251364883
RTT107_BRCT_5	1	1	15144	1602	0.105784469096672	0.237829251364883
Sacchrp_dh_C	1	1	15144	1602	0.105784469096672	0.237829251364883
Sacchrp_dh_NADP	3	2	15144	1602	0.031188753782486	0.237829251364883
Sad1_UNC	4	2	15144	1602	0.0580247870346078	0.237829251364883
SAM_2	9	3	15144	1602	0.0609612788739541	0.237829251364883
SCAMP	1	1	15144	1602	0.105784469096672	0.237829251364883
Scramblase	3	2	15144	1602	0.031188753782486	0.237829251364883
Sec1	5	2	15144	1602	0.0900247773678292	0.237829251364883
Sec15	1	1	15144	1602	0.105784469096672	0.237829251364883
Sec5	1	1	15144	1602	0.105784469096672	0.237829251364883
Sec6	1	1	15144	1602	0.105784469096672	0.237829251364883
Sec7	5	2	15144	1602	0.0900247773678292	0.237829251364883
Sec8_exocyst	1	1	15144	1602	0.105784469096672	0.237829251364883
SelK_SelG	1	1	15144	1602	0.105784469096672	0.237829251364883
Septin	4	2	15144	1602	0.0580247870346078	0.237829251364883
SH3_2	11	3	15144	1602	0.102206984062833	0.237829251364883
Siah-Interact_N	1	1	15144	1602	0.105784469096672	0.237829251364883
SIKE	1	1	15144	1602	0.105784469096672	0.237829251364883
SOCS_box	7	3	15144	1602	0.0298226277549479	0.237829251364883
SPC25	1	1	15144	1602	0.105784469096672	0.237829251364883
SPT_ssu-like	1	1	15144	1602	0.105784469096672	0.237829251364883
Spt4	1	1	15144	1602	0.105784469096672	0.237829251364883
SRA1	1	1	15144	1602	0.105784469096672	0.237829251364883
STAR_dimer	1	1	15144	1602	0.105784469096672	0.237829251364883
START	5	2	15144	1602	0.0900247773678292	0.237829251364883
STAS	10	3	15144	1602	0.0804358170127565	0.237829251364883
Striatin	1	1	15144	1602	0.105784469096672	0.237829251364883
Strumpellin	1	1	15144	1602	0.105784469096672	0.237829251364883
Sulfate_transp	11	3	15144	1602	0.102206984062833	0.237829251364883
SURF4	1	1	15144	1602	0.105784469096672	0.237829251364883
Syja_N	4	2	15144	1602	0.0580247870346078	0.237829251364883
TACC	1	1	15144	1602	0.105784469096672	0.237829251364883
Talin_middle	1	1	15144	1602	0.105784469096672	0.237829251364883
Telomere_Sde2	1	1	15144	1602	0.105784469096672	0.237829251364883
Tet_JBP	1	1	15144	1602	0.105784469096672	0.237829251364883
Thiol-ester_cl	5	2	15144	1602	0.0900247773678292	0.237829251364883
Thymosin	1	1	15144	1602	0.105784469096672	0.237829251364883
TIG	5	2	15144	1602	0.0900247773678292	0.237829251364883
TMEM132	1	1	15144	1602	0.105784469096672	0.237829251364883
TMEM132D_C	1	1	15144	1602	0.105784469096672	0.237829251364883
Tmemb_170	1	1	15144	1602	0.105784469096672	0.237829251364883
Tmemb_55A	1	1	15144	1602	0.105784469096672	0.237829251364883
Tmemb_9	1	1	15144	1602	0.105784469096672	0.237829251364883
TMF_DNA_bd	1	1	15144	1602	0.105784469096672	0.237829251364883
TMF_TATA_bd	1	1	15144	1602	0.105784469096672	0.237829251364883
TMIE	1	1	15144	1602	0.105784469096672	0.237829251364883
Topo_C_assoc	1	1	15144	1602	0.105784469096672	0.237829251364883
Topoisom_I	1	1	15144	1602	0.105784469096672	0.237829251364883
Topoisom_I_N	1	1	15144	1602	0.105784469096672	0.237829251364883
TPD52	1	1	15144	1602	0.105784469096672	0.237829251364883
TPR_11	10	3	15144	1602	0.0804358170127565	0.237829251364883
Trehalase	1	1	15144	1602	0.105784469096672	0.237829251364883
Trm112p	1	1	15144	1602	0.105784469096672	0.237829251364883
TruB_C_2	1	1	15144	1602	0.105784469096672	0.237829251364883
TTKRSYEDQ	1	1	15144	1602	0.105784469096672	0.237829251364883
U5_2-snRNA_bdg	1	1	15144	1602	0.105784469096672	0.237829251364883
U6-snRNA_bdg	1	1	15144	1602	0.105784469096672	0.237829251364883
uDENN	5	2	15144	1602	0.0900247773678292	0.237829251364883
UDPG_MGDP_dh	1	1	15144	1602	0.105784469096672	0.237829251364883
UDPG_MGDP_dh_C	1	1	15144	1602	0.105784469096672	0.237829251364883
UDPG_MGDP_dh_N	1	1	15144	1602	0.105784469096672	0.237829251364883
UMP1	1	1	15144	1602	0.105784469096672	0.237829251364883
UNC45-central	1	1	15144	1602	0.105784469096672	0.237829251364883
UPF0047	1	1	15144	1602	0.105784469096672	0.237829251364883
UPF0220	1	1	15144	1602	0.105784469096672	0.237829251364883
UPF0489	1	1	15144	1602	0.105784469096672	0.237829251364883
V-SNARE	1	1	15144	1602	0.105784469096672	0.237829251364883
V-SNARE_C	5	2	15144	1602	0.0900247773678292	0.237829251364883
Vac_ImportDeg	1	1	15144	1602	0.105784469096672	0.237829251364883
Vac14_Fab1_bd	1	1	15144	1602	0.105784469096672	0.237829251364883
Vac14_Fig4_bd	1	1	15144	1602	0.105784469096672	0.237829251364883
VBS	1	1	15144	1602	0.105784469096672	0.237829251364883
VIR_N	1	1	15144	1602	0.105784469096672	0.237829251364883
VKOR	1	1	15144	1602	0.105784469096672	0.237829251364883
