annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
EF-hand_8	11	3	15116	949	0.0278356117193341	0.0278356117193341
SH3_2	11	3	15116	949	0.0278356117193341	0.0278356117193341
BTB	69	9	15116	949	0.0279750733947237	0.0279750733947237
CBS	5	2	15116	949	0.0346692467752348	0.0346692467752348
CTP_transf_like	5	2	15116	949	0.0346692467752348	0.0346692467752348
DNA_pol_A_exo1	5	2	15116	949	0.0346692467752348	0.0346692467752348
EB	5	2	15116	949	0.0346692467752348	0.0346692467752348
Sec7	5	2	15116	949	0.0346692467752348	0.0346692467752348
TLD	5	2	15116	949	0.0346692467752348	0.0346692467752348
ZU5	5	2	15116	949	0.0346692467752348	0.0346692467752348
Sugar_tr	50	7	15116	949	0.0354992933345639	0.0354992933345639
Pkinase	157	16	15116	949	0.0378701472046509	0.0378701472046509
MFS_1	63	8	15116	949	0.0425553734143241	0.0425553734143241
LIM	32	5	15116	949	0.047411654745267	0.047411654745267
CAP_GLY	6	2	15116	949	0.049867087786659	0.049867087786659
Claudin_2	6	2	15116	949	0.049867087786659	0.049867087786659
DDE_Tnp_4	6	2	15116	949	0.049867087786659	0.049867087786659
FAD_binding_1	6	2	15116	949	0.049867087786659	0.049867087786659
GPHH	6	2	15116	949	0.049867087786659	0.049867087786659
His_Phos_1	6	2	15116	949	0.049867087786659	0.049867087786659
IRK	6	2	15116	949	0.049867087786659	0.049867087786659
Laminin_B	6	2	15116	949	0.049867087786659	0.049867087786659
MyTH4	6	2	15116	949	0.049867087786659	0.049867087786659
Synaptobrevin	6	2	15116	949	0.049867087786659	0.049867087786659
Thyroglobulin_1	6	2	15116	949	0.049867087786659	0.049867087786659
2-oxogl_dehyd_N	1	1	15116	949	0.0627811590367822	0.0627811590367822
AAA_2	1	1	15116	949	0.0627811590367822	0.0627811590367822
ACC_central	1	1	15116	949	0.0627811590367822	0.0627811590367822
Acetyltransf_16	1	1	15116	949	0.0627811590367822	0.0627811590367822
AIP3	1	1	15116	949	0.0627811590367822	0.0627811590367822
APS_kinase	1	1	15116	949	0.0627811590367822	0.0627811590367822
Aquarius_N	1	1	15116	949	0.0627811590367822	0.0627811590367822
Asp	1	1	15116	949	0.0627811590367822	0.0627811590367822
Asp_Arg_Hydrox	1	1	15116	949	0.0627811590367822	0.0627811590367822
ATG13	1	1	15116	949	0.0627811590367822	0.0627811590367822
ATG16	1	1	15116	949	0.0627811590367822	0.0627811590367822
ATP-sulfurylase	1	1	15116	949	0.0627811590367822	0.0627811590367822
B5	1	1	15116	949	0.0627811590367822	0.0627811590367822
BET	1	1	15116	949	0.0627811590367822	0.0627811590367822
BRD4_CDT	1	1	15116	949	0.0627811590367822	0.0627811590367822
Cbl_N	1	1	15116	949	0.0627811590367822	0.0627811590367822
Cbl_N2	1	1	15116	949	0.0627811590367822	0.0627811590367822
Cbl_N3	1	1	15116	949	0.0627811590367822	0.0627811590367822
CLIP1_ZNF	1	1	15116	949	0.0627811590367822	0.0627811590367822
ClpB_D2-small	1	1	15116	949	0.0627811590367822	0.0627811590367822
COMP	1	1	15116	949	0.0627811590367822	0.0627811590367822
Coq4	1	1	15116	949	0.0627811590367822	0.0627811590367822
COX14	1	1	15116	949	0.0627811590367822	0.0627811590367822
CPT_N	1	1	15116	949	0.0627811590367822	0.0627811590367822
DAGAT	1	1	15116	949	0.0627811590367822	0.0627811590367822
DBB	1	1	15116	949	0.0627811590367822	0.0627811590367822
DMAP_binding	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF1136	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF1154	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF2181	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF3498	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF3513	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF3591	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF4071	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF4757	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF4803	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF4808	1	1	15116	949	0.0627811590367822	0.0627811590367822
DUF758	1	1	15116	949	0.0627811590367822	0.0627811590367822
Dynein_IC2	1	1	15116	949	0.0627811590367822	0.0627811590367822
EF-hand_3	1	1	15116	949	0.0627811590367822	0.0627811590367822
F_actin_cap_B	1	1	15116	949	0.0627811590367822	0.0627811590367822
F-actin_cap_A	1	1	15116	949	0.0627811590367822	0.0627811590367822
FAM177	1	1	15116	949	0.0627811590367822	0.0627811590367822
FAM76	1	1	15116	949	0.0627811590367822	0.0627811590367822
FOXP-CC	1	1	15116	949	0.0627811590367822	0.0627811590367822
FUN14	1	1	15116	949	0.0627811590367822	0.0627811590367822
Fuseless	1	1	15116	949	0.0627811590367822	0.0627811590367822
FYVE_2	1	1	15116	949	0.0627811590367822	0.0627811590367822
GCD14	1	1	15116	949	0.0627811590367822	0.0627811590367822
GDE_C	1	1	15116	949	0.0627811590367822	0.0627811590367822
Glyco_transf_41	1	1	15116	949	0.0627811590367822	0.0627811590367822
Glycolytic	1	1	15116	949	0.0627811590367822	0.0627811590367822
GMP_synt_C	1	1	15116	949	0.0627811590367822	0.0627811590367822
GSH_synth_ATP	1	1	15116	949	0.0627811590367822	0.0627811590367822
GSH_synthase	1	1	15116	949	0.0627811590367822	0.0627811590367822
GTP_cyclohydroI	1	1	15116	949	0.0627811590367822	0.0627811590367822
hDGE_amylase	1	1	15116	949	0.0627811590367822	0.0627811590367822
Headcase	1	1	15116	949	0.0627811590367822	0.0627811590367822
HECA	1	1	15116	949	0.0627811590367822	0.0627811590367822
hGDE_central	1	1	15116	949	0.0627811590367822	0.0627811590367822
hGDE_N	1	1	15116	949	0.0627811590367822	0.0627811590367822
HOIP-UBA	1	1	15116	949	0.0627811590367822	0.0627811590367822
HS1_rep	1	1	15116	949	0.0627811590367822	0.0627811590367822
HUN	1	1	15116	949	0.0627811590367822	0.0627811590367822
Ints3	1	1	15116	949	0.0627811590367822	0.0627811590367822
Ion_trans_N	1	1	15116	949	0.0627811590367822	0.0627811590367822
IRF-2BP1_2	1	1	15116	949	0.0627811590367822	0.0627811590367822
Jiraiya	1	1	15116	949	0.0627811590367822	0.0627811590367822
JUPITER	1	1	15116	949	0.0627811590367822	0.0627811590367822
KIND	1	1	15116	949	0.0627811590367822	0.0627811590367822
KRAP_IP3R_bind	1	1	15116	949	0.0627811590367822	0.0627811590367822
L27_1	1	1	15116	949	0.0627811590367822	0.0627811590367822
LSM14	1	1	15116	949	0.0627811590367822	0.0627811590367822
MAP7	1	1	15116	949	0.0627811590367822	0.0627811590367822
Methyltransf_5	1	1	15116	949	0.0627811590367822	0.0627811590367822
MgtE	1	1	15116	949	0.0627811590367822	0.0627811590367822
Milton	1	1	15116	949	0.0627811590367822	0.0627811590367822
Mur_ligase_M	1	1	15116	949	0.0627811590367822	0.0627811590367822
N_BRCA1_IG	1	1	15116	949	0.0627811590367822	0.0627811590367822
Na_trans_assoc	1	1	15116	949	0.0627811590367822	0.0627811590367822
Na_trans_cytopl	1	1	15116	949	0.0627811590367822	0.0627811590367822
Nop52	1	1	15116	949	0.0627811590367822	0.0627811590367822
NUDIX_2	1	1	15116	949	0.0627811590367822	0.0627811590367822
p25-alpha	1	1	15116	949	0.0627811590367822	0.0627811590367822
PA26	1	1	15116	949	0.0627811590367822	0.0627811590367822
Pacs-1	1	1	15116	949	0.0627811590367822	0.0627811590367822
PAH	1	1	15116	949	0.0627811590367822	0.0627811590367822
PEPCK_C	1	1	15116	949	0.0627811590367822	0.0627811590367822
PEPCK_N	1	1	15116	949	0.0627811590367822	0.0627811590367822
Peptidase_S51	1	1	15116	949	0.0627811590367822	0.0627811590367822
Pex19	1	1	15116	949	0.0627811590367822	0.0627811590367822
PHAT	1	1	15116	949	0.0627811590367822	0.0627811590367822
PHO4	1	1	15116	949	0.0627811590367822	0.0627811590367822
PIG-L	1	1	15116	949	0.0627811590367822	0.0627811590367822
PKI	1	1	15116	949	0.0627811590367822	0.0627811590367822
PMC2NT	1	1	15116	949	0.0627811590367822	0.0627811590367822
PRKG1_interact	1	1	15116	949	0.0627811590367822	0.0627811590367822
Pro_CA	1	1	15116	949	0.0627811590367822	0.0627811590367822
Prok-RING_4	1	1	15116	949	0.0627811590367822	0.0627811590367822
PS_Dcarbxylase	1	1	15116	949	0.0627811590367822	0.0627811590367822
PTB	1	1	15116	949	0.0627811590367822	0.0627811590367822
PUA_2	1	1	15116	949	0.0627811590367822	0.0627811590367822
PUF	1	1	15116	949	0.0627811590367822	0.0627811590367822
Put_Phosphatase	1	1	15116	949	0.0627811590367822	0.0627811590367822
PYC_OADA	1	1	15116	949	0.0627811590367822	0.0627811590367822
Pyrophosphatase	1	1	15116	949	0.0627811590367822	0.0627811590367822
RAMP4	1	1	15116	949	0.0627811590367822	0.0627811590367822
Reprolysin_2	1	1	15116	949	0.0627811590367822	0.0627811590367822
Reticulon	1	1	15116	949	0.0627811590367822	0.0627811590367822
Rgp1	1	1	15116	949	0.0627811590367822	0.0627811590367822
Ribosomal_L18	1	1	15116	949	0.0627811590367822	0.0627811590367822
Ribosomal_L21p	1	1	15116	949	0.0627811590367822	0.0627811590367822
RNA_GG_bind	1	1	15116	949	0.0627811590367822	0.0627811590367822
Rogdi_lz	1	1	15116	949	0.0627811590367822	0.0627811590367822
Secretogranin_V	1	1	15116	949	0.0627811590367822	0.0627811590367822
Seipin	1	1	15116	949	0.0627811590367822	0.0627811590367822
SelR	1	1	15116	949	0.0627811590367822	0.0627811590367822
Serine_rich	1	1	15116	949	0.0627811590367822	0.0627811590367822
SHMT	1	1	15116	949	0.0627811590367822	0.0627811590367822
Sin3_corepress	1	1	15116	949	0.0627811590367822	0.0627811590367822
Sin3a_C	1	1	15116	949	0.0627811590367822	0.0627811590367822
SMP_LBD	1	1	15116	949	0.0627811590367822	0.0627811590367822
SNase	1	1	15116	949	0.0627811590367822	0.0627811590367822
Synaphin	1	1	15116	949	0.0627811590367822	0.0627811590367822
TBP-binding	1	1	15116	949	0.0627811590367822	0.0627811590367822
TFIIA	1	1	15116	949	0.0627811590367822	0.0627811590367822
Tox-SGS	1	1	15116	949	0.0627811590367822	0.0627811590367822
TRIC	1	1	15116	949	0.0627811590367822	0.0627811590367822
Tsg	1	1	15116	949	0.0627811590367822	0.0627811590367822
TSP_3	1	1	15116	949	0.0627811590367822	0.0627811590367822
TSP_C	1	1	15116	949	0.0627811590367822	0.0627811590367822
UBN_AB	1	1	15116	949	0.0627811590367822	0.0627811590367822
UcrQ	1	1	15116	949	0.0627811590367822	0.0627811590367822
UNC80	1	1	15116	949	0.0627811590367822	0.0627811590367822
Vps55	1	1	15116	949	0.0627811590367822	0.0627811590367822
XendoU	1	1	15116	949	0.0627811590367822	0.0627811590367822
zf-CCHC_6	1	1	15116	949	0.0627811590367822	0.0627811590367822
zinc_ribbon_10	1	1	15116	949	0.0627811590367822	0.0627811590367822
Amidase_2	7	2	15116	949	0.0669614906121892	0.0669614906121892
SOCS_box	7	2	15116	949	0.0669614906121892	0.0669614906121892
Y_phosphatase	16	3	15116	949	0.0749067783712775	0.0749067783712775
Cation_ATPase	8	2	15116	949	0.0856549462755479	0.0856549462755479
HTH_psq	8	2	15116	949	0.0856549462755479	0.0856549462755479
ZZ	8	2	15116	949	0.0856549462755479	0.0856549462755479
Acyltransferase	17	3	15116	949	0.0868793531628565	0.0868793531628565
cNMP_binding	17	3	15116	949	0.0868793531628565	0.0868793531628565
DnaJ_C	9	2	15116	949	0.105679760046782	0.105679760046782
Myb_DNA-binding	9	2	15116	949	0.105679760046782	0.105679760046782
NAD_binding_1	9	2	15116	949	0.105679760046782	0.105679760046782
14-3-3	2	1	15116	949	0.12162473694443	0.12162473694443
5_nucleotid	2	1	15116	949	0.12162473694443	0.12162473694443
Aconitase	2	1	15116	949	0.12162473694443	0.12162473694443
Aconitase_C	2	1	15116	949	0.12162473694443	0.12162473694443
ACT	2	1	15116	949	0.12162473694443	0.12162473694443
AMP_N	2	1	15116	949	0.12162473694443	0.12162473694443
Anoct_dimer	2	1	15116	949	0.12162473694443	0.12162473694443
ANTH	2	1	15116	949	0.12162473694443	0.12162473694443
ASD2	2	1	15116	949	0.12162473694443	0.12162473694443
B12D	2	1	15116	949	0.12162473694443	0.12162473694443
B3_4	2	1	15116	949	0.12162473694443	0.12162473694443
B56	2	1	15116	949	0.12162473694443	0.12162473694443
BK_channel_a	2	1	15116	949	0.12162473694443	0.12162473694443
BTK	2	1	15116	949	0.12162473694443	0.12162473694443
Carboxyl_trans	2	1	15116	949	0.12162473694443	0.12162473694443
Cast	2	1	15116	949	0.12162473694443	0.12162473694443
CBM_21	2	1	15116	949	0.12162473694443	0.12162473694443
CEBP_ZZ	2	1	15116	949	0.12162473694443	0.12162473694443
Choline_kinase	2	1	15116	949	0.12162473694443	0.12162473694443
CIDE-N	2	1	15116	949	0.12162473694443	0.12162473694443
Corazonin	2	1	15116	949	0.12162473694443	0.12162473694443
CP2	2	1	15116	949	0.12162473694443	0.12162473694443
CUT	2	1	15116	949	0.12162473694443	0.12162473694443
dNK	2	1	15116	949	0.12162473694443	0.12162473694443
Drf_GBD	2	1	15116	949	0.12162473694443	0.12162473694443
DUF1279	2	1	15116	949	0.12162473694443	0.12162473694443
DUF1977	2	1	15116	949	0.12162473694443	0.12162473694443
DUF3808	2	1	15116	949	0.12162473694443	0.12162473694443
Dynamin_M	2	1	15116	949	0.12162473694443	0.12162473694443
DZF	2	1	15116	949	0.12162473694443	0.12162473694443
EHD_N	2	1	15116	949	0.12162473694443	0.12162473694443
ELFV_dehydrog	2	1	15116	949	0.12162473694443	0.12162473694443
ELFV_dehydrog_N	2	1	15116	949	0.12162473694443	0.12162473694443
ENTH	2	1	15116	949	0.12162473694443	0.12162473694443
FDF	2	1	15116	949	0.12162473694443	0.12162473694443
fn3_4	2	1	15116	949	0.12162473694443	0.12162473694443
GAS2	2	1	15116	949	0.12162473694443	0.12162473694443
GATase_6	2	1	15116	949	0.12162473694443	0.12162473694443
GED	2	1	15116	949	0.12162473694443	0.12162473694443
Glucosamine_iso	2	1	15116	949	0.12162473694443	0.12162473694443
Glyco_hydro_15	2	1	15116	949	0.12162473694443	0.12162473694443
Glypican	2	1	15116	949	0.12162473694443	0.12162473694443
HAP1_N	2	1	15116	949	0.12162473694443	0.12162473694443
HMGL-like	2	1	15116	949	0.12162473694443	0.12162473694443
HRDC	2	1	15116	949	0.12162473694443	0.12162473694443
HSA	2	1	15116	949	0.12162473694443	0.12162473694443
Hydrolase_3	2	1	15116	949	0.12162473694443	0.12162473694443
I_LWEQ	2	1	15116	949	0.12162473694443	0.12162473694443
IFRD	2	1	15116	949	0.12162473694443	0.12162473694443
IFRD_C	2	1	15116	949	0.12162473694443	0.12162473694443
IMD	2	1	15116	949	0.12162473694443	0.12162473694443
KASH	2	1	15116	949	0.12162473694443	0.12162473694443
KCNQ_channel	2	1	15116	949	0.12162473694443	0.12162473694443
Ku	2	1	15116	949	0.12162473694443	0.12162473694443
Ku_C	2	1	15116	949	0.12162473694443	0.12162473694443
Ku_N	2	1	15116	949	0.12162473694443	0.12162473694443
LLGL	2	1	15116	949	0.12162473694443	0.12162473694443
Lung_7-TM_R	2	1	15116	949	0.12162473694443	0.12162473694443
Macro	2	1	15116	949	0.12162473694443	0.12162473694443
Motile_Sperm	2	1	15116	949	0.12162473694443	0.12162473694443
Myofilin	2	1	15116	949	0.12162473694443	0.12162473694443
Myosin_N	2	1	15116	949	0.12162473694443	0.12162473694443
NAD_synthase	2	1	15116	949	0.12162473694443	0.12162473694443
NO_synthase	2	1	15116	949	0.12162473694443	0.12162473694443
NOT2_3_5	2	1	15116	949	0.12162473694443	0.12162473694443
NPC1_N	2	1	15116	949	0.12162473694443	0.12162473694443
OxoGdeHyase_C	2	1	15116	949	0.12162473694443	0.12162473694443
P53	2	1	15116	949	0.12162473694443	0.12162473694443
PAP2_C	2	1	15116	949	0.12162473694443	0.12162473694443
PRA1	2	1	15116	949	0.12162473694443	0.12162473694443
Prenyltransf	2	1	15116	949	0.12162473694443	0.12162473694443
Pro_dh	2	1	15116	949	0.12162473694443	0.12162473694443
Prominin	2	1	15116	949	0.12162473694443	0.12162473694443
RBD-FIP	2	1	15116	949	0.12162473694443	0.12162473694443
RRM_7	2	1	15116	949	0.12162473694443	0.12162473694443
S-AdoMet_synt_C	2	1	15116	949	0.12162473694443	0.12162473694443
S-AdoMet_synt_M	2	1	15116	949	0.12162473694443	0.12162473694443
S-AdoMet_synt_N	2	1	15116	949	0.12162473694443	0.12162473694443
S-methyl_trans	2	1	15116	949	0.12162473694443	0.12162473694443
SBF2	2	1	15116	949	0.12162473694443	0.12162473694443
SNARE_assoc	2	1	15116	949	0.12162473694443	0.12162473694443
Syntaxin	2	1	15116	949	0.12162473694443	0.12162473694443
TB2_DP1_HVA22	2	1	15116	949	0.12162473694443	0.12162473694443
THF_DHG_CYH	2	1	15116	949	0.12162473694443	0.12162473694443
THF_DHG_CYH_C	2	1	15116	949	0.12162473694443	0.12162473694443
Tox-GHH	2	1	15116	949	0.12162473694443	0.12162473694443
Tropomyosin	2	1	15116	949	0.12162473694443	0.12162473694443
Troponin	2	1	15116	949	0.12162473694443	0.12162473694443
UDPGP	2	1	15116	949	0.12162473694443	0.12162473694443
WHIM1	2	1	15116	949	0.12162473694443	0.12162473694443
YTH	2	1	15116	949	0.12162473694443	0.12162473694443
PID	10	2	15116	949	0.126795486754649	0.126795486754649
Pkinase_C	10	2	15116	949	0.126795486754649	0.126795486754649
KH_1	20	3	15116	949	0.127060914813699	0.127060914813699
7tm_7	55	6	15116	949	0.129249471117807	0.129249471117807
fn3	43	5	15116	949	0.130340410283978	0.130340410283978
E1-E2_ATPase	11	2	15116	949	0.14878657009583	0.14878657009583
Peptidase_C1	11	2	15116	949	0.14878657009583	0.14878657009583
DOMON	12	2	15116	949	0.171460170475763	0.171460170475763
Laminin_EGF	12	2	15116	949	0.171460170475763	0.171460170475763
SPRY	12	2	15116	949	0.171460170475763	0.171460170475763
2-oxoacid_dh	3	1	15116	949	0.176777451291375	0.176777451291375
BSD	3	1	15116	949	0.176777451291375	0.176777451291375
bZIP_Maf	3	1	15116	949	0.176777451291375	0.176777451291375
CarboxypepD_reg	3	1	15116	949	0.176777451291375	0.176777451291375
CBF	3	1	15116	949	0.176777451291375	0.176777451291375
Choline_transpo	3	1	15116	949	0.176777451291375	0.176777451291375
Cullin_binding	3	1	15116	949	0.176777451291375	0.176777451291375
DNA_pol_E_B	3	1	15116	949	0.176777451291375	0.176777451291375
DnaJ_CXXCXGXG	3	1	15116	949	0.176777451291375	0.176777451291375
DUF1126	3	1	15116	949	0.176777451291375	0.176777451291375
DUF1899	3	1	15116	949	0.176777451291375	0.176777451291375
DUF229	3	1	15116	949	0.176777451291375	0.176777451291375
DUF3456	3	1	15116	949	0.176777451291375	0.176777451291375
EF-hand_2	3	1	15116	949	0.176777451291375	0.176777451291375
EF-hand_like	3	1	15116	949	0.176777451291375	0.176777451291375
FAD_binding_7	3	1	15116	949	0.176777451291375	0.176777451291375
GalKase_gal_bdg	3	1	15116	949	0.176777451291375	0.176777451291375
GATase	3	1	15116	949	0.176777451291375	0.176777451291375
Glyco_transf_8	3	1	15116	949	0.176777451291375	0.176777451291375
GSHPx	3	1	15116	949	0.176777451291375	0.176777451291375
HAD_2	3	1	15116	949	0.176777451291375	0.176777451291375
IPK	3	1	15116	949	0.176777451291375	0.176777451291375
Ldh_1_C	3	1	15116	949	0.176777451291375	0.176777451291375
Ldh_1_N	3	1	15116	949	0.176777451291375	0.176777451291375
LysM	3	1	15116	949	0.176777451291375	0.176777451291375
MAPEG	3	1	15116	949	0.176777451291375	0.176777451291375
MOSC	3	1	15116	949	0.176777451291375	0.176777451291375
MOSC_N	3	1	15116	949	0.176777451291375	0.176777451291375
P_proprotein	3	1	15116	949	0.176777451291375	0.176777451291375
PDZ_2	3	1	15116	949	0.176777451291375	0.176777451291375
PITH	3	1	15116	949	0.176777451291375	0.176777451291375
PRELI	3	1	15116	949	0.176777451291375	0.176777451291375
PTEN_C2	3	1	15116	949	0.176777451291375	0.176777451291375
RFX_DNA_binding	3	1	15116	949	0.176777451291375	0.176777451291375
Rieske	3	1	15116	949	0.176777451291375	0.176777451291375
RNase_Zc3h12a	3	1	15116	949	0.176777451291375	0.176777451291375
S8_pro-domain	3	1	15116	949	0.176777451291375	0.176777451291375
Sacchrp_dh_NADP	3	1	15116	949	0.176777451291375	0.176777451291375
Scramblase	3	1	15116	949	0.176777451291375	0.176777451291375
SDF	3	1	15116	949	0.176777451291375	0.176777451291375
SPARC_Ca_bdg	3	1	15116	949	0.176777451291375	0.176777451291375
SVWC	3	1	15116	949	0.176777451291375	0.176777451291375
TGFb_propeptide	3	1	15116	949	0.176777451291375	0.176777451291375
TIR_2	3	1	15116	949	0.176777451291375	0.176777451291375
UNC-93	3	1	15116	949	0.176777451291375	0.176777451291375
VHP	3	1	15116	949	0.176777451291375	0.176777451291375
WD40_4	3	1	15116	949	0.176777451291375	0.176777451291375
WHEP-TRS	3	1	15116	949	0.176777451291375	0.176777451291375
zf-CCHH	3	1	15116	949	0.176777451291375	0.176777451291375
Arf	13	2	15116	949	0.194644167050688	0.194644167050688
Astacin	13	2	15116	949	0.194644167050688	0.194644167050688
TPR_1	13	2	15116	949	0.194644167050688	0.194644167050688
bZIP_2	14	2	15116	949	0.218185320693952	0.218185320693952
HECT	14	2	15116	949	0.218185320693952	0.218185320693952
AMP-binding	26	3	15116	949	0.221658176819007	0.221658176819007
SH3_1	26	3	15116	949	0.221658176819007	0.221658176819007
UQ_con	26	3	15116	949	0.221658176819007	0.221658176819007
2OG-FeII_Oxy_2	4	1	15116	949	0.228470576331043	0.228470576331043
ADH_zinc_N_2	4	1	15116	949	0.228470576331043	0.228470576331043
Anoctamin	4	1	15116	949	0.228470576331043	0.228470576331043
ATP-gua_Ptrans	4	1	15116	949	0.228470576331043	0.228470576331043
ATP-gua_PtransN	4	1	15116	949	0.228470576331043	0.228470576331043
Bax1-I	4	1	15116	949	0.228470576331043	0.228470576331043
Ca_chan_IQ	4	1	15116	949	0.228470576331043	0.228470576331043
CLASP_N	4	1	15116	949	0.228470576331043	0.228470576331043
DNA_photolyase	4	1	15116	949	0.228470576331043	0.228470576331043
Drf_FH3	4	1	15116	949	0.228470576331043	0.228470576331043
Filamin	4	1	15116	949	0.228470576331043	0.228470576331043
HNOB	4	1	15116	949	0.228470576331043	0.228470576331043
MBD	4	1	15116	949	0.228470576331043	0.228470576331043
MORN	4	1	15116	949	0.228470576331043	0.228470576331043
PAN_1	4	1	15116	949	0.228470576331043	0.228470576331043
PI-PLC-X	4	1	15116	949	0.228470576331043	0.228470576331043
PI-PLC-Y	4	1	15116	949	0.228470576331043	0.228470576331043
Pou	4	1	15116	949	0.228470576331043	0.228470576331043
SGL	4	1	15116	949	0.228470576331043	0.228470576331043
SIR2	4	1	15116	949	0.228470576331043	0.228470576331043
Sterol-sensing	4	1	15116	949	0.228470576331043	0.228470576331043
V_ATPase_I	4	1	15116	949	0.228470576331043	0.228470576331043
W2	4	1	15116	949	0.228470576331043	0.228470576331043
Myosin_head	15	2	15116	949	0.241947585587473	0.241947585587473
Ricin_B_lectin	15	2	15116	949	0.241947585587473	0.241947585587473
Aa_trans	16	2	15116	949	0.26581055804693	0.26581055804693
GST_N_3	29	3	15116	949	0.27316155264925	0.27316155264925
Lectin_C	29	3	15116	949	0.27316155264925	0.27316155264925
A_deaminase	5	1	15116	949	0.276920908719994	0.276920908719994
Aminotran_3	5	1	15116	949	0.276920908719994	0.276920908719994
Carn_acyltransf	5	1	15116	949	0.276920908719994	0.276920908719994
CDP-OH_P_transf	5	1	15116	949	0.276920908719994	0.276920908719994
CTD_bind	5	1	15116	949	0.276920908719994	0.276920908719994
Dynamin_N	5	1	15116	949	0.276920908719994	0.276920908719994
EF-hand_5	5	1	15116	949	0.276920908719994	0.276920908719994
EGF_2	5	1	15116	949	0.276920908719994	0.276920908719994
Epimerase	5	1	15116	949	0.276920908719994	0.276920908719994
F5_F8_type_C	5	1	15116	949	0.276920908719994	0.276920908719994
Frizzled	5	1	15116	949	0.276920908719994	0.276920908719994
Glyco_hydro_31	5	1	15116	949	0.276920908719994	0.276920908719994
GST_C_3	5	1	15116	949	0.276920908719994	0.276920908719994
Hist_deacetyl	5	1	15116	949	0.276920908719994	0.276920908719994
Inhibitor_I29	5	1	15116	949	0.276920908719994	0.276920908719994
Inositol_P	5	1	15116	949	0.276920908719994	0.276920908719994
Iso_dh	5	1	15116	949	0.276920908719994	0.276920908719994
Myosin_tail_1	5	1	15116	949	0.276920908719994	0.276920908719994
Na_H_Exchanger	5	1	15116	949	0.276920908719994	0.276920908719994
Peptidase_M17	5	1	15116	949	0.276920908719994	0.276920908719994
