annot	freq_in_pop	freq_in_int	total_ano_in_pop	total_ano_in_int	pval	pval_adj
CLIP1_ZNF	1	1	15116	806	0.0533209843874041	0.0533209843874041
ClpB_D2-small	1	1	15116	806	0.0533209843874041	0.0533209843874041
DAG1	1	1	15116	806	0.0533209843874041	0.0533209843874041
DAGAT	1	1	15116	806	0.0533209843874041	0.0533209843874041
Dishevelled	1	1	15116	806	0.0533209843874041	0.0533209843874041
DMAP_binding	1	1	15116	806	0.0533209843874041	0.0533209843874041
DREV	1	1	15116	806	0.0533209843874041	0.0533209843874041
DSX_dimer	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF1136	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF2181	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF2615	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF3591	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF4071	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF4757	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF4803	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF4808	1	1	15116	806	0.0533209843874041	0.0533209843874041
DUF758	1	1	15116	806	0.0533209843874041	0.0533209843874041
Erg28	1	1	15116	806	0.0533209843874041	0.0533209843874041
F_actin_cap_B	1	1	15116	806	0.0533209843874041	0.0533209843874041
FAM177	1	1	15116	806	0.0533209843874041	0.0533209843874041
FAM76	1	1	15116	806	0.0533209843874041	0.0533209843874041
FOXP-CC	1	1	15116	806	0.0533209843874041	0.0533209843874041
Fuseless	1	1	15116	806	0.0533209843874041	0.0533209843874041
FYVE_2	1	1	15116	806	0.0533209843874041	0.0533209843874041
GCD14	1	1	15116	806	0.0533209843874041	0.0533209843874041
GDE_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
Glycolytic	1	1	15116	806	0.0533209843874041	0.0533209843874041
GMP_synt_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
GTP_cyclohydroI	1	1	15116	806	0.0533209843874041	0.0533209843874041
HAGH_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
hDGE_amylase	1	1	15116	806	0.0533209843874041	0.0533209843874041
hGDE_central	1	1	15116	806	0.0533209843874041	0.0533209843874041
hGDE_N	1	1	15116	806	0.0533209843874041	0.0533209843874041
HOIP-UBA	1	1	15116	806	0.0533209843874041	0.0533209843874041
HS1_rep	1	1	15116	806	0.0533209843874041	0.0533209843874041
HUN	1	1	15116	806	0.0533209843874041	0.0533209843874041
Ints3	1	1	15116	806	0.0533209843874041	0.0533209843874041
Ion_trans_N	1	1	15116	806	0.0533209843874041	0.0533209843874041
Jiraiya	1	1	15116	806	0.0533209843874041	0.0533209843874041
KIND	1	1	15116	806	0.0533209843874041	0.0533209843874041
LURAP	1	1	15116	806	0.0533209843874041	0.0533209843874041
MAP7	1	1	15116	806	0.0533209843874041	0.0533209843874041
Med13_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
Med13_N	1	1	15116	806	0.0533209843874041	0.0533209843874041
MgtE	1	1	15116	806	0.0533209843874041	0.0533209843874041
Milton	1	1	15116	806	0.0533209843874041	0.0533209843874041
MIT_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
Mur_ligase_M	1	1	15116	806	0.0533209843874041	0.0533209843874041
Na_trans_assoc	1	1	15116	806	0.0533209843874041	0.0533209843874041
Na_trans_cytopl	1	1	15116	806	0.0533209843874041	0.0533209843874041
Neogenin_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
NKAIN	1	1	15116	806	0.0533209843874041	0.0533209843874041
NOPS	1	1	15116	806	0.0533209843874041	0.0533209843874041
NUDIX_2	1	1	15116	806	0.0533209843874041	0.0533209843874041
p25-alpha	1	1	15116	806	0.0533209843874041	0.0533209843874041
PCMT	1	1	15116	806	0.0533209843874041	0.0533209843874041
PEPCK_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
PEPCK_N	1	1	15116	806	0.0533209843874041	0.0533209843874041
Peptidase_S51	1	1	15116	806	0.0533209843874041	0.0533209843874041
Pex19	1	1	15116	806	0.0533209843874041	0.0533209843874041
PHO4	1	1	15116	806	0.0533209843874041	0.0533209843874041
PIG-L	1	1	15116	806	0.0533209843874041	0.0533209843874041
PIG-P	1	1	15116	806	0.0533209843874041	0.0533209843874041
PIG-S	1	1	15116	806	0.0533209843874041	0.0533209843874041
PINIT	1	1	15116	806	0.0533209843874041	0.0533209843874041
PLDc_3	1	1	15116	806	0.0533209843874041	0.0533209843874041
PMC2NT	1	1	15116	806	0.0533209843874041	0.0533209843874041
PP1_inhibitor	1	1	15116	806	0.0533209843874041	0.0533209843874041
PRKG1_interact	1	1	15116	806	0.0533209843874041	0.0533209843874041
Prok-RING_4	1	1	15116	806	0.0533209843874041	0.0533209843874041
PS_Dcarbxylase	1	1	15116	806	0.0533209843874041	0.0533209843874041
PUF	1	1	15116	806	0.0533209843874041	0.0533209843874041
PYC_OADA	1	1	15116	806	0.0533209843874041	0.0533209843874041
RBFA	1	1	15116	806	0.0533209843874041	0.0533209843874041
Reticulon	1	1	15116	806	0.0533209843874041	0.0533209843874041
Ribosomal_L18	1	1	15116	806	0.0533209843874041	0.0533209843874041
RNA_GG_bind	1	1	15116	806	0.0533209843874041	0.0533209843874041
Rogdi_lz	1	1	15116	806	0.0533209843874041	0.0533209843874041
RsfS	1	1	15116	806	0.0533209843874041	0.0533209843874041
Secretogranin_V	1	1	15116	806	0.0533209843874041	0.0533209843874041
SelR	1	1	15116	806	0.0533209843874041	0.0533209843874041
SHMT	1	1	15116	806	0.0533209843874041	0.0533209843874041
SMAP	1	1	15116	806	0.0533209843874041	0.0533209843874041
SMP_LBD	1	1	15116	806	0.0533209843874041	0.0533209843874041
SNase	1	1	15116	806	0.0533209843874041	0.0533209843874041
Sod_Fe_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
Sod_Fe_N	1	1	15116	806	0.0533209843874041	0.0533209843874041
Synaphin	1	1	15116	806	0.0533209843874041	0.0533209843874041
Synapsin	1	1	15116	806	0.0533209843874041	0.0533209843874041
Synapsin_C	1	1	15116	806	0.0533209843874041	0.0533209843874041
TBP-binding	1	1	15116	806	0.0533209843874041	0.0533209843874041
Thymosin	1	1	15116	806	0.0533209843874041	0.0533209843874041
Tox-SGS	1	1	15116	806	0.0533209843874041	0.0533209843874041
Tsg	1	1	15116	806	0.0533209843874041	0.0533209843874041
UBN_AB	1	1	15116	806	0.0533209843874041	0.0533209843874041
UNC80	1	1	15116	806	0.0533209843874041	0.0533209843874041
XendoU	1	1	15116	806	0.0533209843874041	0.0533209843874041
zf-CCHC_6	1	1	15116	806	0.0533209843874041	0.0533209843874041
cNMP_binding	17	3	15116	806	0.0587541198547776	0.0587541198547776
Band_7	8	2	15116	806	0.0641880864868479	0.0641880864868479
HGTP_anticodon	8	2	15116	806	0.0641880864868479	0.0641880864868479
HTH_psq	8	2	15116	806	0.0641880864868479	0.0641880864868479
PDEase_I	8	2	15116	806	0.0641880864868479	0.0641880864868479
Spectrin	8	2	15116	806	0.0641880864868479	0.0641880864868479
zf-UBP	8	2	15116	806	0.0641880864868479	0.0641880864868479
Bromodomain	18	3	15116	806	0.0678086573202001	0.0678086573202001
Tetraspannin	18	3	15116	806	0.0678086573202001	0.0678086573202001
IQ	19	3	15116	806	0.0774532420136525	0.0774532420136525
LIM	32	4	15116	806	0.0885078876636619	0.0885078876636619
FA_desaturase	10	2	15116	806	0.0961851598318222	0.0961851598318222
Pkinase_C	10	2	15116	806	0.0961851598318222	0.0961851598318222
adh_short	46	5	15116	806	0.096720340813091	0.096720340813091
AMP-binding_C	21	3	15116	806	0.0983958305356432	0.0983958305356432
14-3-3	2	1	15116	806	0.103802180985734	0.103802180985734
ACT	2	1	15116	806	0.103802180985734	0.103802180985734
Anoct_dimer	2	1	15116	806	0.103802180985734	0.103802180985734
ANTH	2	1	15116	806	0.103802180985734	0.103802180985734
ASD2	2	1	15116	806	0.103802180985734	0.103802180985734
B12D	2	1	15116	806	0.103802180985734	0.103802180985734
BK_channel_a	2	1	15116	806	0.103802180985734	0.103802180985734
BTK	2	1	15116	806	0.103802180985734	0.103802180985734
Carboxyl_trans	2	1	15116	806	0.103802180985734	0.103802180985734
Cast	2	1	15116	806	0.103802180985734	0.103802180985734
CBM_21	2	1	15116	806	0.103802180985734	0.103802180985734
CEBP_ZZ	2	1	15116	806	0.103802180985734	0.103802180985734
Choline_kinase	2	1	15116	806	0.103802180985734	0.103802180985734
CIDE-N	2	1	15116	806	0.103802180985734	0.103802180985734
Complex1_49kDa	2	1	15116	806	0.103802180985734	0.103802180985734
CP2	2	1	15116	806	0.103802180985734	0.103802180985734
DIX	2	1	15116	806	0.103802180985734	0.103802180985734
dNK	2	1	15116	806	0.103802180985734	0.103802180985734
DOCK_N	2	1	15116	806	0.103802180985734	0.103802180985734
DUF1279	2	1	15116	806	0.103802180985734	0.103802180985734
EHD_N	2	1	15116	806	0.103802180985734	0.103802180985734
ENTH	2	1	15116	806	0.103802180985734	0.103802180985734
ERM	2	1	15116	806	0.103802180985734	0.103802180985734
fn3_4	2	1	15116	806	0.103802180985734	0.103802180985734
GATase_6	2	1	15116	806	0.103802180985734	0.103802180985734
Glucosamine_iso	2	1	15116	806	0.103802180985734	0.103802180985734
Glyco_hydro_15	2	1	15116	806	0.103802180985734	0.103802180985734
Glypican	2	1	15116	806	0.103802180985734	0.103802180985734
HAP1_N	2	1	15116	806	0.103802180985734	0.103802180985734
HMGL-like	2	1	15116	806	0.103802180985734	0.103802180985734
HR1	2	1	15116	806	0.103802180985734	0.103802180985734
HRDC	2	1	15116	806	0.103802180985734	0.103802180985734
Hydrolase_3	2	1	15116	806	0.103802180985734	0.103802180985734
I_LWEQ	2	1	15116	806	0.103802180985734	0.103802180985734
IFRD	2	1	15116	806	0.103802180985734	0.103802180985734
IFRD_C	2	1	15116	806	0.103802180985734	0.103802180985734
KA1	2	1	15116	806	0.103802180985734	0.103802180985734
KASH	2	1	15116	806	0.103802180985734	0.103802180985734
KCNQ_channel	2	1	15116	806	0.103802180985734	0.103802180985734
Ku	2	1	15116	806	0.103802180985734	0.103802180985734
Ku_C	2	1	15116	806	0.103802180985734	0.103802180985734
Ku_N	2	1	15116	806	0.103802180985734	0.103802180985734
LETM1	2	1	15116	806	0.103802180985734	0.103802180985734
LLGL	2	1	15116	806	0.103802180985734	0.103802180985734
LUC7	2	1	15116	806	0.103802180985734	0.103802180985734
Lung_7-TM_R	2	1	15116	806	0.103802180985734	0.103802180985734
MPC	2	1	15116	806	0.103802180985734	0.103802180985734
Myofilin	2	1	15116	806	0.103802180985734	0.103802180985734
NAD_synthase	2	1	15116	806	0.103802180985734	0.103802180985734
NO_synthase	2	1	15116	806	0.103802180985734	0.103802180985734
P53	2	1	15116	806	0.103802180985734	0.103802180985734
Perilipin	2	1	15116	806	0.103802180985734	0.103802180985734
PGM_PMM_II	2	1	15116	806	0.103802180985734	0.103802180985734
PGM_PMM_III	2	1	15116	806	0.103802180985734	0.103802180985734
PLDc	2	1	15116	806	0.103802180985734	0.103802180985734
Prenyltransf	2	1	15116	806	0.103802180985734	0.103802180985734
PRK	2	1	15116	806	0.103802180985734	0.103802180985734
Prominin	2	1	15116	806	0.103802180985734	0.103802180985734
RBD-FIP	2	1	15116	806	0.103802180985734	0.103802180985734
RRM_7	2	1	15116	806	0.103802180985734	0.103802180985734
S-AdoMet_synt_C	2	1	15116	806	0.103802180985734	0.103802180985734
S-AdoMet_synt_M	2	1	15116	806	0.103802180985734	0.103802180985734
S-AdoMet_synt_N	2	1	15116	806	0.103802180985734	0.103802180985734
S-methyl_trans	2	1	15116	806	0.103802180985734	0.103802180985734
SBF2	2	1	15116	806	0.103802180985734	0.103802180985734
SNARE_assoc	2	1	15116	806	0.103802180985734	0.103802180985734
Sulfotransfer_3	2	1	15116	806	0.103802180985734	0.103802180985734
Syntaxin	2	1	15116	806	0.103802180985734	0.103802180985734
TatD_DNase	2	1	15116	806	0.103802180985734	0.103802180985734
Troponin	2	1	15116	806	0.103802180985734	0.103802180985734
Tweety	2	1	15116	806	0.103802180985734	0.103802180985734
UDPGP	2	1	15116	806	0.103802180985734	0.103802180985734
WHIM1	2	1	15116	806	0.103802180985734	0.103802180985734
YTH	2	1	15116	806	0.103802180985734	0.103802180985734
zf-MIZ	2	1	15116	806	0.103802180985734	0.103802180985734
FERM_M	22	3	15116	806	0.109631421354159	0.109631421354159
Peptidase_C1	11	2	15116	806	0.113545958000749	0.113545958000749
Ank	23	3	15116	806	0.121333065134877	0.121333065134877
zf-RING_2	23	3	15116	806	0.121333065134877	0.121333065134877
Mito_carr	36	4	15116	806	0.123201701789748	0.123201701789748
Laminin_EGF	12	2	15116	806	0.13162635866776	0.13162635866776
C2	38	4	15116	806	0.142407387041529	0.142407387041529
RhoGEF	25	3	15116	806	0.146000309152475	0.146000309152475
Arf	13	2	15116	806	0.150300501305827	0.150300501305827
Lig_chan-Glu_bd	13	2	15116	806	0.150300501305827	0.150300501305827
2-oxoacid_dh	3	1	15116	806	0.151594654330017	0.151594654330017
BSD	3	1	15116	806	0.151594654330017	0.151594654330017
CarboxypepD_reg	3	1	15116	806	0.151594654330017	0.151594654330017
Choline_transpo	3	1	15116	806	0.151594654330017	0.151594654330017
Cullin_binding	3	1	15116	806	0.151594654330017	0.151594654330017
DM	3	1	15116	806	0.151594654330017	0.151594654330017
DNA_pol_E_B	3	1	15116	806	0.151594654330017	0.151594654330017
DUF1126	3	1	15116	806	0.151594654330017	0.151594654330017
DUF229	3	1	15116	806	0.151594654330017	0.151594654330017
DUF3456	3	1	15116	806	0.151594654330017	0.151594654330017
DUF3585	3	1	15116	806	0.151594654330017	0.151594654330017
FAD_binding_7	3	1	15116	806	0.151594654330017	0.151594654330017
GATase	3	1	15116	806	0.151594654330017	0.151594654330017
Glyco_transf_8	3	1	15116	806	0.151594654330017	0.151594654330017
HAD_2	3	1	15116	806	0.151594654330017	0.151594654330017
IP_trans	3	1	15116	806	0.151594654330017	0.151594654330017
Longin	3	1	15116	806	0.151594654330017	0.151594654330017
LysM	3	1	15116	806	0.151594654330017	0.151594654330017
Na_K-ATPase	3	1	15116	806	0.151594654330017	0.151594654330017
Neuralized	3	1	15116	806	0.151594654330017	0.151594654330017
P_proprotein	3	1	15116	806	0.151594654330017	0.151594654330017
PALP	3	1	15116	806	0.151594654330017	0.151594654330017
PDZ_2	3	1	15116	806	0.151594654330017	0.151594654330017
PGM_PMM_I	3	1	15116	806	0.151594654330017	0.151594654330017
PGM_PMM_IV	3	1	15116	806	0.151594654330017	0.151594654330017
RFX_DNA_binding	3	1	15116	806	0.151594654330017	0.151594654330017
S8_pro-domain	3	1	15116	806	0.151594654330017	0.151594654330017
SPARC_Ca_bdg	3	1	15116	806	0.151594654330017	0.151594654330017
SVWC	3	1	15116	806	0.151594654330017	0.151594654330017
TGS	3	1	15116	806	0.151594654330017	0.151594654330017
UbiA	3	1	15116	806	0.151594654330017	0.151594654330017
VHP	3	1	15116	806	0.151594654330017	0.151594654330017
Voltage_CLC	3	1	15116	806	0.151594654330017	0.151594654330017
WHEP-TRS	3	1	15116	806	0.151594654330017	0.151594654330017
zf-A20	3	1	15116	806	0.151594654330017	0.151594654330017
BTB	69	6	15116	806	0.161270203246674	0.161270203246674
DEAD	56	5	15116	806	0.177299948956278	0.177299948956278
PH	42	4	15116	806	0.183967045780143	0.183967045780143
2OG-FeII_Oxy_2	4	1	15116	806	0.196841442433637	0.196841442433637
Anoctamin	4	1	15116	806	0.196841442433637	0.196841442433637
ATP-gua_Ptrans	4	1	15116	806	0.196841442433637	0.196841442433637
ATP-gua_PtransN	4	1	15116	806	0.196841442433637	0.196841442433637
Bax1-I	4	1	15116	806	0.196841442433637	0.196841442433637
Ca_chan_IQ	4	1	15116	806	0.196841442433637	0.196841442433637
Calponin	4	1	15116	806	0.196841442433637	0.196841442433637
CLASP_N	4	1	15116	806	0.196841442433637	0.196841442433637
CRAL_TRIO_2	4	1	15116	806	0.196841442433637	0.196841442433637
DHR-2	4	1	15116	806	0.196841442433637	0.196841442433637
DM13	4	1	15116	806	0.196841442433637	0.196841442433637
DNA_photolyase	4	1	15116	806	0.196841442433637	0.196841442433637
DOCK-C2	4	1	15116	806	0.196841442433637	0.196841442433637
Dus	4	1	15116	806	0.196841442433637	0.196841442433637
Filamin	4	1	15116	806	0.196841442433637	0.196841442433637
Flavodoxin_1	4	1	15116	806	0.196841442433637	0.196841442433637
Flot	4	1	15116	806	0.196841442433637	0.196841442433637
Glyco_hydro_47	4	1	15116	806	0.196841442433637	0.196841442433637
Glycohydro_20b2	4	1	15116	806	0.196841442433637	0.196841442433637
HNOB	4	1	15116	806	0.196841442433637	0.196841442433637
Lactamase_B	4	1	15116	806	0.196841442433637	0.196841442433637
MBD	4	1	15116	806	0.196841442433637	0.196841442433637
MORN	4	1	15116	806	0.196841442433637	0.196841442433637
PAN_1	4	1	15116	806	0.196841442433637	0.196841442433637
PhoLip_ATPase_N	4	1	15116	806	0.196841442433637	0.196841442433637
Pou	4	1	15116	806	0.196841442433637	0.196841442433637
RasGAP	4	1	15116	806	0.196841442433637	0.196841442433637
SGL	4	1	15116	806	0.196841442433637	0.196841442433637
SIR2	4	1	15116	806	0.196841442433637	0.196841442433637
tRNA_SAD	4	1	15116	806	0.196841442433637	0.196841442433637
V_ATPase_I	4	1	15116	806	0.196841442433637	0.196841442433637
W2	4	1	15116	806	0.196841442433637	0.196841442433637
WAP	4	1	15116	806	0.196841442433637	0.196841442433637
zf-AN1	4	1	15116	806	0.196841442433637	0.196841442433637
Ank_4	16	2	15116	806	0.208791939422836	0.208791939422836
Y_phosphatase	16	2	15116	806	0.208791939422836	0.208791939422836
I-set	91	7	15116	806	0.211474403230406	0.211474403230406
GTP_EFTU	17	2	15116	806	0.228796982031911	0.228796982031911
A_deaminase	5	1	15116	806	0.239677982759106	0.239677982759106
Aminotran_5	5	1	15116	806	0.239677982759106	0.239677982759106
BAH	5	1	15116	806	0.239677982759106	0.239677982759106
CDP-OH_P_transf	5	1	15116	806	0.239677982759106	0.239677982759106
CLTH	5	1	15116	806	0.239677982759106	0.239677982759106
CTD_bind	5	1	15116	806	0.239677982759106	0.239677982759106
CTP_transf_like	5	1	15116	806	0.239677982759106	0.239677982759106
EB	5	1	15116	806	0.239677982759106	0.239677982759106
Frizzled	5	1	15116	806	0.239677982759106	0.239677982759106
Glyco_hydro_20	5	1	15116	806	0.239677982759106	0.239677982759106
Glyco_hydro_31	5	1	15116	806	0.239677982759106	0.239677982759106
GST_C_3	5	1	15116	806	0.239677982759106	0.239677982759106
Hist_deacetyl	5	1	15116	806	0.239677982759106	0.239677982759106
Inhibitor_I29	5	1	15116	806	0.239677982759106	0.239677982759106
Inositol_P	5	1	15116	806	0.239677982759106	0.239677982759106
Iso_dh	5	1	15116	806	0.239677982759106	0.239677982759106
LisH	5	1	15116	806	0.239677982759106	0.239677982759106
MATH	5	1	15116	806	0.239677982759106	0.239677982759106
MIT	5	1	15116	806	0.239677982759106	0.239677982759106
Na_H_Exchanger	5	1	15116	806	0.239677982759106	0.239677982759106
NTF2	5	1	15116	806	0.239677982759106	0.239677982759106
Peptidase_S8	5	1	15116	806	0.239677982759106	0.239677982759106
PhoLip_ATPase_C	5	1	15116	806	0.239677982759106	0.239677982759106
RINGv	5	1	15116	806	0.239677982759106	0.239677982759106
SAP	5	1	15116	806	0.239677982759106	0.239677982759106
START	5	1	15116	806	0.239677982759106	0.239677982759106
Thioredoxin_6	5	1	15116	806	0.239677982759106	0.239677982759106
TLD	5	1	15116	806	0.239677982759106	0.239677982759106
ZU5	5	1	15116	806	0.239677982759106	0.239677982759106
EF-hand_7	47	4	15116	806	0.240540278497081	0.240540278497081
MFS_1	63	5	15116	806	0.244660726882393	0.244660726882393
Acetyltransf_1	18	2	15116	806	0.248920522620874	0.248920522620874
PX	18	2	15116	806	0.248920522620874	0.248920522620874
SAM_1	18	2	15116	806	0.248920522620874	0.248920522620874
Forkhead	19	2	15116	806	0.269093143868784	0.269093143868784
SNF	19	2	15116	806	0.269093143868784	0.269093143868784
2-Hacid_dh	6	1	15116	806	0.280232515609094	0.280232515609094
2-Hacid_dh_C	6	1	15116	806	0.280232515609094	0.280232515609094
Amidase	6	1	15116	806	0.280232515609094	0.280232515609094
CAP_GLY	6	1	15116	806	0.280232515609094	0.280232515609094
Cation_efflux	6	1	15116	806	0.280232515609094	0.280232515609094
CNH	6	1	15116	806	0.280232515609094	0.280232515609094
Cu-oxidase	6	1	15116	806	0.280232515609094	0.280232515609094
Cu-oxidase_2	6	1	15116	806	0.280232515609094	0.280232515609094
Cu-oxidase_3	6	1	15116	806	0.280232515609094	0.280232515609094
Cullin	6	1	15116	806	0.280232515609094	0.280232515609094
Cullin_Nedd8	6	1	15116	806	0.280232515609094	0.280232515609094
DDE_Tnp_4	6	1	15116	806	0.280232515609094	0.280232515609094
DEP	6	1	15116	806	0.280232515609094	0.280232515609094
DPPIV_N	6	1	15116	806	0.280232515609094	0.280232515609094
FAD_binding_1	6	1	15116	806	0.280232515609094	0.280232515609094
GTP_EFTU_D3	6	1	15116	806	0.280232515609094	0.280232515609094
HATPase_c	6	1	15116	806	0.280232515609094	0.280232515609094
HNOBA	6	1	15116	806	0.280232515609094	0.280232515609094
Homeobox_KN	6	1	15116	806	0.280232515609094	0.280232515609094
Hydrolase_6	6	1	15116	806	0.280232515609094	0.280232515609094
Hydrolase_like	6	1	15116	806	0.280232515609094	0.280232515609094
IBR	6	1	15116	806	0.280232515609094	0.280232515609094
Laminin_N	6	1	15116	806	0.280232515609094	0.280232515609094
SNARE	6	1	15116	806	0.280232515609094	0.280232515609094
tRNA-synt_2	6	1	15116	806	0.280232515609094	0.280232515609094
Vps4_C	6	1	15116	806	0.280232515609094	0.280232515609094
ANF_receptor	20	2	15116	806	0.289252477343539	0.289252477343539
CAP	20	2	15116	806	0.289252477343539	0.289252477343539
Hormone_recep	21	2	15116	806	0.309342650691738	0.309342650691738
Amidase_2	7	1	15116	806	0.318626466133188	0.318626466133188
ARID	7	1	15116	806	0.318626466133188	0.318626466133188
Death	7	1	15116	806	0.318626466133188	0.318626466133188
ELM2	7	1	15116	806	0.318626466133188	0.318626466133188
Laminin_G_1	7	1	15116	806	0.318626466133188	0.318626466133188
MIP	7	1	15116	806	0.318626466133188	0.318626466133188
Peptidase_S9	7	1	15116	806	0.318626466133188	0.318626466133188
PWWP	7	1	15116	806	0.318626466133188	0.318626466133188
SOCS_box	7	1	15116	806	0.318626466133188	0.318626466133188
Sulfatase	7	1	15116	806	0.318626466133188	0.318626466133188
tRNA_anti-codon	7	1	15116	806	0.318626466133188	0.318626466133188
zf-C4	22	2	15116	806	0.329313773625496	0.329313773625496
PHD	23	2	15116	806	0.349121460148412	0.349121460148412
RabGAP-TBC	23	2	15116	806	0.349121460148412	0.349121460148412
SH3_9	23	2	15116	806	0.349121460148412	0.349121460148412
Cytochrom_B561	8	1	15116	806	0.354974806082665	0.354974806082665
Ets	8	1	15116	806	0.354974806082665	0.354974806082665
FCH	8	1	15116	806	0.354974806082665	0.354974806082665
HSP20	8	1	15116	806	0.354974806082665	0.354974806082665
Ig_2	8	1	15116	806	0.354974806082665	0.354974806082665
