Name	Length	EffectiveLength	TPM	NumReads
Anogam_AGAP004752-RA	708	439.967	32.834394	390.000000
Anogam_AGAP004753-RA	1167	894.844	7.368123	178.000000
Anogam_AGAP004754-RA	1293	1020.844	33.490874	923.000000
Anogam_AGAP004755-RA	1191	918.844	7.054731	175.000000
Anogam_AGAP004756-RA	1233	960.844	28.643105	743.000000
Anogam_AGAP013546-RA	315	110.497	132.077587	394.000000
Anogam_AGAP004757-RA	1029	756.844	42.774925	874.000000
Anogam_AGAP004758-RC	1356	1083.844	102.116982	2988.000000
Anogam_AGAP004759-RA	687	419.606	13.064842	148.000000
Anogam_AGAP004760-RA	1152	879.844	0.084199	2.000000
Anogam_AGAP004761-RA	2649	2376.844	1.028555	66.000000
Anogam_AGAP004762-RA	927	656.121	43.131373	764.000000
Anogam_AGAP004763-RA	969	697.887	1.379978	26.000000
Anogam_AGAP004764-RA	1506	1233.844	8.766106	292.000000
Anogam_AGAP004765-RA	2187	1914.844	17.467810	903.000000
Anogam_AGAP028129-RA	405	171.513	51.616000	239.000000
Anogam_AGAP004766-RB	1035	762.844	46.565800	959.000000
Anogam_AGAP004767-RA	1746	1473.844	3.141540	125.000000
Anogam_AGAP004768-RB	1470	1197.844	4.916783	159.000000
Anogam_AGAP004769-RA	549	290.389	62.120286	487.000000
Anogam_AGAP004770-RA	780	510.537	1.015745	14.000000
Anogam_AGAP004771-RA	1089	816.844	1.405746	31.000000
Anogam_AGAP004772-RA	2349	2076.844	5.564611	312.000000
Anogam_AGAP004773-RA	1134	861.844	119.479714	2779.960715
Anogam_AGAP004774-RA	4617	4344.844	13.964449	1638.000000
Anogam_AGAP004775-RB	1440	1167.844	49.162166	1550.000000
Anogam_AGAP004776-RA	1785	1512.844	7.614657	311.000000
Anogam_AGAP004777-RA	2115	1842.844	2.974796	148.000000
Anogam_AGAP004778-RA	318	112.316	520.744190	1579.000000
Anogam_AGAP004780-RA	3765	3492.844	4.316178	407.000000
Anogam_AGAP004781-RA	927	656.121	20.831775	369.000000
Anogam_AGAP004782-RA	3504	3231.844	3.999992	349.000000
Anogam_AGAP004783-RA	1521	1248.844	0.919470	31.000000
Anogam_AGAP004784-RA	1482	1209.844	34.596583	1130.000000
Anogam_AGAP004785-RA	861	590.631	33.552227	535.000000
Anogam_AGAP004786-RA	1194	921.844	59.229190	1474.039285
Anogam_AGAP004787-RA	1509	1236.844	126.830186	4235.000000
Anogam_AGAP004788-RA	153	38.387	0.000000	0.000000
Anogam_AGAP004789-RA	975	703.851	12.104068	230.000000
Anogam_AGAP004790-RA	153	38.387	2517.494220	2609.000000
Anogam_AGAP004791-RA	975	703.851	0.000000	0.000000
Anogam_AGAP004792-RB	1422	1149.844	13.562112	421.000000
Anogam_AGAP004793-RA	1461	1188.844	8.468899	271.811407
Anogam_AGAP004794-RA	1197	924.844	177.466930	4431.000000
Anogam_AGAP004795-RA	1920	1647.844	24.546562	1092.000000
Anogam_AGAP004797-RA	789	519.397	22.250466	312.000000
Anogam_AGAP004798-RA	2859	2586.844	15.235457	1064.000000
Anogam_AGAP004799-RA	516	261.292	57.129788	403.000000
Anogam_AGAP004800-RA	2949	2676.844	2.435419	176.000000
Anogam_AGAP004801-RC	3540	3267.844	5.338800	471.000000
Anogam_AGAP004802-RA	1146	873.844	73.247702	1728.000000
Anogam_AGAP004803-RA	1620	1347.844	13.685915	498.000000
Anogam_AGAP004804-RA	591	328.602	12.061397	107.000000
Anogam_AGAP004805-RA	3471	3198.844	3.207531	277.000000
Anogam_AGAP004806-RA	438	196.696	87.944016	467.000000
Anogam_AGAP004807-RA	432	192.040	155.223981	804.761880
Anogam_AGAP004808-RA	2604	2331.844	6.496926	409.000000
Anogam_AGAP004809-RA	3063	2790.844	32.026233	2413.000000
Anogam_AGAP004810-RA	579	317.527	30.563596	262.000000
Anogam_AGAP004811-RA	582	320.275	8.095776	70.000000
Anogam_AGAP004812-RA	2682	2409.844	28.328300	1843.000000
Anogam_AGAP004813-RA	192	50.637	0.000020	0.000027
Anogam_AGAP004814-RA	192	50.637	10.240940	14.000000
Anogam_AGAP004815-RA	195	51.769	8.586063	12.000000
Anogam_AGAP004816-RA	750	481.001	9.114963	118.363303
Anogam_AGAP004817-RA	3750	3477.844	18.436185	1731.000000
Anogam_AGAP004818-RA	414	178.289	63.782013	307.000000
Anogam_AGAP004819-RC	546	287.712	715.428900	5557.000000
Anogam_AGAP004820-RA	1104	831.844	16.342119	367.000000
Anogam_AGAP004823-RA	1770	1497.844	1.285941	52.000000
Anogam_AGAP004824-RA	2496	2223.844	2.748297	165.000000
Anogam_AGAP004825-RA	2874	2601.844	6.377946	448.000000
Anogam_AGAP004826-RA	537	279.720	5.958993	45.000000
Anogam_AGAP004827-RA	5568	5295.844	0.650477	93.000000
Anogam_AGAP004828-RA	1305	1032.844	9.934115	277.000000
Anogam_AGAP004829-RA	1425	1152.844	0.835386	26.000000
Anogam_AGAP004830-RA	1527	1254.844	23.821436	807.000000
Anogam_AGAP004831-RA	867	596.588	0.000000	0.000000
Anogam_AGAP004832-RA	3111	2838.844	0.795925	61.000000
Anogam_AGAP004833-RA	2862	2589.844	2.966134	207.386378
Anogam_AGAP004834-RB	1332	1059.844	5.976382	171.000000
Anogam_AGAP004835-RA	3111	2838.844	0.561062	43.000000
Anogam_AGAP004836-RA	174	44.617	759.627544	915.000000
Anogam_AGAP004837-RA	867	596.588	204.022219	3286.000000
Anogam_AGAP004838-RA	408	173.768	69.860129	327.729088
Anogam_AGAP004839-RA	369	145.644	75.026051	295.000000
Anogam_AGAP004840-RA	831	560.892	6.009613	91.000000
Anogam_AGAP004841-RA	3717	3444.844	8.537585	794.000000
Anogam_AGAP004842-RB	978	706.834	23.529509	449.000000
Anogam_AGAP004843-RA	1833	1560.844	3.678378	155.000000
Anogam_AGAP004844-RA	1194	921.844	9.683755	241.000000
Anogam_AGAP004845-RA	1596	1323.844	33.520010	1198.000000
Anogam_AGAP004846-RC	1569	1296.844	38.502266	1348.000000
Anogam_AGAP004847-RA	1545	1272.844	29.741294	1022.000000
Anogam_AGAP004848-RA	1557	1284.844	27.243666	945.000000
Anogam_AGAP004849-RA	855	584.674	39.279153	620.000000
Anogam_AGAP004850-RA	10632	10359.844	1.090513	305.000000
Anogam_AGAP004851-RA	825	554.953	0.971102	14.549148
Anogam_AGAP004852-RB	2151	1878.844	49.050537	2488.000000
Anogam_AGAP004853-RA	2025	1752.844	12.214303	578.000000
Anogam_AGAP004854-RA	4485	4212.844	16.740779	1904.000000
Anogam_AGAP004855-RA	1233	960.844	247.572034	6422.000000
Anogam_AGAP004856-RA	1143	870.844	2.084202	49.000000
Anogam_AGAP029106-RA	2835	2562.844	18.413288	1274.000000
Anogam_AGAP004859-RA	795	525.322	102.805367	1458.000000
Anogam_AGAP004860-RA	2748	2475.844	63.195293	4224.000000
Anogam_AGAP004861-RA	810	540.147	57.809573	843.000000
Anogam_AGAP004862-RA	4356	4083.844	11.727717	1293.000000
Anogam_AGAP004863-RA	3693	3420.844	1.829943	169.000000
Anogam_AGAP004864-RA	1809	1536.844	5.471170	227.000000
Anogam_AGAP004865-RA	636	370.743	14.686839	147.000000
Anogam_AGAP004866-RA	6330	6057.844	4.634845	758.000000
Anogam_AGAP004867-RA	357	137.370	212.750163	789.000000
Anogam_AGAP004868-RA	639	373.597	72.278278	729.000000
Anogam_AGAP004869-RA	480	230.703	8.188420	51.000000
Anogam_AGAP004870-RA	3987	3714.844	13.989467	1403.000000
Anogam_AGAP004871-RA	843	572.779	0.517353	8.000000
Anogam_AGAP004872-RA	1056	783.844	0.141767	3.000000
Anogam_AGAP004873-RA	4392	4119.844	0.710281	79.000000
Anogam_AGAP004874-RA	2775	2502.844	0.976774	66.000000
Anogam_AGAP004875-RA	261	80.665	0.000000	0.000000
Anogam_AGAP004876-RA	1164	891.844	0.000000	0.000000
Anogam_AGAP004877-RA	2649	2376.844	7.605071	488.000000
Anogam_AGAP004878-RA	843	572.779	0.517353	8.000000
Anogam_AGAP004879-RA	1137	864.844	0.128490	3.000000
Anogam_AGAP004880-RC	999	726.844	28.997146	569.000000
Anogam_AGAP004881-RA	2349	2076.844	4.869035	273.000000
Anogam_AGAP004882-RA	1812	1539.844	42.094386	1749.914283
Anogam_AGAP004883-RA	543	285.036	13.255131	102.000000
Anogam_AGAP004884-RA	2406	2133.844	12.376874	713.000000
Anogam_AGAP004885-RA	429	189.723	170.637876	874.000000
Anogam_AGAP004886-RA	1137	864.844	153.930427	3594.000000
Anogam_AGAP004887-RA	396	164.856	1179.832240	5251.000000
Anogam_AGAP004888-RA	2421	2148.844	18.082343	1049.000000
Anogam_AGAP004889-RA	579	317.527	79.092054	678.000000
Anogam_AGAP004890-RA	1317	1044.844	84.303296	2378.000000
Anogam_AGAP004891-RA	897	626.341	10.290174	174.000000
Anogam_AGAP004892-RA	9762	9489.844	0.952390	244.000000
Anogam_AGAP004893-RA	852	581.700	0.573097	9.000000
Anogam_AGAP004894-RA	165	42.039	0.881118	1.000000
Anogam_AGAP004895-RA	930	659.105	0.280995	5.000000
Anogam_AGAP004896-RA	1038	765.844	3.095450	64.000000
Anogam_AGAP004897-RA	414	178.289	0.623277	3.000000
Anogam_AGAP004899-RA	1701	1428.844	0.000000	0.000000
Anogam_AGAP028438-RA	645	379.301	264.745911	2711.000000
Anogam_AGAP004900-RA	780	510.537	124.283643	1713.000000
Anogam_AGAP004901-RA	624	359.404	19.169652	186.000000
Anogam_AGAP004902-RA	5625	5352.844	0.602031	87.000000
Anogam_AGAP004903-RA	723	454.593	65.104045	799.000000
Anogam_AGAP004904-RA	1515	1242.844	129.704908	4352.000000
Anogam_AGAP004905-RA	1674	1401.844	7.504172	284.000000
Anogam_AGAP004906-RA	357	137.370	183.089177	679.000000
Anogam_AGAP004907-RA	429	189.723	4.295233	22.000000
Anogam_AGAP004908-RA	1410	1137.844	0.032554	1.000000
Anogam_AGAP004909-RA	1404	1131.844	7.396155	226.000000
Anogam_AGAP004910-RA	978	706.834	11.948169	228.000000
Anogam_AGAP004911-RA	528	271.758	100.863178	740.000000
Anogam_AGAP004912-RB	2118	1845.844	38.228222	1905.000000
Anogam_AGAP004913-RA	969	697.887	0.000000	0.000000
Anogam_AGAP004914-RA	1326	1053.844	169.416173	4820.000000
Anogam_AGAP004915-RA	1377	1104.844	1.743358	52.000000
Anogam_AGAP004916-RA	930	659.105	11.861668	211.065189
Anogam_AGAP004917-RA	897	626.341	5.265076	89.028936
Anogam_AGAP004918-RA	918	647.173	164.832196	2879.905876
Anogam_AGAP028439-RA	1098	825.844	6.772720	151.000000
Anogam_AGAP004919-RA	615	350.975	291.178350	2759.000000
Anogam_AGAP004920-RA	930	659.105	24.558996	437.000000
Anogam_AGAP004921-RA	876	605.517	40.020148	654.216082
Anogam_AGAP004922-RA	585	323.043	15.684068	136.783918
Anogam_AGAP004923-RA	3006	2733.844	0.216786	16.000000
Anogam_AGAP004928-RA	381	154.092	249.998188	1040.000000
Anogam_AGAP004929-RA	543	285.036	125.403940	965.000000
Anogam_AGAP004930-RA	993	721.749	2.514745	49.000000
Anogam_AGAP004931-RA	909	638.236	7.237829	124.711256
Anogam_AGAP028394-RA	666	399.365	2.875252	31.000000
Anogam_AGAP004932-RA	2724	2451.844	3.988368	264.000000
Anogam_AGAP004933-RA	1251	978.844	24.445741	646.000000
Anogam_AGAP004934-RA	4044	3771.844	1.433782	146.000000
Anogam_AGAP004935-RA	2667	2394.844	3.016070	195.000000
Anogam_AGAP004936-RA	351	133.324	2028.416279	7301.000000
Anogam_AGAP004937-RA	2880	2607.844	48.179061	3392.000000
Anogam_AGAP004938-RA	951	679.977	38.131857	700.000000
Anogam_AGAP004940-RA	1146	873.844	96.603885	2279.000000
Anogam_AGAP004941-RA	969	697.887	10.668289	201.000000
Anogam_AGAP004942-RA	1149	876.844	31.049112	735.000000
Anogam_AGAP004943-RC	1506	1233.844	0.720502	24.000000
Anogam_AGAP004944-RA	1944	1671.844	0.642520	29.000000
Anogam_AGAP004945-RA	1563	1290.844	12.912873	450.000000
Anogam_AGAP004946-RA	3366	3093.844	4.860844	406.000000
Anogam_AGAP004947-RA	738	469.251	139.165414	1763.000000
Anogam_AGAP004948-RA	1200	927.844	115.812899	2901.000000
Anogam_AGAP004949-RA	321	114.123	37.325622	115.000000
Anogam_AGAP004950-RA	1065	792.844	12.987969	278.000000
Anogam_AGAP004951-RA	1155	882.844	0.000000	0.000000
Anogam_AGAP004952-RA	1038	765.844	26.456428	547.000000
Anogam_AGAP004953-RA	1461	1188.844	20.283377	651.000000
Anogam_AGAP004954-RA	798	528.283	28.817695	411.000000
Anogam_AGAP004955-RA	765	495.749	11.282350	151.000000
Anogam_AGAP004956-RA	2631	2358.844	3.172022	202.000000
Anogam_AGAP004957-RA	2628	2355.844	1.493692	95.000000
Anogam_AGAP004958-RA	2715	2442.844	3.593658	237.000000
Anogam_AGAP004959-RA	849	578.725	32.834429	513.000000
Anogam_AGAP004960-RA	780	510.537	204.382384	2817.000000
Anogam_AGAP004961-RA	2811	2538.844	0.204257	14.000000
Anogam_AGAP004962-RA	1395	1122.844	63.768204	1933.033837
Anogam_AGAP004963-RA	1395	1122.844	119.549802	3623.966163
Anogam_AGAP004964-RA	465	218.285	36.226269	213.482749
Anogam_AGAP004965-RB	669	402.242	10.774130	117.000000
Anogam_AGAP028425-RA	2622	2349.844	15.936620	1011.000000
Anogam_AGAP004968-RA	1026	753.844	0.294818	6.000000
Anogam_AGAP004969-RA	1446	1173.844	0.126222	4.000000
Anogam_AGAP004971-RA	1131	858.844	0.000000	0.000000
Anogam_AGAP004970-RA	1284	1011.844	2.050022	56.000000
Anogam_AGAP004972-RA	1011	738.844	6.481490	129.283583
Anogam_AGAP004973-RA	1011	738.844	0.637524	12.716417
Anogam_AGAP004974-RA	1119	846.844	0.000000	0.000000
Anogam_AGAP004975-RA	2061	1788.844	0.289918	14.001127
Anogam_AGAP004976-RA	2103	1830.844	0.202317	10.000000
Anogam_AGAP004977-RA	2064	1791.844	256.933107	12428.998873
Anogam_AGAP004978-RA	2058	1785.844	14.664255	707.000000
Anogam_AGAP004979-RA	300	101.566	0.000000	0.000000
Anogam_AGAP004980-RA	2091	1818.844	0.150776	7.403632
Anogam_AGAP004981-RA	2055	1782.844	10.790298	519.353042
Anogam_AGAP004982-RA	1743	1470.844	0.705140	28.000000
Anogam_AGAP004983-RA	678	410.901	4.056569	45.000000
Anogam_AGAP004984-RA	1041	768.844	5.299546	110.000000
Anogam_AGAP004985-RA	729	460.443	18.502758	230.000000
Anogam_AGAP004986-RA	492	240.793	76.453325	497.000000
Anogam_AGAP004987-RA	621	356.601	0.207745	2.000000
Anogam_AGAP004988-RA	807	537.178	0.137910	2.000000
Anogam_AGAP004989-RA	5190	4917.844	2.056231	273.000000
Anogam_AGAP004990-RA	444	201.428	261.862402	1424.000000
Anogam_AGAP004991-RA	696	428.327	222.249742	2570.000000
Anogam_AGAP004992-RA	1176	903.844	29.097055	710.000000
Anogam_AGAP004993-RA	11115	10842.844	1.786663	523.000000
Anogam_AGAP004994-RA	219	61.308	0.000000	0.000000
Anogam_AGAP004995-RA	1764	1491.844	0.000000	0.000000
Anogam_AGAP004996-RA	1272	999.844	0.259328	7.000000
Anogam_AGAP004997-RA	1311	1038.844	0.784434	22.000000
Anogam_AGAP004998-RA	885	614.442	0.000000	0.000000
Anogam_AGAP004999-RA	855	584.674	0.000000	0.000000
Anogam_AGAP005000-RA	855	584.674	0.000000	0.000000
Anogam_AGAP005001-RA	1383	1110.844	0.000000	0.000000
Anogam_AGAP005002-RA	1509	1236.844	0.658858	22.000000
Anogam_AGAP005003-RA	2442	2169.844	8.279371	485.000000
Anogam_AGAP005004-RA	1401	1128.844	19.884874	606.000000
Anogam_AGAP005005-RA	1251	978.844	41.701557	1102.000000
Anogam_AGAP005006-RA	3309	3036.844	2.219898	182.000000
Anogam_AGAP005007-RA	1602	1329.844	7.910461	284.000000
Anogam_AGAP005008-RA	1743	1470.844	9.368293	372.000000
Anogam_AGAP005009-RA	816	546.067	108.871224	1605.000000
Anogam_AGAP005010-RA	2391	2118.844	0.349635	20.000000
Anogam_AGAP005011-RA	1728	1455.844	8.141778	320.000000
Anogam_AGAP005012-RA	1434	1161.844	4.889042	153.351305
Anogam_AGAP005013-RA	1434	1161.844	4.926447	154.524562
Anogam_AGAP005014-RA	2082	1809.844	36.491719	1783.000000
Anogam_AGAP005015-RA	1344	1071.844	7.188130	208.000000
Anogam_AGAP005017-RA	2382	2109.844	1.088493	62.000000
Anogam_AGAP005018-RA	798	528.283	24.260152	346.000000
Anogam_AGAP005019-RA	483	233.210	35.578239	224.000000
Anogam_AGAP005020-RA	2442	2169.844	2.475276	145.000000
Anogam_AGAP005021-RA	3273	3000.844	6.887710	558.000000
Anogam_AGAP005022-RA	912	641.211	0.000000	0.000000
Anogam_AGAP005023-RA	312	108.703	6.774990	19.882353
Anogam_AGAP005024-RA	411	176.043	4.602713	21.875000
Anogam_AGAP005025-RA	411	176.043	0.657530	3.125000
Anogam_AGAP005026-RA	312	108.703	2.084612	6.117647
Anogam_AGAP005027-RA	912	641.211	6.816559	118.000000
Anogam_AGAP005028-RA	348	131.337	8.495859	30.123895
Anogam_AGAP005029-RB	1107	834.844	39.798921	897.000000
Anogam_AGAP005030-RA	7164	6891.844	1.543713	287.222061
Anogam_AGAP005031-RA	1923	1650.844	21.248490	947.000000
Anogam_AGAP005032-RA	1908	1635.844	45.037785	1989.000000
Anogam_AGAP005033-RA	8841	8568.844	1.361672	315.000000
Anogam_AGAP005034-RA	3156	2883.844	0.924794	72.000000
Anogam_AGAP005035-RA	4827	4554.844	2.350219	289.000000
Anogam_AGAP005036-RA	1155	882.844	2.433482	58.000000
Anogam_AGAP005037-RA	3309	3036.844	3.390833	278.000000
Anogam_AGAP005038-RA	1611	1338.844	4.813970	174.000000
Anogam_AGAP005039-RA	3093	2820.844	6.158541	469.000000
Anogam_AGAP005040-RA	1191	918.844	12.335700	306.000000
Anogam_AGAP005041-RA	792	522.360	2.836445	40.000000
Anogam_AGAP005042-RA	3711	3438.844	5.547264	515.000000
Anogam_AGAP005043-RA	2709	2436.844	3.921715	258.000000
Anogam_AGAP005044-RA	1116	843.844	16.548680	377.000000
Anogam_AGAP005045-RA	1389	1116.844	2.288446	69.000000
Anogam_AGAP005046-RB	444	201.428	495.221523	2693.000000
Anogam_AGAP005047-RA	1287	1014.844	0.109498	3.000000
Anogam_AGAP028210-RA	1938	1665.844	0.000000	0.000000
Anogam_AGAP005048-RA	2352	2079.844	5.823728	327.000000
Anogam_AGAP005049-RA	489	238.255	19.278095	124.000000
Anogam_AGAP005050-RA	672	405.123	4.944799	54.081881
Anogam_AGAP005051-RA	390	160.531	26.603028	115.294118
Anogam_AGAP005052-RA	1650	1377.844	29.007181	1079.000000
Anogam_AGAP005053-RA	2157	1884.844	15.466193	787.000000
Anogam_AGAP005054-RB	1476	1203.844	13.015303	423.000000
Anogam_AGAP005055-RA	342	127.464	54.923512	189.000000
Anogam_AGAP005056-RA	777	507.579	13.789635	188.961101
Anogam_AGAP005057-RA	1473	1200.844	2.652748	86.000000
Anogam_AGAP028440-RA	2142	1869.844	0.356575	18.000000
Anogam_AGAP005058-RA	1377	1104.844	2.112145	63.000000
Anogam_AGAP005059-RA	711	442.880	0.664083	7.940081
Anogam_AGAP005060-RA	1689	1416.844	11.128220	425.660743
Anogam_AGAP005061-RB	588	325.825	135.249130	1189.693956
Anogam_AGAP005062-RA	1935	1662.844	6.727281	302.000000
Anogam_AGAP005063-RA	1914	1641.844	20.056447	889.000000
Anogam_AGAP005064-RA	1428	1155.844	3.525150	110.000000
Anogam_AGAP005065-RA	741	472.187	0.000000	0.000000
Anogam_AGAP028441-RA	762	492.796	141.235483	1879.000000
Anogam_AGAP005066-RA	774	504.616	32.151181	438.000000
Anogam_AGAP005067-RA	375	149.860	0.000000	0.000000
Anogam_AGAP005068-RA	918	647.173	0.228941	4.000000
Anogam_AGAP005069-RA	1065	792.844	0.140158	3.000000
Anogam_AGAP028442-RA	387	158.363	451.194490	1929.000000
Anogam_AGAP005070-RA	1977	1704.844	6.496369	299.000000
Anogam_AGAP005071-RA	1032	759.844	57.815521	1186.000000
Anogam_AGAP005072-RA	2562	2289.844	4.674940	289.000000
Anogam_AGAP005073-RA	1953	1680.844	0.242409	11.000000
Anogam_AGAP005074-RA	1797	1524.844	0.024292	1.000000
Anogam_AGAP005075-RB	942	671.027	45.485325	824.000000
Anogam_AGAP005076-RA	2067	1794.844	9.740907	472.000000
Anogam_AGAP005077-RA	1050	777.844	4.952506	104.000000
Anogam_AGAP005079-RK	1062	789.844	30.858070	658.000000
Anogam_AGAP005080-RA	687	419.606	107.520120	1218.000000
Anogam_AGAP005081-RA	546	287.712	79.821112	620.000000
Anogam_AGAP005082-RA	9873	9600.844	4.934523	1279.000000
Anogam_AGAP005088-RA	1830	1557.844	20.495920	862.000000
Anogam_AGAP005092-RA	327	117.827	0.628736	2.000000
Anogam_AGAP005091-RC	1749	1476.844	89.239155	3558.000000
Anogam_AGAP005093-RA	5727	5454.844	2.614342	385.000000
Anogam_AGAP005094-RA	708	439.967	2.525723	30.000000
Anogam_AGAP005095-RA	1131	858.844	90.033419	2087.535420
Anogam_AGAP005096-RA	2697	2424.844	0.137481	9.000000
Anogam_AGAP005098-RA	180	46.443	752.101985	943.000000
Anogam_AGAP005099-RA	831	560.892	0.000000	0.000000
Anogam_AGAP005100-RA	678	410.901	81.131386	900.000000
Anogam_AGAP005101-RA	6285	6012.844	1.866581	303.000000
Anogam_AGAP005102-RA	1350	1077.844	12.577935	366.000000
Anogam_AGAP005103-RA	1134	861.844	88.493600	2059.000000
Anogam_AGAP005104-RA	777	507.579	7.881413	108.000000
Anogam_AGAP005105-RA	1044	771.844	45.350958	945.000000
Anogam_AGAP005106-RA	1554	1281.844	6.588458	228.000000
Anogam_AGAP028443-RA	888	617.414	6.899303	115.000000
Anogam_AGAP005107-RA	315	110.497	26.817784	80.000000
Anogam_AGAP028444-RA	723	454.593	8.963010	110.000000
Anogam_AGAP005108-RA	1242	969.844	48.886872	1280.000000
Anogam_AGAP005109-RA	369	145.644	323.247832	1271.000000
Anogam_AGAP005110-RA	1257	984.844	82.217994	2186.000000
Anogam_AGAP005111-RA	3282	3009.844	4.898050	398.000000
Anogam_AGAP013744-RA	1335	1062.844	4.635176	133.000000
Anogam_AGAP005113-RA	993	721.749	3.900421	76.000000
Anogam_AGAP005114-RB	252	76.279	88.865059	183.000000
